Selected,artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,empty_field,Long Division,5ig7Zg3ULxQam70XgvYaJp,74074,42,0.00206,0.522,229867,0.761,0.000961,G,0.104,-7.032,Major,0.0605,164.265,04-Apr,0.67,Folk
No,Anderson East,This Too Shall Last,6kOMzR2AzmOxVK8QDVW8aD,28685,60,0.323,0.503,222400,0.49,0.799,E,0.0873,-8.553,Major,0.0279,148.884,04-Apr,0.68,Folk
No,Jason Isbell,Elephant,3Tw0IFi1BGouMzO4947RRq,113279,47,0.817,0.521,219787,0.139,5.65e-06,A,0.105,-14.164,Minor,0.0369,122.994,04-Apr,0.498,Folk
No,Kina Grannis,God Only Knows,78UNyl9yvmmsDpoR7Un8to,60308,61,0.877,0.658,136542,0.125,,G#,0.287,-15.901,Major,0.0323,106.686,04-Apr,0.507,Folk
No,Woods,Sun City Creeps,4alHo6RGd0D3OUbTPExTHN,172571,48,0.158,0.67,358453,0.628,0.033,A,0.225,-6.141,Minor,0.0359,120.415,04-Apr,0.523,Folk
No,Amos Lee,Southern Girl,2yiagVAREGcWD9LmOcQMLB,33554,45,0.508,0.597,201267,0.374,8.19e-05,F#,0.299,-10.03,Major,0.0292,141.057,04-Apr,0.352,Folk
No,The Head and the Heart,Cruel,4Cdb1dE3pfiWlqnAIcImyQ,185082,44,0.371,0.36,299867,0.37,0.000269,C,0.16,-9.107,Major,0.0268,114.178,03-Apr,0.253,Folk
No,The Mountain Goats,Broom People,5Q7m1Km199HHMB926xxbrs,86203,39,0.499,0.541,,0.572,0.0949,E,0.0895,-11.179,Major,0.0348,,04-Apr,0.321,Folk
No,The Guess Who,"American Woman - 7"" Version",4sTrD6Zingu7VAxLv4Nlz3,141437,54,0.0424,0.538,231640,0.841,0.00178,A,0.312,-7.547,Major,0.0375,93.077,04-Apr,0.881,Folk
No,Herman's Hermits,There's A Kind Of Hush,072XFpSbDJPCRxILkfUbxp,142498,42,0.298,0.555,153453,0.639,0.000645,C,0.638,-7.867,Major,0.0313,129.173,04-Apr,0.871,Folk
No,Buddy Holly,Everyday - Single Version,5n93CqWLaMZxD7PzMWRLUn,93261,50,0.497,0.735,,0.257,,G#,0.081,-10.748,Major,0.0344,135.48,04-Apr,0.513,Folk
No,Brandi Carlile,The Joke,3onYsieuDICdVt5ULZSExF,109772,64,0.327,0.236,,0.578,0.00015,G,0.206,-5.477,Major,0.0404,75.367,04-Apr,0.227,Folk
No,James Vincent McMorrow,Look Out,0ok1eqhEkbIpu5A6yIndxr,63115,38,0.92,0.379,,0.2,0.00144,F#,0.102,-11.451,Major,0.0358,85.253,03-Apr,0.197,Folk
No,Leif Vollebekk,Off The Main Drag,2ckSuA55N4gWlEhg9itgmg,52196,37,0.752,0.495,224893,0.205,0.00238,E,0.104,-15.839,Major,0.0423,115.164,04-Apr,0.405,Folk
No,Florence + The Machine,Dog Days Are Over,0iBGgTRtJU8XEjdRL8ZFQi,29372,70,0.0416,0.492,251840,0.81,0.00379,G,0.117,-5.315,Major,0.0847,149.954,04-Apr,0.245,Folk
No,The Avett Brothers,Swept Away,67vYdAAM3oGsEImCRfbtsF,163815,47,0.119,0.372,233280,0.512,,G,0.126,-8.135,Major,0.028,160.859,04-Apr,0.554,Folk
No,empty_field,Making Pies,6YJiRaVLOrCTe9f6t0P2nx,93945,38,0.61,0.502,,0.279,,C,0.166,-7.973,Major,0.0318,118.438,04-Apr,0.404,Folk
No,Mat Kearney,Heartbeat,0GmzV6NF3XxrhEpcLjauVT,130638,45,0.114,0.707,218707,0.748,5.52e-06,C,0.143,-6.211,Major,0.0384,,04-Apr,0.728,Folk
No,Raffi,5 Little Ducks,7F51q96XofOD2lntm7hzvQ,122326,39,0.79,0.675,139987,0.0418,,C#,0.178,-15.903,Major,0.0778,102.294,03-Apr,0.584,Folk
No,empty_field,The Hanging Tree,2b0AarwIy6Dr0oJeAhc80s,171700,44,0.623,0.625,170400,0.425,,A,0.346,-11.805,Major,0.0424,,04-Apr,0.778,Folk
No,empty_field,Not a Word,2btKtacOXuMtC9WjcNRvAA,144862,43,0.513,0.647,263453,0.294,0.774,E,0.108,-10.796,Minor,0.0372,132.711,04-Apr,0.206,Folk
No,David Gray,A Tight Ship - Radio Edit,4ujX9kC3UUp26MG0tPhUCz,170931,52,0.226,0.72,200570,0.544,0.00488,G#,0.242,-9.778,Major,0.0501,,03-Apr,0.535,Folk
No,Lori McKenna,Humble & Kind,0Rf7T89SSlxkqdnSL9RuuG,109282,41,0.172,0.579,243680,0.262,0.000882,D#,0.154,-13.433,Major,0.0285,144.862,03-Apr,0.372,Folk
No,Lucy Dacus,Troublemaker Doppelgänger,6Rxa3iS3kpo9iTHg97Vxo3,151618,51,0.0152,0.47,261549,0.752,0.279,D#,0.144,-5.356,Major,0.0456,155.903,04-Apr,0.413,Folk
No,Seals and Crofts,Diamond Girl,2J6A4LdwWN5fI94BoopuqI,64402,46,0.463,0.575,253400,0.386,0.00176,E,0.0576,-12.012,Minor,0.0319,138.467,04-Apr,0.414,Folk
No,Erato,As Long as You Love Me,75QXIBj3OiRqmnl5xwJmds,96503,55,0.891,0.404,151619,0.167,,A,0.103,-12.463,Minor,0.0604,202.996,04-Apr,0.298,Folk
No,Van Morrison,I'm Not Feeling It Anymore,6Gu1BaGI5ijqEqK3g6gvMi,65045,50,0.467,0.44,396213,0.759,0.0189,E,0.0765,-9.109,Major,0.108,178.407,04-Apr,0.531,Folk
No,The Monkees,I'm a Believer,2gdCDdmwDEh77IxUcSTGNs,216353,58,0.595,0.503,,0.772,2.47e-06,C,0.199,-6.205,Major,0.0322,79.462,04-Apr,0.935,Folk
No,empty_field,People Who Died,1qbX1M3Uge5twsEiNrjkmR,93657,46,0.00376,0.564,296600,0.929,0.000416,C,0.0575,-5.898,Major,0.0414,96.001,04-Apr,0.618,Folk
No,Hozier,Take Me to Church,7bBpGRaS4C1JPc1Zbznr1l,110141,76,0.634,0.566,,0.664,,E,0.116,-5.303,Minor,0.0464,128.945,04-Apr,0.437,Folk
No,empty_field,It's Oh So Quiet,6ha8If4Le4JbyE9Y7cmUYg,107583,50,0.631,0.474,217733,0.136,,D#,0.0717,-14.114,Major,0.0595,124.412,03-Apr,0.2,Folk
No,Beach House,Lover of Mine,7dKRdn4g9tQ5fj1QmIp3Gy,126278,43,0.2,0.613,,0.448,0.00951,A,0.104,-5.258,Minor,0.0264,97.261,04-Apr,0.281,Folk
No,Jenny Lewis,Acid Tongue,1WUt8SY17zIL49TxENehP5,183261,42,0.63,0.586,,0.263,0.000386,A,0.262,-10.452,Major,0.0336,130.96,04-Apr,0.383,Folk
No,Told Slant,Tsunami,6iGQDwewj5VAhY375CIlRa,26792,39,0.365,0.438,236152,0.39,0.0774,G,0.0953,-9.101,Major,0.0345,104.762,04-Apr,0.0386,Folk
No,empty_field,Girl in Calico,6yjdcOfzAEJ9a67P2oHKWD,40514,48,0.828,0.431,283099,0.192,0.501,C,0.076,-13.585,Major,0.0297,94.045,04-Apr,0.0388,Folk
No,Jason Isbell,The Life You Chose - Live from Spotify Nyc,4b1hVHiZrltoXPDskF0mCp,208082,39,0.0116,0.505,238300,0.82,1.25e-06,D,0.725,-6.015,Major,0.0307,,04-Apr,0.36,Folk
No,Death Cab for Cutie,Some Boys,61sQYdFNS6sEBYCyr1q5gn,199264,40,0.0171,0.489,190720,0.706,0.201,A,0.125,-9.445,Major,0.048,145.272,03-Apr,0.495,Folk
No,Norah Jones,Seven Years,7cGzEpKCeLvODoxLFy7ntV,165661,61,0.959,0.584,145267,0.185,0.0072,G,0.105,-13.986,Major,0.035,127.151,04-Apr,0.376,Folk
No,Beirut,Scenic World,0u4htORODiTK9vHVA89MQX,35844,44,0.694,0.266,173480,0.556,0.288,B,0.326,-7.213,Minor,0.0313,150.151,04-Apr,0.388,Folk
No,Seafret,Bad Blood,4EsYkJjHKMejYLp54woB9c,49047,50,0.113,0.612,198618,0.867,3.2e-06,B,0.194,-3.116,Minor,0.0457,99.985,04-Apr,0.549,Folk
No,Kevin Garrett,Don't Rush,4g4DeyRlsWFCitQe79c1VZ,186122,51,0.415,0.353,219520,0.499,0.423,G#,0.11,-11.097,Major,0.0949,78.502,04-Apr,0.299,Folk
No,Talking Heads,And She Was - 2005 Remastered Version,1p52Rwa9ersQzZFkOJjJfw,150587,43,0.00606,0.702,218467,0.833,0.0158,A,0.124,-5.428,Major,0.0298,126.469,04-Apr,0.974,Folk
No,Matt Nathanson,Run,2a4YbpztTOqxXbkRW9vRYM,122341,46,0.015,0.619,249147,0.652,5.77e-06,B,0.0835,-5.701,Major,0.0312,109.99,04-Apr,0.204,Folk
No,empty_field,Wanna Be On Your Mind,53duuSwaLOZuIrELvZXqLH,24707,43,0.258,0.628,236347,0.55,0.0195,B,0.219,-6.553,Minor,0.0287,75.42,04-Apr,0.779,Folk
No,Gregory Alan Isakov,"That Sea, The Gambler",4zHY0S3IEKONNwFiX2B88i,151353,45,0.78,0.559,293560,0.439,0.0247,B,0.099,-11.059,Minor,0.0266,114.868,04-Apr,0.314,Folk
No,The Shins,Fantasy Island,4EADAJJRBSOSHGALyLBQqn,180909,43,0.0641,0.504,,0.688,6.63e-06,C,0.382,-7.713,Major,0.0271,100.017,04-Apr,0.653,Folk
No,Judah & the Lion,Going To Mars,7ncDwhSTgCZuL3OZNkvZ97,176301,46,0.137,0.576,228917,0.667,0.0348,G#,0.0985,-8.995,Minor,0.0444,144.042,04-Apr,0.426,Folk
No,My Morning Jacket,Rocket Man,4xl7wxLa1QsWqPCKyXBlQW,170623,54,0.534,0.565,299827,0.27,0.0362,D#,0.107,-9.591,Major,0.0302,120.308,04-Apr,0.119,Folk
No,Kate Bush,Wuthering Heights,6ZVfZEjGZzzVdYAiGkNg5N,123562,68,0.366,0.481,269067,0.392,0.0452,C#,0.124,-11.381,Major,0.0312,124.572,04-Apr,0.52,Folk
No,Langhorne Slim,Funny Feelin' (For Junior Kimbrough and Ted Hawkins),4iljsUrkqnsE0nrBlze2j9,193262,55,0.852,0.5,172427,0.45,0.000263,G#,0.219,-9.833,Major,0.0345,73.96,04-Apr,0.427,Folk
No,Built To Spill,Center Of The Universe,3SD4NbJ8sjIIEVE1vemmjq,165590,39,0.000165,0.321,163533,0.762,0.0501,A,0.166,-6.463,Major,0.0277,,04-Apr,0.933,Folk
No,Jason Isbell,Stockholm,4lCv7b86sLynZbXhfScfm2,213110,45,0.164,0.393,171867,0.508,2.59e-05,A,0.259,-10.636,Major,0.0287,97.107,03-Apr,0.55,Folk
No,Metric,Dark Saturday,61QRvTiOedTbSg6Xzf8tYs,140836,50,0.000171,0.512,230020,0.917,0.187,D#,0.392,-3.688,Major,0.0801,133.477,04-Apr,0.243,Folk
No,KT Tunstall,Suddenly I See,2x9YHrBDgwZ8nRmDGkkYun,198195,69,0.225,0.587,201707,0.767,,C,0.112,-5.713,Major,0.0449,100.38,04-Apr,0.664,Folk
No,AJJ,"Getting Naked, Playing with Guns",0MKkySA0UuMPpyOoEPJORC,187601,45,0.481,0.668,198893,0.397,4.23e-05,C,0.139,-9.858,Major,0.0345,103.315,03-Apr,0.442,Folk
No,Dermot Kennedy,All My Friends,7CcFbjAf3jubA5KdVTrhtj,50449,60,0.475,0.535,257347,0.533,5.26e-06,C,0.358,-9.253,Major,0.0367,105.172,04-Apr,0.272,Folk
No,Pretenders,2000 Miles - 2007 Remaster,3H0Vda4LvcNlwRQpNd8MHJ,210951,56,0.00292,0.22,220427,0.708,0.0267,G,0.102,-9.051,Major,0.035,,04-Apr,0.453,Folk
No,John Mellencamp,Pink Houses,49htRlG7UuyMdeRh6MY3Ll,134938,60,0.0514,0.635,283667,0.795,3.08e-06,G,0.0751,-5.313,Major,0.0269,115.23,04-Apr,0.628,Folk
No,Hollow Coves,Coastline,5ZbNy41c4YvFBsemQnnkej,186349,71,0.63,0.67,233973,0.496,0.00316,D,0.0584,-11.23,Major,0.0277,100.168,04-Apr,0.427,Folk
No,Jake Etheridge,Getting over You,3iBiETSIaFAy0h3asZMzrT,160459,51,0.882,0.586,177533,0.209,2.1e-06,D#,0.124,-13.952,Major,0.0292,138.201,04-Apr,0.206,Folk
No,Lucy Dacus,Body to Flame,5twaePekbwfkX2suUaS5CM,70597,43,0.118,0.434,,0.295,0.000644,D,0.0981,-9.654,Major,0.0301,132.843,03-Apr,0.0398,Folk
No,empty_field,Yellow Submarine,0g8Q1Pmem92k7PzI3VLWKz,146495,40,0.537,0.694,175267,0.578,,B,0.107,-6.65,Major,0.0288,108.273,04-Apr,0.881,Folk
No,The National,Demons,4n1wwdpnjVdg9OYwvyHTR7,149175,51,0.103,0.536,211547,0.776,0.871,E,0.0835,-6.328,Minor,0.0417,149.891,01-Apr,0.403,Folk
No,Punch Brothers,Rye Whiskey,2tu4dVYXtD9D0hUMEHidp9,171986,46,0.525,0.632,209373,0.453,0.000448,G,0.143,-12.257,Major,0.0301,112.069,04-Apr,0.461,Folk
No,Sara Bareilles,Between the Lines,3cuxZTcxBj7AL3bgSCIuWL,164971,48,0.185,0.513,274747,0.575,1.3e-06,F#,0.111,-5.254,Major,0.0311,129.908,04-Apr,0.29,Folk
No,Noah Gundersen,Day Is Gone - from Sons of Anarchy,2SbKZV2Kr8988zzUZrHpfz,185908,48,0.863,0.362,264773,0.149,7.84e-05,C,0.116,-14.546,Major,0.0402,117.064,04-Apr,0.183,Folk
No,Stephen Stills,Johnny's Garden,1Im0hrQEP8KkRI11YMeANn,66940,45,0.0613,0.526,165520,0.658,3.42e-06,G,0.339,-12.379,Major,0.0345,80.741,04-Apr,0.45,Folk
No,Keaton Henson,Maps,6jg5SRvdGxvJ0DzNV0UqEK,132911,42,0.956,0.408,184053,0.187,5.68e-05,G,0.0887,-11.616,Major,0.0339,107.074,04-Apr,0.205,Folk
No,Vienna Teng,The Hymn of Acxiom,6wOvrw0qvhBnciUIPZMqjF,188719,39,0.954,0.18,229173,0.143,,C#,0.102,-11.694,Major,0.0387,86.261,03-Apr,0.0391,Folk
No,Anderson East,What a Woman Wants to Hear,6xBOaaZotfyc9421YiRIrB,163386,40,0.232,0.509,254547,0.322,,B,0.418,-9.687,Major,0.0313,138.575,04-Apr,0.213,Folk
No,Pavement,Range Life (Remastered),1HB5u8d2mA8V1ZMZswSSbs,211024,51,0.05,0.548,296000,0.802,1.76e-05,A,0.189,-7.092,Major,0.0292,112.835,04-Apr,0.705,Folk
No,Alison Krauss,"Oh, Atlanta",3fHn5moQhdZHaHEJ5XhtrN,35740,39,0.735,0.806,283000,0.23,2.21e-05,F,0.116,-9.174,Minor,0.0387,140.843,04-Apr,0.665,Folk
No,empty_field,Picking Up Pieces,5rZRA82h4hctBhUGxCZ3s2,148050,43,0.4,0.613,232147,0.333,0.000915,C,0.111,-8.675,Major,0.0279,,03-Apr,0.221,Folk
No,The National,About Today,5yBiR8gx0EwlVow5mYWpT6,90916,54,0.326,0.556,250760,0.618,0.694,C,0.124,-13.482,Major,0.043,104.983,04-Apr,0.464,Folk
No,Lord Huron,Way out There,2SXzEHDE4iyKEbHQgkFqNR,66899,48,0.937,0.546,250360,0.457,0.0218,B,0.52,-7.948,Minor,0.0274,127.028,04-Apr,0.0563,Folk
No,Little Feat,"Oh, Atlanta",42FtAPBag07wFjl62T3Wz0,57929,46,0.494,0.519,209373,0.671,0.00256,C,0.329,-13.8,Major,0.035,,04-Apr,0.808,Folk
No,Camera Obscura,"Lloyd, I'm Ready To Be Heartbroken",6riJkO48V6J7C9nXNPCF2F,39985,51,0.00878,0.329,231160,0.857,0.0725,B,0.156,-3.681,Major,0.0496,143.482,04-Apr,0.476,Folk
No,Simon & Garfunkel,Sparrow,7GwnjMIdDZzA1xndx9RRT9,199771,49,0.733,0.382,167160,0.218,0.000665,F,0.108,-15.761,Major,0.0302,130.696,04-Apr,0.321,Folk
No,empty_field,New Madrid,2VLcpwzuZVSZQUCQDQRM8n,56178,42,0.0171,0.711,211813,0.489,0.000663,A,0.0836,-11.164,Major,0.0301,125.494,04-Apr,0.628,Folk
No,Old Crow Medicine Show,Tell It To Me,4pdPJQqQNWuDQ6Swl2mW2u,33127,43,0.722,0.592,,0.518,,E,0.326,-8.668,Minor,0.149,167.001,04-Apr,0.797,Folk
No,empty_field,June,4kNvYhyl8R6m1vykVkcuBu,152688,62,0.28,0.363,,0.362,2.03e-06,F,0.142,-8.516,Major,0.0339,146.104,04-Apr,0.179,Folk
No,empty_field,I Should Live in Salt,51Nh6X9tfaBLQF3YyK6s2A,102362,60,0.188,0.519,248044,0.618,7.34e-06,F,0.106,-7.103,Major,0.0254,134.036,04-Apr,0.139,Folk
No,empty_field,White Winter Hymnal,5c3cXf4btwuPCXw9dNrvTM,193750,64,0.437,0.629,147027,0.534,3.33e-06,F#,0.328,-9.054,Minor,0.0267,124.964,04-Apr,0.649,Folk
No,S. Carey,Hundred Acres,5HiLu8yFKrVCt0P9RouWj9,117976,43,0.855,0.521,,0.3,0.47,E,0.182,-14.542,Major,0.0299,130.966,04-Apr,0.199,Folk
No,Beck,Paper Tiger,3Fs7ryKbs2I90v1BCYWet0,144698,46,0.121,0.367,,0.53,0.555,A,0.144,-9.876,Major,0.0377,142.055,04-Apr,0.482,Folk
No,empty_field,Birmingham,2SvZITBSTsd07kKcypl28m,186172,56,0.0117,0.61,240560,0.61,,G,0.134,-7.071,Major,0.0337,82.523,04-Apr,0.442,Folk
No,Andrew Bird,Ellipses,6OklZCJBGpsd7mdE8jUfIN,207367,42,0.988,0.431,393280,0.476,0.908,A,0.382,-9.242,Minor,0.101,80.298,03-Apr,0.574,Folk
No,Hayden Calnin,For My Help,1Rq4GtIucW9CAcF8B6PAbW,63210,47,0.449,0.464,258200,0.464,0.0801,B,0.0613,-7.978,Major,0.0343,119.99,04-Apr,0.0675,Folk
No,Michael Nau,Smooth Aisles,0dcuGoAIPAT7OrP5CGSVBA,123037,39,0.821,0.673,,0.339,0.0123,A#,0.104,-13.01,Minor,0.0303,108.908,04-Apr,0.591,Folk
No,Elvis Costello & The Attractions,Pump It Up,11NkxJtowfjaJksJbjYAS0,168979,61,0.0123,0.646,196680,0.785,0.00039,E,0.101,-5.914,Major,0.0398,138.977,04-Apr,0.968,Folk
No,empty_field,Barack Obama Special,5O5nCJGUzqRqqOhAgZWqUU,178171,53,0.142,0.736,,0.484,,G,0.429,-8.576,Major,0.437,,04-Apr,0.214,Hip-Hop
No,Chris Webby,Rookie Of The Year,1HfIvvg8t2R8PbYyikK9Cm,127593,59,0.152,0.638,221379,0.716,3.34e-06,B,0.114,-7.519,Minor,0.31,,04-Apr,0.587,Hip-Hop
No,empty_field,CONFUSED!,0o7tBKZHvWPJB17wQx1Q8w,60315,51,0.0125,0.619,236120,0.843,0.00026,G,0.223,-4.95,Major,0.0265,102.83,04-Apr,0.673,Hip-Hop
No,DJ Khaled,I'm On One,6VbqRZRiUDUdhiQmBaKUUl,22918,67,0.058,0.508,296147,0.809,,B,0.608,-3.454,Minor,0.292,149.999,04-Apr,0.489,Hip-Hop
No,Lil Wayne,Best Rapper Alive,51AIqs0TqA4TI552nerCqa,95020,51,0.00453,0.633,293680,0.879,,D,0.822,-3.456,Major,0.141,151.51,04-Apr,0.416,Hip-Hop
No,Jay Rock,Redemption (feat. SZA),1nT1WwzjraW3Iu8Pa8wXEi,62068,52,0.0907,0.659,211613,0.83,,F#,0.133,-5.288,Major,0.286,144.017,04-Apr,0.332,Hip-Hop
No,Bone Thugs-N-Harmony,1st of Tha Month,30yKbZXOelj2n1pagQWKyS,102233,66,0.0777,0.729,,0.581,3.81e-06,F,0.696,-8.235,Minor,0.18,74.038,04-Apr,0.508,Hip-Hop
No,Tee Grizzley,Get Right,7CI0VS6ETno5mgHi4PoCrY,40288,50,0.00881,0.631,167660,0.527,1.06e-05,B,0.221,-7.426,Minor,0.376,184.033,04-Apr,0.299,Hip-Hop
No,Noriel,Desperte Sin Ti (Remix),1lDzg2JUvcQSPgIfzMWmFe,174171,64,0.17,0.738,,0.62,,A#,0.0773,-7.413,Major,0.0661,,04-Apr,0.204,Hip-Hop
No,Meek Mill,Ima Boss - feat. Rick Ross,6Ik9aiuaoEYxsEKGdQaEJB,131834,65,0.0415,0.37,250240,0.87,,F,0.604,-2.09,Major,0.271,79.092,04-Apr,0.331,Hip-Hop
No,empty_field,Empty,3fx6am3xKzEylNDiWHfL19,92550,69,0.162,0.59,194337,0.498,,A,0.0947,-6.845,Major,0.0827,80.022,04-Apr,0.504,Hip-Hop
No,NF,Only One,2bBLOrzVknenXLD8Ff8nCi,73327,59,0.0084,0.664,,0.846,0.000312,G,0.0863,-4.948,Major,0.05,118.058,04-Apr,0.293,Hip-Hop
No,Fetty Wap,Westside (feat. Snoop Dogg),0XmrQ2JG1DkgzvKOwNxYVf,76911,49,0.0611,0.721,212354,0.528,,A#,0.0608,-6.828,Minor,0.0409,95.99,04-Apr,0.571,Hip-Hop
No,2Pac,Ratha Be Ya N____,6GnQ9TEKUjqGnLqmTTpNS2,53290,61,0.204,0.733,253973,0.558,,B,0.695,-5.56,Minor,0.278,84.577,04-Apr,0.566,Hip-Hop
No,empty_field,Leviathan,6z8CcxSlgPdOiCwPF5FEEl,131524,59,0.0277,0.663,,0.51,,G#,0.27,-8.823,Major,0.192,96.223,04-Apr,0.131,Hip-Hop
No,Eminem,Stronger Than I Was,5mr06sJCVCREt98nzEUyIT,194429,58,0.121,0.781,336519,0.602,,C#,0.148,-5.426,Major,0.107,121.998,04-Apr,0.324,Hip-Hop
No,Smokepurpp,But I Still Respect Women,1xCqIXCApBgcjwRLostpKl,63219,57,0.386,0.808,112941,0.543,,D,0.118,-8.498,Minor,0.222,76.495,04-Apr,0.304,Hip-Hop
No,empty_field,Almost Famous,1gLvFwL3VrocNPCi6R6Bu9,120961,59,0.0253,0.537,292480,0.961,,C,0.332,-1.498,Major,0.295,82.44,04-Apr,0.487,Hip-Hop
No,NF,10 Feet Down,1Ksb5WORHw7Z05tWUpud8A,134626,68,0.0915,0.64,217107,0.843,7.01e-06,F,0.272,-6.581,Minor,0.114,95.959,04-Apr,0.0739,Hip-Hop
No,Waka Flocka Flame,Turn Up,6CP29pnRkJ70sc4XI9Axap,79355,22,0.00487,0.554,229627,0.615,0.102,B,0.104,-10.474,Minor,0.0493,148.239,04-Apr,0.44,Hip-Hop
No,Kendrick Lamar,Wesley's Theory,1t5lB6hvOMWdat5NKm29Qx,31567,62,0.359,0.509,287360,0.787,2.76e-05,G,0.26,-6.754,Major,0.265,114.449,04-Apr,0.507,Hip-Hop
No,Wiz Khalifa,Late Night Messages,1ffg4c773V05Nrbk6CFVjB,215141,58,0.0873,0.79,282740,0.616,2.44e-05,A#,0.22,-7.397,Minor,0.0976,92.967,04-Apr,0.312,Hip-Hop
No,Young Dolph,What's the Deal,1XGwjdHXHNu3842f75eg3T,53524,51,0.106,0.866,219794,0.947,,G,0.631,-5.365,Major,0.272,132.013,04-Apr,0.813,Hip-Hop
No,empty_field,Low Key,08eT7pQZYzR5mLqo7fgKHC,180506,63,0.316,0.551,,0.573,2.49e-06,F,0.107,-4.153,Major,0.372,84.732,03-Apr,0.209,Hip-Hop
No,Eminem,Never Enough,3o37M5aX3HVbbVBkacJlXj,191808,55,0.299,0.8,159787,0.707,,B,0.698,-5.295,Major,0.327,95.849,04-Apr,0.619,Hip-Hop
No,Shakewell,Way Back,7xSbSCIxnBPCiNZ8hH67u7,28304,64,0.121,0.786,140000,0.66,,E,0.129,-6.237,Minor,0.0732,143.912,04-Apr,0.51,Hip-Hop
No,Young Thug,Digits,6fwWXvTQlq6z6QDhHsaVPH,101671,68,0.0325,0.769,,0.632,,A#,0.116,-4.228,Minor,0.0537,131.932,04-Apr,0.294,Hip-Hop
No,Kendrick Lamar,P&P 1.5,4upw9RT8Cs96EQhCuoNryV,71652,49,0.299,0.55,361942,0.692,6.57e-06,F#,0.198,-7.438,Minor,0.369,146.453,04-Apr,0.593,Hip-Hop
No,Rittz,Switch Lanes,2TTAPkrGQQOZkaUTUlt21Q,129629,60,0.116,0.717,204270,0.604,9.68e-06,F#,0.132,-6.602,Major,0.109,67.029,04-Apr,0.749,Hip-Hop
No,Ñejo,Se Te Hizo Tarde,66oRBJ8J4uLNK9Xc4cJaFs,201633,62,0.319,0.698,358765,0.801,,A#,0.316,-5.746,Minor,0.0639,169.995,04-Apr,0.905,Hip-Hop
No,Jurassic 5,Concrete Schoolyard,7B20XjmQH6AzECMuXskyvA,208334,58,0.142,0.894,321293,0.625,,A#,0.387,-7.339,Minor,0.354,90.121,04-Apr,0.809,Hip-Hop
No,Smokepurpp,Drop,2Z2wDQKG1J3LlbMh1fTzxa,208832,49,0.212,0.98,,0.397,0.00165,C#,0.11,-7.31,Major,0.351,123.049,04-Apr,0.457,Hip-Hop
No,empty_field,Beware,6YKLlLoEYRujlAH8SgkTge,194488,64,0.217,0.739,235187,0.553,,C#,0.452,-6.013,Major,0.174,,04-Apr,0.062,Hip-Hop
No,Vic Mensa,Rollin' Like A Stoner,0J464ZHAeYpSfJReRIIhuV,185804,59,0.204,0.639,195627,0.634,,G,0.123,-5.661,Major,0.0888,130.199,04-Apr,0.395,Hip-Hop
No,Kid Cudi,T.G.I.F.,3PHoUC6m4GBTjxQoMzY6DD,110799,46,0.424,0.865,151120,0.572,,A#,0.0929,-5.989,Major,0.0985,164.96,04-Apr,0.548,Hip-Hop
No,empty_field,coasting,4BDb93hwHyVwWbci7CzeDE,187744,57,0.188,0.713,185806,0.468,6.17e-06,A#,0.207,-9.589,Minor,0.332,77.529,04-Apr,0.375,Hip-Hop
No,GoldLink,Have You Seen That Girl?,0nmRKkEGOzqBtAvPmnY3oV,75961,51,0.00566,0.869,162278,0.792,,C,0.0683,-6.351,Major,0.141,107.985,04-Apr,0.725,Hip-Hop
No,Cartel De Santa,Volar Volar,0vgkEeiULt4ow0B4zjKkfI,54954,50,0.0185,0.62,293360,0.816,0.00741,C#,0.0984,-6.208,Major,0.222,179.992,04-Apr,0.668,Hip-Hop
No,empty_field,We Got The Power (feat. Jehnny Beth),4PjKEXp7y8XM6ELUpdpJCm,124224,55,0.228,0.507,139560,0.985,3.31e-05,C,0.19,-2.392,Major,0.153,150.059,04-Apr,0.394,Hip-Hop
No,Kevin Gates,Shoulda,0pLmfgIANOX9FB9uZDU43x,216919,61,0.619,0.585,163019,0.756,,G#,0.132,-4.19,Major,0.425,158.317,04-Apr,0.838,Hip-Hop
No,empty_field,Ain't Nothing (feat. Wiz Khalifa & Ty Dolla $ign),2Cam43R2H3xPO5cqJS7ZXE,122897,52,0.0031,0.769,,0.601,,C#,0.272,-8.402,Major,0.171,168.996,04-Apr,0.448,Hip-Hop
No,Thundercat,Them Changes,68uiNNwadVYtQOKLYBa48A,39400,63,0.551,0.784,188385,0.55,0.000607,G#,0.0899,-8.645,Major,0.0632,81.676,04-Apr,0.715,Hip-Hop
No,NF,Wake Up,7xVLFuuYdAvcTfcP3IG3dS,212460,63,0.0789,0.682,232960,0.799,7.1e-06,F#,0.107,-6.16,Major,0.0718,105.021,04-Apr,0.038,Hip-Hop
No,Lil Baby,No Friends (feat. Rylo Rodriguez),7qs0Oo2WzKnOepRJhxEKxz,21652,65,0.00112,0.645,,0.595,,G,0.084,-6.876,Major,0.258,159.929,04-Apr,0.461,Hip-Hop
No,empty_field,Big Bucks,1IAzD1muglOxOcPbUHs70R,77192,58,0.0136,0.875,104328,0.844,4.43e-06,A,0.153,-5.123,Minor,0.0839,88.039,04-Apr,0.86,Hip-Hop
