artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster,t-SNE-y,t-SNE-x,DBSCAN Core
Giuseppe Di Stefano,Come Sinfonia,54rJa67IrktOcXKYw7wGTR,28900,30,0.98,0.24,173333,0.267,0.00156,B,0.121,-10.502,Major,0.0298,101.874,05-Apr,0.0997,Opera,O3,26.9449,-65.4059,1
Giuseppe Verdi,"Nabucco: Va pensiero, sull'ali dorate",3fmcUdEviDS838lC5rNRGi,190705,21,0.981,0.178,259640,0.0154,0.279,C#,0.163,-22.833,Major,0.0413,130.141,03-Apr,0.0934,Opera,O1,-67.9728,-26.1346,1
Giuseppe Verdi,"La traviata / Act 2: ""O mio rimorso!...Alfredo?""",72zmwnbXjx9fMUjw3mbDSs,41143,7,0.953,0.332,405360,0.182,4.25e-05,C,0.27,-16.525,Major,0.085,72.347,04-Apr,0.104,Opera,O1,-29.2118,53.0326,1
Richard Wagner,"Die Walküre, WWV 86B, Act I: Winterstürme wichen dem Wonnemond",1yEtE6Eu0BckTD2swHGBPX,208045,10,0.966,0.227,195440,0.108,0.00105,A#,0.137,-19.869,Major,0.0369,89.3,04-Apr,0.105,Opera,O1,-22.4106,14.7498,1
"Orchestra Del Teatro Alla Scala, Milano",Das Rheingold: Endlich Loge!,4PINSJIlBWsnVeveicq1S8,177849,6,0.974,0.339,259640,0.169,4.47e-05,C#,0.249,-19.479,Major,0.0756,84.193,04-Apr,0.3,Opera,O1,-51.2068,-16.9845,1
Gioachino Rossini,Il Barbiere di Siviglia (The Barber of Seville): Overture,64fZ1gcn7rEzbdibOP1inl,96596,8,0.86,0.423,418467,0.266,0.844,E,0.264,-14.214,Major,0.0412,95.488,04-Apr,0.435,Opera,O1,55.0715,-27.6875,1
Georges Bizet,"Les pêcheurs de perles, WD 13 / Act 1: ""Je crois entendre encore""",0vNb0AnewnE4ar3zNU5Q97,33914,21,0.981,0.264,227000,0.204,0.0464,A,0.0795,-17.34,Minor,0.0408,81.515,03-Apr,0.092,Opera,O1,44.6449,14.791,1
empty_field,Don Pasquale: Act I: So anch'io la virtù magica,1bAvtmTl0F9loyz9AwPwp7,33292,10,0.949,0.482,249400,0.0774,5.31e-06,A#,0.159,-19.638,Major,0.0995,101.874,03-Apr,0.165,Opera,O1,-36.4662,20.1709,1
Giacomo Puccini,Gianni Schicchi: Quale aspetto sgomento e desolato!,6GDYjtA0TpOSoXtDuYVpTn,172885,5,0.988,0.506,106707,0.266,2.04e-05,C,0.624,-12.449,Major,0.0842,87.775,04-Apr,0.395,Opera,O1,-21.7146,52.8967,1
Richard Wagner,"Das Rheingold, WWV 86A: Scene 2: Vollendet das ewige Werk (Wotan)",7vtVPiqW2UcsOVQo2f38dw,213771,3,0.987,0.419,378013,0.298,4.91e-05,D,0.187,-10.893,Minor,0.0868,136.774,05-Apr,0.121,Opera,O1,-2.54738,4.31446,1
Luciano Pavarotti,"Maria, Marì",7ahYQRrOQSXJ5OhsLnpfU8,177536,27,0.597,0.275,260560,0.436,0.243824,D,0.957,-10.858,Major,0.0525,93.098,03-Apr,0.398,Opera,O1,5.72292,1.79356,1
Giuseppe Verdi,"La traviata / Act 2: ""Dammi tu forza, o cielo!""",5EO7sHpmpPWFI0mfCTV5NI,192139,5,0.924,0.295,108827,0.0037,1.03e-05,C,0.161,-35.688,Minor,0.0436,89.081,01-Apr,0.0382,Opera,O4,-24.5866,-6.80409,1
Richard Wagner,Die Meistersinger von Nürnberg - Act 1: Prelude & Hymn,2hBDO6IUkukYCH45B2xkop,151742,19,0.924,0.201,766000,0.363,0.911,C,0.0928,-11.876,Major,0.0332,101.874,04-Apr,0.114,Opera,O1,-38.8506,54.6182,1
empty_field,Rossini: Tancredi / Act 1 - Di tanti palpiti,13HalBseZHAT19C6jWs1Ma,79766,6,0.992,0.338,183520,0.024,0.0149,F,0.0904,-26.817,Major,0.0495,123.554,04-Apr,0.152,Opera,O1,-2.90014,-61.3985,1
Giuseppe Verdi,"Otello / Act 2: ""Ciò m'accora""",2ncpc3VZmxZCQqt9bes0ZU,111382,12,0.973,0.332,300559,0.203,2.19e-06,D,0.511,-18.054,Major,0.0893,170.478,04-Apr,0.276,Opera,O1,9.86913,11.8712,1
empty_field,"Gounod : Faust : Act 1 ""Mais ce Dieu"" [Faust]",4s8LZDYw2MUPcGo5yvNN4G,127922,6,0.982,0.46,80347,0.182,1.2e-05,C,0.652,-20.772,Major,0.085,108.168,01-Apr,0.197,Opera,O4,-26.4386,-7.78096,1
Giuseppe Verdi,Luisa Miller: Quando le sere al placido chiaror d'un ciel stellato,24CRDgNOgA72JLL7PHFjgB,132589,19,0.953,0.199,226280,0.149,9.53e-05,G#,0.345,-18.329,Major,0.0464,83.49,03-Apr,0.0681,Opera,O1,-67.6085,25.5371,1
Alessandro Scarlatti,"Sei Concerti in sette parte per due violini e violoncello obligato, con in piu due violini, un tenore e basso continuo, Concerto grosso No. 6 in E major: IV. Affettuoso",74e0rM1LTHPOGVEuzlzy2G,183713,7,0.86,0.28,228067,0.0803,0.101,D#,0.164,-18.473,Major,0.0404,68.449,04-Apr,0.386,Opera,O1,-33.4013,-37.3363,1
empty_field,"Puccini: La Rondine, Act 3: ""Ma come puoi lasciarmi"" (Ruggero, Magda)",7wkS2UmX1gxqzib5QhIcMw,81641,6,0.96,0.148,332467,0.0867,0.00147,C#,0.371,-21.854,Major,0.0464,91.145,04-Apr,0.037,Opera,O1,-43.6013,-17.2814,1
Antonio Caldara,"Maddalena à piedi di Cristo: ""Per il mar del pianto mio""",6UXVFOpFv2WQSs3RF4OC8E,115592,12,0.988,0.197,259640,0.0686,0.00191,A#,0.101,-17.645,Minor,0.0425,81.659,04-Apr,0.0853,Opera,O1,-30.3669,27.9955,1
empty_field,"Bizet: Carmen: Je suis Escamillo, torero de Grenade - Act Three",1EvsBXlRgZaVzZ3unJ6yT6,122080,14,0.993,0.258,319080,0.307,0.0222,F,0.466,-17.29,Major,0.0677,72.558,04-Apr,0.334,Opera,O1,4.21993,-65.2093,1
Bryn Terfel,The Hippopotamus Song,5N09jAVnkmhBgsx9T2PQku,87664,20,0.961,0.411,219773,0.26,0.00137,G,0.0928,-16.824,Major,0.0532,151.266,03-Apr,0.784,Opera,O1,26.214,47.7124,1
Georges Bizet,Je crois entendre encore - Voice,2WwESzG1xXSCnuYyy5PF8N,70287,24,0.991,0.188,220093,0.128,0.0231,G,0.104,-16.116,Minor,0.0436,151.197,04-Apr,0.223,Opera,O1,18.9619,37.5278,1
Giacomo Puccini,Turandot : In questa reggia,33Xl6nfOScCLuvgZyohurw,56943,12,0.961,0.235,393573,0.218,9.11e-06,F#,0.097,-13.657,Minor,0.0548,80.867,04-Apr,0.0464,Opera,O2,75.2757,-10.0423,1
Giacomo Puccini,"Tosca / Act 2: ""Io tenni la promessa..."" - ""E qual via scegliete?"" - ""Tosca, finalmente mia!""",2rXVtoLBHuXcNB5DVfIc9p,60701,6,0.919,0.111,453400,0.0682,0.0233,D,0.21,-21.365,Major,0.0466,52.528,04-Apr,0.0381,Opera,O1,16.5124,10.1893,1
Johann Adolf Hasse,Keyboard Sonata No. 6 in A Major: I. —,1DJ9NK1PWDz7SeSGujJ5Zq,142230,13.4024,0.907,0.405,288720,0.158,0.679,G#,0.0605,-15.165,Major,0.0361,101.874,04-Apr,0.446,Opera,O1,-69.0092,12.2834,1
Giuseppe Verdi,"Macbeth, Act II: Che ti scosta, o re mio sposo (Live)",2ktoFujjJtantyMoVdBJlX,195111,13.4024,0.969,0.257,601360,0.214,1.74e-06,C,0.698,-18.866,Major,0.0989,74.668,04-Apr,0.161,Opera,O1,-25.4877,51.4065,1
Luciano Pavarotti,Core 'ngrato,2embjc632wCqP5lsiTfmaC,156017,28,0.948,0.251,294000,0.331,0.00108,D#,0.363,-12.842,Major,0.0414,85.179,01-Apr,0.166,Opera,O4,-25.5781,-22.4906,1
empty_field,La scala di seta: I. Sinfonia,1guCfPEDYmDoyGz7xtrPsc,164024,7,0.883,0.375,380467,0.109,0.858,C,0.0696,-24.618,Major,0.0487,124.776,04-Apr,0.196,Opera,O1,-36.2019,60.5868,1
Gioachino Rossini,"Introduction, Theme and Variations for Clarinet and Orchestra in E flat major - Cadenza: Charles Neidich: Var.II",7w6eusB4RjNh9wzvzHlqvP,56754,4,0.978,0.45,61997,0.116,0.904,A#,0.126,-21.594,Major,0.047,81.043,04-Apr,0.878,Opera,O1,-26.7795,8.21394,1
Renata Tebaldi,Catalani: La Wally: No!... Coll'amor tu non dei scherzar - Act Two,1RTrI6ixzz2OFdZunqwR5M,134666,16,0.987,0.419,168880,0.195,0.000997,A#,0.192,-18.149,Major,0.179,145.696,04-Apr,0.299,Opera,O1,-17.3526,19.0447,1
Montserrat Caballé,Ci vorrebbe il mare (feat. Marco Masini),6JgIppuL1asWTafEBEJCFr,151158,17,0.88,0.252,277827,0.249,0.243824,C,0.0847,-11.748,Minor,0.0322,67.209,04-Apr,0.0925,Opera,O1,-8.67223,48.5693,1
Christophe Rousset,Quatuor No. 3 in G Major: VI. Gai,11ziwT3Hlfi4Eec0exgtVN,121716,25,0.916,0.446,94933,0.183,0.0419,F#,0.181,-20.207,Major,0.0352,129.724,04-Apr,0.765,Opera,O2,76.0328,-1.88385,1
Leo Nucci,Parlami d'amore Mariù,3OwT6oaYoVwr956NIwzBuj,150828,19,0.983,0.256,268678,0.222,0.00328,F,0.343,-14.26,Major,0.0347,86.715,03-Apr,0.243,Opera,O1,10.4345,-43.391,1
empty_field,Tristan und Isolde / Act 3: Prelude,2onCHFrhTinyUc6OawwU4Z,59255,10,0.767,0.0751,270600,0.00748,0.569,F,0.558,-31.676,Minor,0.0456,175.217,04-Apr,0.031,Opera,O1,-7.51323,-41.0614,1
Marilyn Horne,Hark! The Herald Angels Sing,6X9AiUNnORDRNMAMiQOC1q,20484,5,0.981,0.195,202373,0.459,0.000152,G,0.0904,-13.331,Major,0.0558,85.649,04-Apr,0.15,Opera,O1,17.6979,53.1899,1
Giacomo Puccini,"Madama Butterfly / Act 2: ""Un bel dì vedremo""",4RQMYkHQrEiwvbKtlaW2w8,27394,40,0.975,0.245,273067,0.0675,0.000222,C#,0.107,-19.141,Major,0.0473,61.73,03-Apr,0.0506,Opera,O1,-71.1689,-21.8564,1
Alessandro Scarlatti,"Scarlatti, Alessandro : Sonata for Recorder & 2 Violins in A minor : II Largo",4dj9YW6VREaUrOLnkmoUM5,167577,8,0.943,0.239,122293,0.0213,0.00213,B,0.123,-22.467,Major,0.047,101.874,05-Apr,0.113,Opera,O3,28.1112,-65.7887,1
Giuseppe Verdi,"La traviata / Act 1: ""Dell'invito trascorsa è già l'ora""",5FWn20xrAQ1IdbA8Dml6pj,214665,8,0.941,0.381,281053,0.237,3.39e-05,A,0.174,-19.145,Major,0.0898,82.516,04-Apr,0.364,Opera,O1,59.2458,32.083,1
Giuseppe Verdi,"Rigoletto, Act III: E amabile invero (Maddalena/Sparafucile/Gilda/Coro)",5XIrB4tNKqmGxtVbYpTllz,86776,9,0.976,0.361,259640,0.273,0.000559,A,0.368,-11.89,Major,0.102,84.146,04-Apr,0.18,Opera,O1,62.4352,31.698,1
empty_field,Un bel di vedremo (Madame Butterfly),2EFlMqH1dx6S6WwpBLCEl8,125878,34,0.982,0.249,292533,0.159,0.243824,C#,0.109,-12.266,Major,0.04,94.218,04-Apr,0.0659,Opera,O1,-47.8062,-22.3148,1
Antonio Caldara,Sinfonia à Violoncello Solo D Major: Presto,2bfgpNTl5jvtFLyBdo029n,166167,4,0.879,0.457,86333,0.261,0.891,C#,0.0937,-18.212,Major,0.0357,101.874,03-Apr,0.708,Opera,O1,-59.9478,-22.2883,1
empty_field,Die Forelle,7px4t7HGiuMUvFkEOpZEwp,82786,3,0.733,0.367,203587,0.306,0.243824,D,0.0969,-14.262,Major,0.0542,126.622,03-Apr,0.0384,Opera,O1,8.90817,0.642156,1
Georges Bizet,"Carmen, Act III, No.19 bis Récit: Reposons nous une heure ici mes camarades (Le Dancaïro)",1v4OVieCzFZxIaGL6XmN2X,87956,12,0.964,0.459,54773,0.033,0.00434,F,0.164,-24.062,Minor,0.0499,98.576,03-Apr,0.217,Opera,O1,-4.84955,-38.9834,1
Giacomo Puccini,Madama Butterfly / Act 2: Chi sia?,2g9LXMNIBCqmngHpH9nXv0,56505,10,0.928,0.189,153159,0.0616,9.62e-05,C,0.19,-27.51,Major,0.0476,84.936,04-Apr,0.0774,Opera,O1,-34.5314,56.6755,1
Giacomo Meyerbeer,Les Huguenots: O beau pays,6KiuvDMb9NYZbLNsCACSTP,29951,6,0.97,0.363,340507,0.101,0.385,D,0.106,-20.728,Major,0.0557,129.782,04-Apr,0.069,Opera,O1,13.0619,12.4091,1
Giuseppe Verdi,"Rigoletto, Act II: Parmi veder le lagrime (Duca)",7bp5DfkdK1OAvNJ1U4HfDA,104763,9,0.978,0.207,163893,0.143,2.12e-05,C#,0.122,-13.708,Major,0.0431,175.352,04-Apr,0.148,Opera,O1,-47.1364,-12.7569,1
Giuseppe Verdi,"Anthem for the World - Aida: Gloria All'Egitto ""Triumphmarch""/Vieni, O Guerriero Vindice",1WW3DftAMN2IYIQU5Lqtwd,212311,9,0.738,0.443,270533,0.384,0.0964,G,0.142,-10.072,Major,0.0304,115.932,04-Apr,0.567,Opera,O1,15.3295,48.0666,1
Giuseppe Verdi,"Rigoletto / Act 2: Cortigiani, vil razza dannata (Rigoletto)",3RHjZO0CS26nU44nt0teot,166148,10,0.99,0.31,267973,0.183,0.0361,G#,0.0962,-14.7,Major,0.0397,82.008,04-Apr,0.143,Opera,O1,-63.4225,7.28069,1
Gioachino Rossini,"Il barbiere di Siviglia / Act 1: ""Una voce poco fa""",1Ftv2PGqunQ39WfaVfJ6qk,133204,9,0.975,0.455,337520,0.128,1.39e-05,B,0.0921,-20.134,Major,0.107,101.874,03-Apr,0.146,Opera,O3,38.6556,-57.7649,1
Tomaso Albinoni,"12 Trio Sonatas, Op. 1, Sonata V in C Major, Talm I, 5: I. Grave",2p6XlybsJTLIj6GiYSMDVQ,142342,10,0.845,0.169,114080,0.0662,0.118,C,0.111,-19.452,Major,0.0394,101.874,03-Apr,0.075,Opera,O1,-9.56638,69.4312,1
Gioachino Rossini,William Tell / Act 1: Passo a sei,1J821hrJFNDrO0N9GrrCCU,54275,3,0.881,0.365,333160,0.144,0.515,F,0.663,-22.365,Major,0.0581,89.272,04-Apr,0.269,Opera,O1,2.79213,-68.3789,1
empty_field,"Verdi : La traviata : Act 1 ""Libiamo, ne'lieti calici"" [Violetta, Alfredo, Choir]",49shtsiVxakpVGxSltpgjX,81600,15,0.928,0.397,177827,0.215,2.28e-06,A#,0.0881,-18.807,Major,0.084,101.874,01-Apr,0.382,Opera,O4,-25.7865,-1.28188,1
Richard Wagner,"Siegfried, WWV 86C, Act I (Highlights): Prelude",23pH1njiumRPQkotqxrHnx,154811,20,0.932,0.158,245280,0.00678,0.958,A#,0.159,-34.22,Minor,0.0401,101.874,03-Apr,0.0621,Opera,O1,-34.9077,29.5565,1
Luciano Pavarotti,"Carmen, WD 31 / Act 2: ""La fleur que tu m'avais jetée""",6NsxPxFzZ18TKBcTgxX3dh,48631,29,0.983,0.194,266000,0.185,0.738,C#,0.236,-17.635,Major,0.0526,170.881,03-Apr,0.0625,Opera,O1,-67.9813,-27.8356,1
Teresa Berganza,7 Canciones Populares Españolas: El pano moruno,75stAKvskB3uVgJiz2ymcH,45563,11,0.995,0.411,259640,0.0358,0.00397,B,0.102,-25.041,Minor,0.038,101.874,04-Apr,0.554,Opera,O3,38.9244,-67.5178,1
Giuseppe Verdi,"La Traviata / Act 2: ""Alfredo, Alfredo, di questo core""",58fwF0qlbExDp3NYyjZRlL,62051,26,0.982,0.308,243933,0.235,0.0132,D#,0.0437,-17.174,Major,0.0699,101.874,03-Apr,0.0668,Opera,O1,-37.7656,-62.7781,1
empty_field,Madama Butterfly / Act 2: Udiste?,6uB3iOS4ohGTMnPq6MOJib,192988,12,0.892,0.118,259640,0.0755,0.0696,G#,0.893,-22.427,Major,0.0508,101.874,04-Apr,0.05,Opera,O1,-66.6226,2.79771,1
Giacomo Puccini,"Puccini: Tosca, Act 2: ""Ha più forte"" (Scarpia, Sciarrone, Spoletta) [Live]",3cKNfqxqNaYVWyL7Tfh7vN,217503,7,0.989,0.384,76333,0.338,0.00193,G#,0.224,-11.169,Major,0.0579,164.837,04-Apr,0.518,Opera,O1,-69.4645,9.61149,1
Giacomo Puccini,Madama Butterfly: Portrait of Madama Butterfly,0xQVfkickZk8cl95ElUYaH,98472,9,0.992,0.285,259640,0.0753,0.9,B,0.123,-21.24,Major,0.0464,59.23,04-Apr,0.0515,Opera,O3,31.8412,-53.1938,1
Gioachino Rossini,The Italian Girl in Algiers: Overture,7eMnhenEfArGmtcN1qLuZc,34978,9,0.799,0.358,480044,0.136,0.895,C,0.101,-19.208,Major,0.0478,143.021,04-Apr,0.379,Opera,O1,-37.7262,60.5091,1
Giuseppe Verdi,"Macbeth, Act II: Trionfai!",5b7QPElnP72xfLUkzNIqGs,54668,10,0.97,0.367,199040,0.224,0.0012,A#,0.14,-15.79,Major,0.275,101.874,04-Apr,0.083,Opera,O1,-14.0715,20.9814,1
empty_field,Carmen / Act IV: Ballet Music: Final March,4p1K8tk0snDhGuv8JNCzHy,175123,10,0.915,0.435,245173,0.619,0.934,A,0.0733,-9.412,Major,0.0353,122.403,04-Apr,0.608,Opera,O1,57.8024,36.4375,1
Giuseppe Verdi,"Otello / Act 4: ""Mia madre aveva una povera ancella""",3mvKvierFAVGCdgdx4EN4Q,98471,9,0.963,0.291,259640,0.0292,0.243824,B,0.147,-34.251,Minor,0.0511,95.778,03-Apr,0.0363,Opera,O3,40.2923,-65.4882,1
Pietro Domenico Paradisi,"Harpsichord Sonata in A Major, P 893.06: II. Allegro ""Toccata"" (Arr. E. Netzer for Harp)",5flC7ecW5rQd5miVSFZqWk,122504,6,0.987,0.469,112093,0.0962,0.906,A,0.109,-24.987,Major,0.0349,96.509,04-Apr,0.35,Opera,O1,53.4704,34.0053,1
Richard Wagner,"Die Walküre / Dritter Aufzug: ""Hier bin ich, Vater""",3oLXQgbcC34Oo4gFHCeTmi,101466,3,0.979,0.358,259640,0.246,0.00424,F,0.474,-18.677,Minor,0.0674,113.916,05-Apr,0.141,Opera,O1,2.65355,-27.4011,1
empty_field,"L'Arlésienne Suite No.2, WD 28: 1. Pastorale",0RFCPeR4iDenvuXhzno01T,74281,13,0.976,0.3,330000,0.0311,0.87,A,0.103,-24.359,Major,0.0418,112.349,03-Apr,0.0651,Opera,O1,53.3045,20.1353,1
Giacomo Puccini,"La Bohème, Act I: Oh, sventata, sventata! (Mimì, Rodolfo)",73DoUyxCAGBTzr5RFOEHXo,200747,13,0.972,0.295,98333,0.0835,0.00349,D,0.297,-21.839,Minor,0.0412,138.39,03-Apr,0.257,Opera,O1,20.868,-6.17352,1
Giuseppe Verdi,"La traviata / Act 2: ""Lunge da lei...De' miei bollenti spiriti""",7mE57yFVWevAttx4HvLZKi,150868,14,0.944,0.241,236114,0.227,6.3e-06,A#,0.0777,-17.757,Major,0.0527,76.615,01-Apr,0.228,Opera,O4,-25.2165,-1.17348,1
Georges Bizet,"Carmen, Act III: No.20 Récit : Eh bien? nous essayerons de passer (Carmen/Frasquita/Le Dancaïro)",6bTItgrgyjcB0h2u4974Nk,68678,12,0.966,0.491,41133,0.111,0.243824,A,0.697,-21.501,Major,0.28,85.423,04-Apr,0.402,Opera,O1,63.3495,27.8037,1
Jussi Björling,"Melodies of the Heart, Op. 5: Jeg elsker dig! (I Love Thee!)",5eRo6g2COIM4OE3UEHMA4g,102059,12,0.983,0.187,161533,0.223,0.285,B,0.692,-16.826,Major,0.04,101.474,03-Apr,0.109,Opera,O3,37.6256,-56.3768,1
empty_field,Sonata (Concerto No. 9) in A Minor: III. Fuga,5lI8wWbYEwDuph9hoPd1s6,142767,11,0.871,0.451,139027,0.135,0.000121,G#,0.161,-18.609,Minor,0.0426,124.918,04-Apr,0.33,Opera,O1,-63.6309,15.1497,1
Adolphe Adam,"Adam: Giselle, Act 1: No. 5 Variation II",3CXp4wXGWfnbmP4XQu3Aaw,81645,4,0.915,0.349,37853,0.141,0.892,G,0.328,-24.231,Major,0.0421,93.605,04-Apr,0.366,Opera,O1,17.3543,63.7461,1
Bryn Terfel,"I Feel The Deity Within/Arm, Arm Ye Brave",2nBZot2uy4LLSOuhpWejAX,112626,8,0.99,0.523,265080,0.369,0.000354,C,0.087,-10.765,Major,0.0429,121.638,04-Apr,0.468,Opera,O1,-23.5974,57.2896,1
Giacomo Puccini,Le Villi - Opera in 2 Acts / Act 1: Prelude,5R3OB77sUoGbPCJlkZtef1,168597,10,0.943,0.115,183000,0.0532,0.88,C,0.0962,-26.984,Major,0.0415,88.735,03-Apr,0.0391,Opera,O1,-6.99256,68.4747,1
Charles Gounod,"Roméo et Juliette, Act I: Ah! Je veux vivre",6LlFr5D2guIpwbvADwhDhv,213689,38,0.954,0.311,215747,0.258,0.00103,G,0.0793,-15.086,Major,0.0723,78.022,05-Apr,0.185,Opera,O1,5.44316,29.0791,1
Jean-Baptiste Lully,Psyche: Act V Scene 3: Finale: Chantons les Plaisirs charmants (Chorus),1yhekcwAz2jf0GRlS1rBjN,184864,17,0.922,0.352,114387,0.311,0.0168,C,0.27,-11.949,Major,0.0363,101.874,04-Apr,0.235,Opera,O1,-25.4514,59.4131,1
Engelbert Humperdinck,Act 1: Scene One:,6QXiTkBf7eFCsWeVgGQDXL,153969,5,0.965,0.291,259640,0.0763,0.000356,G,0.502,-23.942,Minor,0.0671,74.568,04-Apr,0.232,Opera,O1,15.4472,36.4605,1
Anne Sofie von Otter,Just A Curio,6FDncQmNl6WfOZDCpcrcti,158116,18,0.943,0.426,258995,0.203,0.00076,C,0.178,-16.236,Major,0.0396,119.015,04-Apr,0.0751,Opera,O1,-27.6257,59.0039,1
Pietro Mascagni,"Cavalleria rusticana: ""Oh! Il Signore vi manda"" (Duetto)",5Qy6blxPfXwDL8felSjilM,86931,20,0.97,0.38,290173,0.26,2.58e-05,F,0.326,-15.754,Minor,0.0623,129.617,01-Apr,0.128,Opera,O4,-22.9435,-15.0655,1
Accademia Bizantina,Concerto No. 8 In A Minor RV 522: I. Allegro,4SJZ3gcDIiPRTAmuPrW6Vc,67693,14,0.83,0.453,199533,0.234,0.499,G#,0.123,-17.479,Minor,0.0374,117.31,04-Apr,0.503,Opera,O1,-64.3631,15.1648,1
Christophe Rousset,Quatuor No. 6 in E Minor: II. Gai,2B4WOjdL4XhxToXqV04wLF,163343,12,0.88,0.322,156400,0.0333,0.243824,D#,0.0844,-22.992,Major,0.0396,87.632,03-Apr,0.392,Opera,O1,-39.2728,-58.6529,1
Gioachino Rossini,"Il Barbiere di Siviglia, Act I: La ran le lerea ... Largo al factotum (Figaro)",7pFAycgyex95RR5uLFxDfd,75241,7,0.977,0.421,259640,0.277,0.0224,C,0.107,-15.479,Major,0.0836,101.874,03-Apr,0.475,Opera,O1,-13.9591,66.1101,1
Jussi Björling,"L'elisir d'amore (The Elixir of Love), Act 2: ""Una furtiva lagrima""",1URrDKuUeyLHlB8eN5nNHp,92989,13,0.957,0.179,248600,0.31,0.00744,A#,0.111,-11.572,Minor,0.0439,65.016,04-Apr,0.151,Opera,O1,-29.5525,28.0588,1
Giuseppe Verdi,Requiem: Dies Irae - Tuba Mirum,6dFOwtd9iBMERardJvsIxY,59893,23,0.933,0.255,244787,0.365,0.364,F,0.258,-12.62,Minor,0.0399,87.519,04-Apr,0.0451,Opera,O1,-10.4314,-33.0628,1
Georges Bizet,"Carmen, Act III, No.19 bis Récit: Que regarde-tu donc? (Carmen/Don José)",3Dwq1oiOFys6Sxr5SslmXw,68235,12,0.984,0.381,259640,0.0792,0.243824,A,0.141,-20.414,Major,0.057,101.144,03-Apr,0.0704,Opera,O1,55.6291,18.9919,1
Giuseppe Verdi,"Il Trovatore / Act 1: ""Tacea la notte"" - ""Quanto narrasti di turbamento""",6cR1U61DMpYbS2TtNTlSvo,108501,12,0.968,0.264,259640,0.109,9.19e-06,G#,0.0909,-16.362,Major,0.0676,165.636,04-Apr,0.0495,Opera,O1,-65.5407,5.42373,1
empty_field,"L'elisir d'amore / Act 1: ""Una parola..chiedi all'aura"" - Live",6XsT5UGfpaFeHQf5LRIy4W,139513,11,0.967,0.407,480173,0.147,0.243824,D#,0.852,-17.986,Major,0.0753,108.422,04-Apr,0.197,Opera,O1,-25.9715,-41.531,1
Charles Gounod,Ave Maria: arr. from Bach's Prelude No.1 BWV 846,7zNOt8sNIYHD3iZYp6irr7,20621,18,0.989,0.0796,304803,0.0926,0.915,C,0.103,-25.912,Major,0.0454,80.947,03-Apr,0.042,Opera,O1,-7.63102,69.0831,1
Georges Bizet,Carmen Suite No .1: VI. Les Toréadors,5LlKdhNsw0fqkiHxU2lNkj,62624,9,0.906,0.354,146000,0.448,0.977,D,0.325,-15.082,Minor,0.0366,119.417,04-Apr,0.672,Opera,O1,29.4357,0.414225,1
empty_field,"Les contes d'Hoffmann, Act III: Jusqu'à la cependant affermis mon courage - Aujourd'hui, aujourd'hui les larmes (Live)",4Sv7Fo4bSpK0tM1WBspz4J,199222,13.4024,0.964,0.299,144973,0.209,2.2e-05,D,0.302,-20.724,Major,0.0565,101.874,04-Apr,0.0814,Opera,O1,10.4918,8.85771,1
Giuseppe Verdi,Libiamo Ne'lieti Calici (Brindisi) - La Traviata/ Act 1,33yo7vrJgnnxfMDwqbmRjz,182044,5,0.957,0.356,160107,0.0386,0.625,A#,0.207,-24.473,Major,0.0409,117.216,03-Apr,0.413,Opera,O1,-38.072,14.7541,1
Tomaso Albinoni,"Trattenimenti armonici per camera, divisi in dodici sonate à violino, violone e cembalo, Opera sexta, Sonata No. 11 in A Major: IV. Allegro",3W22YrQQePfqpAE732my84,170533,12,0.796,0.385,185213,0.327,0.0765,E,0.109,-19.472,Major,0.0353,101.456,01-Apr,0.843,Opera,O4,-16.378,-11.9811,0
Tomaso Albinoni,"12 Concerti a cinque, Op. 9 - Concerto No. 2 in D Minor for Oboe: II. Adagio",3JBB92odunFru2gOvI91x9,47076,14,0.931,0.149,259640,0.129,0.899,A#,0.122,-18.836,Major,0.0405,74.485,04-Apr,0.194,Opera,O1,-25.3511,11.7483,1
Alessandro Scarlatti,Su le sponde del Tebro - Cantata a voce sola con Violini e Tromba: 1. Sinfonia. Grave - Voice,7lq4SU5eAmKzj5tnGcnX4Z,35615,9,0.903,0.415,101200,0.0389,0.0521,D,0.15,-20.468,Major,0.049,127.712,04-Apr,0.461,Opera,O1,11.9551,13.5972,1
Plácido Domingo,De México a Buenos Aires,2fwkl5Z8ujDtAh6qxEA5x0,163781,25,0.911,0.262,259640,0.399,0.000659,D,0.0929,-8.205,Minor,0.0298,81.953,04-Apr,0.18,Opera,O1,28.0792,-2.29596,1
Léo Delibes,"Delibes: Coppélia, Act 1: No. 1 Valse (Tempo di Valse)",2eJtqofMIEczrYc4mJrBYy,123150,22,0.926,0.271,165773,0.122,0.916,D#,0.105,-19.128,Major,0.0399,142.619,03-Apr,0.353,Opera,O1,-43.2833,-59.4711,1
Francesco Cavalli,"Cavalli: Il Xerse, Act 1: ""Ombra mai fu"" (Xerse)",3zHHyqviTiRwPxOFgJSodt,91526,32,0.978,0.319,199120,0.0717,0.243824,F,0.159,-18.087,Major,0.0434,91.089,03-Apr,0.385,Opera,O1,9.98941,-41.9782,1
