artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
K CAMP,Switch,1h9WZngl0UhYSrbnfaHMJu,RB_Cluster7,73369,59,0.536,0.87,225216,0.437,0.0487848,B,0.118,-9.704,Major,0.527,120.023,04/4,0.518,R&B
Raveena,Love Child,5pUNJAO8WYtl1ENX2Y8S0u,RB_Cluster4,160272,54,0.453,0.907,163072,0.338,0.0322,G,0.0418,-10.944,Major,0.0897,95.989,04/4,0.848,R&B
Nelly,E.I.,2YbJAWHkMOoh88GfHFYP3y,RB_Cluster1,85743,57,0.0884,0.835,285907,0.497,0.0483391,D,0.0777,-7.876,Minor,0.16,89.861,04/4,0.373,R&B
Tori Kelly,Falling Slow,4m21Y1hcRYAmuYYUuohbWM,RB_Cluster1,166402,40,0.327,0.644,220616,0.472,1.08e-05,F,0.106,-8.384,Major,0.0648,143.913,04/4,0.43,R&B
empty_field,No Way out (feat. GoldLink),5A2mIs9L0Cqqg1b5FHuDf8,RB_Cluster1,148434,52,0.0395,0.673,251224,0.429,0.00479,D,0.287,-9.63,Minor,0.0382,87.979,04/4,0.505,R&B
Lexi,In The Room,6i5stu3H0nHekjp8bOhoeE,RB_Cluster1,62391,39,0.589,0.551,252375,0.651,0.0483391,F#,0.188,-3.679,Minor,0.086,104.254,04/4,0.174,R&B
VanJess,Addicted,532GcM2m0edyHHLHNtMRpr,RB_Cluster1,179425,55,0.359,0.684,299321,0.437,0.0483391,A,0.0912,-9.426,Minor,0.187,104.885,04/4,0.394,R&B
Smino,Father Son Holy Smoke,6jjDWwbSERXkQREjxohc9v,RB_Cluster7,176484,47,0.76,0.559,240769,0.71,0.0358318,B,0.104,-6.56,Major,0.5,140.595,04/4,0.533,R&B
Trevor Daniel,Falling (blackbear Remix),2HFwL0jvhy1mjgAuFjk9a1,RB_Cluster1,167950,63,0.121,0.803,224843,0.485,0.0406234,C#,0.092,-6.491,Major,0.0365,127.01,04/4,0.422,R&B
Megan Thee Stallion,Big Ole Freak,54nBALXg17CT3qkTEpzn0T,RB_Cluster4,126796,61,0.00867,0.799,214851,0.699,0.0487848,D,0.132,-7.694,Major,0.204,116.688,04/4,0.627,R&B
Teyana Taylor,Maybe,0y7AVmvVjy98kSzGrii0us,RB_Cluster7,178822,50,0.649,0.478,245000,0.505,0.0792162,C,0.161,-7.63,Major,0.3,110.554,04/4,0.36,R&B
Jhene Aiko,W.A.Y.S.,5kv4uJENk4nWUIzgYoz7SI,RB_Cluster1,174014,52,0.296,0.544,238773,0.611,0.0617,A,0.11,-8.555,Minor,0.146,115.869,04/4,0.418,R&B
Lil' Kim,"Not Tonight (feat. Da Brat, Left Eye, Missy ""Misdemeanor"" Elliott and Angie Martinez - Remix",4f9F6CSTaJeMyvn1Plu89U,RB_Cluster7,215308,53,0.0689,0.854,252520,0.602,0.0483391,F#,0.292,-10.162,Minor,0.32,113.38,04/4,0.592,R&B
OSHUN,Burn,2covqotZVESHAPJgoUd01j,RB_Cluster3,172201,46,0.0872,0.581,201446,0.623,0.215603,B,0.126,-5.998,Minor,0.261,129.049,04/4,0.282,R&B
Chris Brown,Sip,6cwZ0ist0vg5DtxMd9Vje1,RB_Cluster1,38725,52,0.0838,0.686,197285,0.448,0.0339589,B,0.099,-8.107,Minor,0.0791,112.744,04/4,0.197,R&B
empty_field,Buff Baby,0P6geynFZR3SzkrHSkTEzo,RB_Cluster4,144957,62,0.19,0.736,215385,0.643,0.0487848,F,0.106,-8.636,Major,0.0461,156.002,04/4,0.599,R&B
Alicia Keys,Un-thinkable (I'm Ready) (feat. Drake) - Remix,19qNIS6KEUHEtWniZphvYJ,RB_Cluster6,156310,46,0.728,0.531,222214,0.603,0.0394099,G,0.11,-6.242,Major,0.0944,86.162,04/4,0.228,R&B
joan,i loved you first,5x7sPXunZys2ycwtJkdug5,RB_Cluster1,42824,55,0.0862,0.556,245730,0.276,6.89e-06,C,0.0999,-9.603,Major,0.0269,75.02,04/4,0.216,R&B
empty_field,Superman,2HCaIYjkvWSZzaSKUoOh3d,RB_Cluster1,77467,40,0.394,0.727,384840,0.717,0.00564,C#,0.111,-7.739,Major,0.0474,94.959,04/4,0.319,R&B
empty_field,DON'T DIE,0yQLIH6DH7Hop9K1eHLzVL,RB_Cluster7,98198,49,0.242,0.498,216809,0.856,0.0395737,C#,0.0958,-7.057,Minor,0.399,81.806,04/4,0.558,R&B
James Blake,Love Me In Whatever Way,3IQSYqnKsCTMLWn2xE3HFT,RB_Cluster6,154248,51,0.861,0.318,303463,0.482,0.00452,G#,0.185,-11.677,Minor,0.108,123.489,04/4,0.236,R&B
ford.,Craving,6iswyld06llns8nm8pAOTV,RB_Cluster3,23368,41,0.69,0.478,172048,0.716,0.000307,C#,0.0764,-4.304,Major,0.0552,165.969,04/4,0.377,R&B
Sik-K,OUTTA MY HEAD,4uVslVnCNW0wkBxUmtqeVn,RB_Cluster4,183417,42,0.0901,0.602,198396,0.768,0.0339589,G#,0.109,-3.315,Major,0.052,80.03,04/4,0.42,R&B
empty_field,Hit of You,7m2hqdeodSqTUajq3QE5D0,RB_Cluster1,193379,40,0.458,0.646,204480,0.454,0.0106651,A,0.2,-5.624,Major,0.0373,125.162,04/4,0.582,R&B
Jamila Woods,Emerald Street (feat. Saba),6vSIJHh8CRxpjWRvnzspZg,RB_Cluster6,203070,42,0.936,0.534,192812,0.323,0.000633,C#,0.117,-10.995,Major,0.129,114.99,04/4,0.202,R&B
Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),150zGw0P2EJccYJKnFIler,RB_Cluster2,84394,65,0.25,0.664,224843,0.661,0.0410254,F,0.511,-6.559,Major,0.0337,124.917,04/4,0.269,R&B
RKCB,Disorder,4WmgQrWKqPLmtt4FNuKunG,RB_Cluster1,202911,48,0.511,0.561,238500,0.466,0.000342,F#,0.0591,-8.345,Minor,0.0445,78.021,04/4,0.378,R&B
The Weeknd,Often - Kygo Remix,0Dk9lP1YnOqssHH0oCeq9u,RB_Cluster1,59704,66,0.123,0.523,234400,0.491,0.0358318,G,0.331,-9.876,Minor,0.0491,110.554,04/4,0.408,R&B
The Weeknd,High For This,5oLNDcFDa6qGOLJdGwnlAa,RB_Cluster6,44048,68,0.744,0.465,247227,0.403,0.000667,B,0.0777,-8.895,Minor,0.0755,74.95,04/4,0.0687,R&B
empty_field,3Way,5LD4VgYrjYNHNx2oc9drKx,RB_Cluster6,119425,59,0.787,0.449,203636,0.307,0.00517619,F#,0.142,-9.575,Major,0.0682,116.901,01/4,0.346,R&B
Ms. Lauryn Hill,Doo Wop (That Thing),31qYIHoLJ1DeggVMeqNtSg,RB_Cluster7,146358,74,0.0393,0.535,221784,0.505,0.0412565,D,0.0923,-8.926,Minor,0.245,99.935,04/4,0.495,R&B
Ashanti,Helpless (feat. Ja Rule),1GlCf8ANFeYRSnUIQU4tmb,RB_Cluster4,150308,54,0.186,0.681,215373,0.656,0.0487848,F,0.161,-5.888,Major,0.235,80.976,04/4,0.497,R&B
empty_field,PlantedInMyMind.Memo,0fgZUSa7D7aVvv3GfO0A1n,RB_Cluster6,136418,50,0.969,0.511,157013,0.114,0.00038,C,0.0887,-16.031,Major,0.0362,59.219,04/4,0.508,R&B
empty_field,Trappin' a Sport,3lPSaYAvlmzNxkOKo79zps,RB_Cluster5,215965,42,0.253,0.846,192264,0.588,0.46532,C,0.183,-6.871,Minor,0.306,153.077,04/4,0.582,R&B
empty_field,"Unlove You - From “Star (Season 1)"" Soundtrack",6Wjt3Snr05bMQda7V5xe25,RB_Cluster4,178084,45,0.0298,0.69,201427,0.803,0.215603,D,0.224,-4.787,Major,0.058,103.474,04/4,0.432,R&B
Rejjie Snow,Pink Lemonade,02x6kYkmOuAQYkIoPUWtP3,RB_Cluster7,141266,44,0.185,0.876,160973,0.377,2.34e-06,C,0.111,-8.755,Major,0.346,89.955,04/4,0.746,R&B
Avant,80 In A 30,1nloSA084HhKZ94W7Znc45,RB_Cluster1,96786,54,0.282,0.667,224440,0.513,0.0487848,C#,0.297,-6.409,Minor,0.0632,74.803,04/4,0.441,R&B
Smino,Lemon Pon Goose (feat. Jean Deaux),0lKwPr2j62cLlhvoLA2VHd,RB_Cluster7,116707,41,0.0867,0.694,155851,0.532,0.053256,G,0.0697,-7.337,Major,0.402,95.634,04/4,0.461,R&B
empty_field,S.w.I.n.G (feat. PnB Rock & Trey Songz),6Sg8HCDhEX0IL7My2HjS6H,RB_Cluster2,22724,67,0.244,0.621,278515,0.777,0.0483391,G#,0.449,-4.75,Minor,0.151,138.007,04/4,0.526,R&B
Tank,Do For Me,0aIwAZ04aTJE8aMM2Nax1c,RB_Cluster1,103499,41,0.228,0.607,235693,0.671,0.0358318,A,0.131,-5.077,Minor,0.0439,109.825,04/4,0.23,R&B
Doja Cat,MOOO!,3axhnTsNa4YefoyLGxjdWz,RB_Cluster7,121239,66,0.461,0.878,222214,0.407,0.0410902,G,0.111,-10.941,Major,0.233,89.011,04/4,0.547,R&B
Kehlani,Too Much,79IrWeKNdcBpepCXOU3rc3,RB_Cluster3,108563,56,0.216,0.691,224117,0.769,0.0487848,G,0.326,-4.669,Major,0.211,158.018,04/4,0.563,R&B
Trey Songz,Disrespectful (feat. Mila J),0P5bg4JX1fUplClPC0nkUS,RB_Cluster1,66205,50,0.00195,0.575,236733,0.658,2.33e-05,A#,0.0763,-6.776,Minor,0.0328,106.82,04/4,0.204,R&B
Meghan Trainor,Close Your Eyes,1vYf97tjbKVPXHK4oQPU0T,RB_Cluster2,205397,52,0.152,0.634,225141,0.521,0.0409369,G,0.389,-5.748,Major,0.0389,110.596,03/4,0.363,R&B
Code Kunst,XI,4dlmxA3Va8pY9emVzn8rx0,RB_Cluster3,174783,54,0.695,0.467,223108,0.393,3.32e-06,D,0.478,-5.685,Major,0.142,179.731,03/4,0.397,R&B
Lolo Zouaï,Lose Myself,4AwmI1cMfWgJUW9J37HQsz,RB_Cluster3,35172,48,0.149,0.443,167200,0.49,0.00082,A#,0.127,-8.474,Major,0.0447,149.853,04/4,0.16,R&B
DJ Khaled,"I Believe - As featured in the Walt Disney Pictures' ""A WRINKLE IN TIME""",5AQT781Qa3UmmKIkqUloxC,RB_Cluster3,192696,57,0.184,0.354,250496,0.631,0.0396122,C#,0.292,-8.576,Minor,0.11,175.593,04/4,0.34,R&B
empty_field,Don't Rush (feat. Vince Gill),7G8HFvIB2OaWruUSPWX3V0,RB_Cluster3,166316,43,0.0264,0.406,242013,0.665,0.0358318,C#,0.0826,-6.02,Major,0.0298,201.7,04/4,0.522,R&B
Tom Misch,It Runs Through Me,6OIJcRL2yycLyIbzrwOUty,RB_Cluster7,167845,68,0.205,0.802,223212,0.607,0.000748,B,0.246,-11.028,Minor,0.289,117.134,04/4,0.274,R&B
The Weeknd,Die For You,3ec7G81GN5IadExLEYFKEG,RB_Cluster3,194117,78,0.111,0.586,260253,0.525,0.0483391,C#,0.134,-7.163,Minor,0.0615,133.629,04/4,0.508,R&B
Dounia,East Coast Hiding,2KFg8kjYy0rYjWsXGhEQHN,RB_Cluster4,182358,49,0.522,0.864,217647,0.692,0.000209,A#,0.103,-5.512,Minor,0.11,135.989,04/4,0.343,R&B
Mario Winans,I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster,3f3LIPVIMkRi5G11KtRvpl,RB_Cluster4,157341,70,0.347,0.833,221784,0.515,0.00156,B,0.116,-5,Minor,0.0462,97.035,04/4,0.4,R&B
Bow Wow,Shortie Like Mine,0j6HTHh9GKD1t19jHYIvDz,RB_Cluster4,157641,57,0.0891,0.763,267507,0.629,0.0483391,G,0.169,-8.66,Minor,0.225,142.149,04/4,0.709,R&B
empty_field,Innamission,0D0G8watmsl7du6uoYwDMI,RB_Cluster7,142416,57,0.836,0.754,135361,0.518,0.251654,C,0.461,-8.521,Major,0.321,114.18,04/4,0.423,R&B
Tank,You Belong To Me,4yORBk6ZyYsJpnJchyZevc,RB_Cluster3,200567,41,0.881,0.426,209213,0.626,0.000256,F,0.141,-6.815,Major,0.279,158.457,05/4,0.321,R&B
Star Cast,"My Type - From “Star"" Season 3",3ZgrRbLGUtmtzmubeiRRIb,RB_Cluster7,39078,43,0.618,0.664,207173,0.545,0.0190165,A#,0.128,-6.754,Major,0.262,147.932,04/4,0.584,R&B
empty_field,"Link Up (feat. Kent Jamz, Bas, Guapdad 4000, J.I.D, Ari Lennox & BJ The Chicago Kid)",2zCsXKRt08FbXpScqlJwN2,RB_Cluster4,136993,56,0.143,0.766,190467,0.855,0.0214083,C#,0.108,-6.37,Minor,0.154,112.003,04/4,0.227,R&B
Little Mix,Love Me or Leave Me,3e7Y6sfFlIdBMJhX7wpqVO,RB_Cluster6,111673,65,0.6,0.483,206493,0.368,0.037836,F#,0.0882,-5.72,Minor,0.03,66.943,03/4,0.367,R&B
Joji,COME THRU,7lLAOmWJXM9csJkg3yKrph,RB_Cluster5,172359,69,0.163,0.66,251761,0.596,0.86,C,0.109,-8.207,Major,0.0358,77.026,04/4,0.0757,R&B
Billy Lemos,Burb,5KF17ePUmiBbS6IEKu5gQL,RB_Cluster6,30310,41,0.777,0.459,167889,0.403,0.0898629,E,0.104,-8.033,Minor,0.164,136.361,04/4,0.399,R&B
Jorja Smith,Imperfect Circle,4oEdFpc2uSFnnbNCCMEem1,RB_Cluster3,100244,54,0.176,0.491,274486,0.614,0.0454,G,0.103,-8.521,Minor,0.15,175.572,04/4,0.215,R&B
Destiny's Child,So Good,21Wmv5UWeFRYil2WwHd25v,RB_Cluster4,62221,51,0.033,0.882,193933,0.683,0.0339589,C#,0.0369,-4.873,Minor,0.223,115.074,04/4,0.618,R&B
Plies,Rock,09NFJAK99VbybMtHjcTOHJ,RB_Cluster4,144624,59,0.0375,0.852,198030,0.691,0.0399855,F#,0.0517,-5.175,Minor,0.139,61.115,04/4,0.658,R&B
Emily King,Can't Hold Me,4oDaoFgAMO1IM38efRa9O6,RB_Cluster4,205052,44,0.519,0.825,267227,0.673,0.228,C#,0.295,-10.964,Minor,0.0705,96.992,04/4,0.727,R&B
Kehlani,I Wanna Be,03REsJqxMFl6DrSsxz1u0B,RB_Cluster3,47402,55,0.0531,0.564,211733,0.568,0.000141,F,0.164,-7.091,Minor,0.248,191.923,04/4,0.417,R&B
Tori Kelly,Eyelashes,0M2AiyQavssxgA9wRJBmRI,RB_Cluster1,149206,43,0.467,0.604,222214,0.552,0.0402525,F#,0.215,-5.225,Major,0.0304,89.711,04/4,0.221,R&B
Brandy,Missing You,34hUQ9ahInlX8q5T4Baeg1,RB_Cluster1,195463,42,0.231,0.581,252494,0.505,0.0483391,E,0.142,-5.434,Major,0.0309,110.554,04/4,0.131,R&B
empty_field,Katana,1qSVNR5BJ1EtSK2rw7CRPz,RB_Cluster4,46293,59,0.38,0.73,157497,0.551,2.09e-05,D,0.0883,-9.427,Minor,0.0336,94.92,04/4,0.542,R&B
ROLE MODEL,play the part,57NIHMNrG38ovpXif0DuDn,RB_Cluster1,201669,55,0.44,0.743,192067,0.486,4.28e-05,D#,0.144,-7.347,Major,0.0374,109.015,04/4,0.346,R&B
Christina Aguilera,Twice,1yJiE307EBIzOB9kqH1deb,RB_Cluster6,141858,53,0.919,0.588,197619,0.313,0.0396974,F#,0.0845,-5.496,Minor,0.043,74.947,04/4,0.318,R&B
empty_field,Wi Ing Wi Ing 위잉위잉,1YXlDIBSvAYgQowFr7Q5AB,RB_Cluster1,196477,57,0.262,0.7,194867,0.697,0.0339589,G,0.107,-5.356,Major,0.0525,124.825,04/4,0.293,R&B
Meghan Trainor,Dance Like Yo Daddy,429kdKlkm1GQaZUne3ZYI7,RB_Cluster4,185928,50,0.0523,0.708,220616,0.844,0.0392782,G,0.327,-4.558,Major,0.0763,140.018,04/4,0.924,R&B
Duckwrth,THROWYOASSOUT,5CpNlxaekZtmwrJSIC9w2p,RB_Cluster1,35114,48,0.0643,0.801,221784,0.691,0.000397,F,0.138,-7.153,Major,0.0813,104.955,04/4,0.142,R&B
Meghan Trainor,Hopeless Romantic,4qMu6LIImRJVbxB70bdFJj,RB_Cluster6,190325,52,0.736,0.624,245120,0.315,0.0792162,C,0.115,-8.246,Major,0.0276,88.259,03/4,0.525,R&B
The Weeknd,Party Monster,5osSw3tL07Tuid7AWsvYcc,RB_Cluster1,102420,74,0.188,0.572,249213,0.631,2.31e-05,C#,0.259,-8.389,Major,0.104,77.519,04/4,0.219,R&B
Monica,For You I Will,2Ow4Pmi0VOOLvbmJ8V70qo,RB_Cluster1,182773,57,0.243,0.652,294867,0.473,0.0483391,C,0.134,-7.981,Minor,0.0313,89.4111,04/4,0.368,R&B
DJ Khaled,No New Friends - SFTB Remix,45ou2UBThJA4WtFGIiYLI3,RB_Cluster2,28212,56,0.00589,0.703,308333,0.681,0.0483391,D,0.449,-6.356,Major,0.133,124.928,04/4,0.245,R&B
Xscape,Do You Want To,6vcdiwrCVXnTLASFdjEV8r,RB_Cluster1,90100,48,0.0679,0.778,215753,0.501,1.82e-06,C,0.106,-7.671,Major,0.0347,119.556,04/4,0.403,R&B
Verse Simmonds,Boo Thang,35h1if7lo5fW9CoNe3Z56i,RB_Cluster4,197487,57,0.0266,0.773,271293,0.678,0.0483391,D,0.237,-6.906,Major,0.0777,125.171,04/4,0.65,R&B
KAYTRANADA,VIVID DREAMS,3UB8dFB7YYpIxmOytC5pnK,RB_Cluster1,22775,58,0.206,0.703,276760,0.571,0.298,C#,0.15,-13.1,Major,0.107,117.95,04/4,0.26,R&B
Big Sean,Ashley,6thYFdbWJ1qbzXBFkCWe1W,RB_Cluster2,103658,50,0.0919,0.618,260320,0.91,0.0483391,E,0.344,-5.216,Minor,0.18,117.941,04/4,0.433,R&B
Star Cast,"Family Affair - From “Star"" Season 3",0j7TyhdgUALfOTTNPwI3vu,RB_Cluster4,30366,27,0.227,0.817,164027,0.584,0.053256,F#,0.0537,-5.349,Major,0.0447,94.04,04/4,0.906,R&B
Vedo,Focus on You,6XOTK2aW5gnRZDRefdqipY,RB_Cluster7,120912,38,0.557,0.759,203259,0.471,0.0133325,C#,0.0964,-7.108,Minor,0.321,112.744,04/4,0.494,R&B
Lo-Fang,When We're Fire (Cello Version),3E79qUNuOtgxzszM2wwmFV,RB_Cluster6,93183,46,0.935,0.542,245865,0.135,0.0292,C,0.112,-17.155,Major,0.0454,155.778,04/4,0.155,R&B
Raheem DeVaughn,Guess Who Loves You More,2tT7QGP22fZBIfonqeTemy,RB_Cluster4,34399,49,0.153,0.764,320027,0.507,0.0483391,F,0.0879,-8.199,Minor,0.153,77.256,04/4,0.809,R&B
THEY.,Silence,7kDLIOeZhMYfstJZ7VtRMj,RB_Cluster3,126868,49,0.0501,0.59,213526,0.56,1.6e-06,F#,0.339,-5.644,Minor,0.205,159.958,04/4,0.304,R&B
Omarion,Touch,1XHN5BfyWUqNzfdcnQXcGe,RB_Cluster4,171403,42,0.0942,0.828,221629,0.749,0.000171,A,0.114,-7.554,Major,0.0556,115.053,04/4,0.953,R&B
GoldLink,Kokamoe Freestyle,2meEiZKWkiN28gITzFwQo5,RB_Cluster7,56064,53,0.447,0.78,223526,0.773,7.28e-05,A#,0.0791,-7.53,Minor,0.462,189.901,04/4,0.729,R&B
Kelly Clarkson,Would You Call That Love,2yfu1w0yFYHAHnr4p5JS7V,RB_Cluster4,64467,51,0.068,0.707,178213,0.747,0.0273249,F,0.109,-4.697,Minor,0.0266,99.948,04/4,0.751,R&B
empty_field,Damage,1ILs9dtkRQD8YzspTEA64z,RB_Cluster4,31166,65,0.136,0.77,213348,0.752,9.33e-06,C#,0.106,-6.468,Major,0.15,113.203,04/4,0.577,R&B
empty_field,Trust Me Baby,4YNxHiHSISfWkPHnommuuT,RB_Cluster6,80991,46,0.69,0.668,197933,0.419,3.35e-06,C#,0.144,-6.373,Minor,0.0407,148.104,04/4,0.468,R&B
empty_field,Jay Z,5XHkIgr2Fi6IzuWlt7Yw4B,RB_Cluster6,209399,38,0.156,0.353,165750,0.384,3.23e-06,D,0.137,-15.269,Major,0.137,112.744,04/4,0.401,R&B
SURAN,Hide And Seek,1yNola6EgzE6yd8bX779Gi,RB_Cluster6,166979,37,0.828,0.748,177197,0.244,0.0273249,D#,0.149,-6.214,Minor,0.0395,126.043,04/4,0.346,R&B
empty_field,Peace Of Mind,50JK22El2PTIzZBU2liLDI,RB_Cluster1,76466,59,0.284,0.782,303030,0.367,0.0483391,C#,0.0899,-5.28,Minor,0.0548,122.559,04/4,0.425,R&B
empty_field,SANTA MUERTE_BLUFF_94 BPM,1vkBeaVW2eUmBtUc2f366k,RB_Cluster1,127566,44,0.0448,0.717,198562,0.443,0.351,C,0.111,-8.488,Major,0.0398,94.009,04/4,0.214,R&B
ODIE,"No Signs (From ""They Fight"" Original Motion Picture Soundtrack)",0TsI5F2s6fe4r6l7pWZBM4,RB_Cluster6,170078,46,0.413,0.62,217000,0.332,6.82e-06,A,0.17,-10.291,Minor,0.0367,125.946,04/4,0.243,R&B
Eric Bellinger,Drive By,3w1xg3rt6XZ8GLVuzmW5Vn,RB_Cluster3,158429,63,0.648,0.415,178587,0.616,0.0273249,C#,0.0974,-8.009,Minor,0.205,128.088,04/4,0.484,R&B
empty_field,Vamos a Mirarnos,7FSV9tYkmQ8VmWSKWKFtHw,RB_Cluster7,20820,64,0.367,0.778,243291,0.514,3.61e-06,D,0.108,-10.663,Minor,0.478,159.969,04/4,0.148,R&B
empty_field,Recess,37ZvpHeZKazqOnLfAGm9nb,RB_Cluster2,57394,42,0.729,0.382,188280,0.824,0.000211,B,0.693,-4.06,Major,0.269,70.526,04/4,0.292,R&B
Big Sean,No More Interviews,3tRv4ZYZimrL27flnjgeR6,RB_Cluster7,167683,46,0.289,0.627,201280,0.807,0.0339589,A#,0.116,-4.861,Minor,0.288,98.362,04/4,0.537,R&B
The Weeknd,Acquainted,118D0hyYYljp46onjxS5Q4,RB_Cluster6,146081,72,0.484,0.372,348853,0.477,0.011994,G,0.0844,-9.838,Minor,0.0497,101.097,04/4,0.254,R&B
Beyoncé,Deja Vu,6ZPCHQl5bzCBOdMupogB00,RB_Cluster7,112299,50,0.00677,0.763,239960,0.728,1.22e-05,G,0.0915,-4.944,Major,0.326,105.923,04/4,0.362,R&B
empty_field,Real Friends,6KsvW2YVs0jl5sXp4Hx4ka,RB_Cluster4,158645,79,0.235,0.701,223583,0.512,5.07e-06,C,0.135,-6.869,Minor,0.0969,110.554,04/4,0.663,R&B
Jay Prince,LUV ME,7cAkfkNXNvqP2yoMTpBBHM,RB_Cluster1,78015,47,0.00365,0.649,202293,0.644,0.000168,F#,0.158,-9,Minor,0.0417,82.542,04/4,0.453,R&B
SZA,Supermodel,6uoOKr3dxk9GVIhmJyQPMh,RB_Cluster7,80390,69,0.651,0.612,181120,0.442,0.0273249,F#,0.26,-8.874,Major,0.289,119.235,05/4,0.253,R&B
KAYTRANADA,TRACK UNO,2toJYeTxh61Ym0ObynO3dN,RB_Cluster1,100392,53,0.0126,0.843,344120,0.448,0.000944,C,0.0826,-10.398,Major,0.316,119.564,04/4,0.172,R&B
India.Arie,Prayer for Humanity,2LMkwUfqC6S6s6qDVlEuzV,RB_Cluster6,134123,42,0.563,0.277,192133,0.435,0.0214083,A,0.0861,-8.905,Minor,0.0415,179.444,04/4,0.145,R&B
Choker,Starfruit NYC,5pHJv0bgNsT9nPoK2BjNBn,RB_Cluster2,74060,38,0.279,0.495,185524,0.886,0.014,A#,0.602,-5.658,Minor,0.293,124.93,04/4,0.152,R&B
empty_field,Creep - Live,6ix8klsG6YquOWvWyDC5Yx,RB_Cluster2,45158,46,0.17,0.391,248546,0.517,1.32e-05,G,0.8,-5.894,Major,0.0279,94.488,04/4,0.0977,R&B
empty_field,Run the World (Girls),2HxObeyVs9cFh0F08Q8vBV,RB_Cluster4,159223,77,0.00496,0.733,236093,0.899,4.72e-05,C,0.372,-4.237,Major,0.143,127.086,04/4,0.76,R&B
khai dreams,Questions,6q2uK2rfwcZwp5pDiHfNij,RB_Cluster7,41339,49,0.644,0.65,116469,0.534,0.0284309,A,0.153,-9.316,Major,0.53,115.03,04/4,0.465,R&B
Kalin White,Thought You Knew,12XumR1EPXx4pjulNHqUAn,RB_Cluster3,195523,46,0.0299,0.571,220616,0.556,3.41e-06,G#,0.17,-8.278,Minor,0.159,155.827,04/4,0.317,R&B
Yung Bleu,Do or Die,48Mx6EFTaVF0meAMUfEWgG,RB_Cluster1,139572,40,0.0947,0.823,254136,0.565,0.0483391,C#,0.0938,-6.149,Major,0.232,81.003,04/4,0.473,R&B
ABRA,I Guess,7k66NatQbLlDAvhWQEl4AR,RB_Cluster1,192777,44,0.0623,0.899,286145,0.365,0.000461,A,0.108,-12.418,Major,0.201,119.978,04/4,0.143,R&B
Eric Bellinger,Spare Time,794TuEpqOZ6qwH81PlN4Dv,RB_Cluster1,63831,46,0.406,0.505,216222,0.564,0.0487848,D,0.17,-8,Minor,0.0731,119.973,04/4,0.511,R&B
Derez De’Shon,Morton's,3EMI35m2GKEfBEj4N6ZpqN,RB_Cluster1,197708,52,0.133,0.684,206493,0.565,0.037836,E,0.0895,-7.459,Minor,0.0901,133.861,04/4,0.223,R&B
Elder Island,Black Fur,1TGcnUxYcBZAcXBKtwwTZP,RB_Cluster1,149679,61,0.357,0.758,291580,0.49,0.000699,F#,0.0795,-7.98,Minor,0.032,119.969,04/4,0.428,R&B
Keyshia Cole,You Complete Me,72G1Ywo0HKm4JaX1PSdQaw,RB_Cluster4,110631,43,0.611,0.683,236792,0.664,0.0401259,D,0.234,-4.813,Minor,0.0581,111.491,04/4,0.725,R&B
The Weeknd,The Town,4pZjcIcZBBphvPRCimf05Y,RB_Cluster1,206274,53,0.355,0.624,307347,0.524,3.97e-06,G#,0.0835,-8.224,Minor,0.0347,140.034,04/4,0.17,R&B
empty_field,What Is Love,2HRGdXAdgO978l7D9ZKu5u,RB_Cluster4,214326,39,0.0854,0.666,212293,0.897,2.72e-06,A,0.0409,-4.938,Minor,0.114,120.064,04/4,0.701,R&B
empty_field,Teenage Love Affair,1afyMOxQCyfxUOSrCkStsy,RB_Cluster4,195375,53,0.632,0.636,190200,0.826,0.0214083,B,0.197,-4.668,Major,0.162,115.074,04/4,0.679,R&B
Jeremih,"Don't Get Much Better (with Jeremih, Ty Dolla $ign & Sage The Gemini)",7luHmvWVwKilfsxMqtD3ml,RB_Cluster4,137826,43,0.317,0.777,265813,0.771,0.0483391,E,0.0576,-5.684,Minor,0.0569,101.975,04/4,0.525,R&B
Yung Bleu,Dead to Me,4k9EkhkFZY8Bk41Qi0Ob7P,RB_Cluster7,150348,51,0.0844,0.821,175647,0.487,0.0273249,B,0.101,-9.123,Minor,0.349,154.959,04/4,0.278,R&B
empty_field,Closure (Outro) [feat. Nicotine],1AaZli56Tgt6yyB9Ub95oW,RB_Cluster6,23755,44,0.686,0.591,221784,0.551,0.0524,F,0.149,-12.141,Minor,0.0738,99.094,05/4,0.158,R&B
Rihanna,Higher,2xzkL3dpSiq5Wft9IjM5q4,RB_Cluster3,102509,56,0.112,0.292,120627,0.567,1.01e-06,D#,0.119,-4.191,Major,0.0416,153.199,03/4,0.392,R&B
Sik-K,Habibi,0l4mKN097GpgeBGaoVQ1wh,RB_Cluster4,99250,45,0.191,0.803,202574,0.696,0.0199089,C#,0.213,-4.72,Major,0.0431,125.986,04/4,0.658,R&B
empty_field,Ordinary Pleasure,46MFlm7p0Vqd0eXmLtDlN4,RB_Cluster4,191186,61,0.118,0.878,183746,0.779,0.0192,G,0.104,-7.283,Major,0.135,115.009,04/4,0.778,R&B
