artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster
empty_field,Main Theme of Final Fantasy VII (Final Fantasy VII),4EmrbKpQotKGCH0IWCnAOP,60396,43,0.928,0.109,403493,0.13,0.87,D,0.0941,-15.702,Major,0.0383,78.686,04-Apr,0.0365,Classical,Class6
empty_field,"Piano Quartet No. 2 in E-Flat Major, K. 493: I. Allegro",294OTXzeEZJMf4ETZCKxyM,215666,25,0.973,0.217,638680,0.105,0.645,D#,0.141,-20.793,Major,0.0407,75.394,04-Apr,0.28,Classical,Class6
empty_field,Symphony No. 3: I. Molto moderato (With Simple Expression),1BcwDrmFeQBBzSX10nyZkp,163239,24,0.881,0.0888,640493,0.0896,0.852,A,0.208,-19.232,Major,0.0396,80.7192,03-Apr,0.0378,Classical,Class6
Robert Schumann,"Symphony No. 2 in C Major, Op. 61: IV. Allegro molto vivace (Live)",1iRkV43nWs87PCuheUhBXn,96268,4,0.902,0.224,369482,0.232,0.678,C,0.791,-17.242,Major,0.0446,78.521,04-Apr,0.234,Classical,Class2
Francis Poulenc,"Improvisations, FP 63: No. 6 in B-Flat Major",3If9Idk1rglOqubIsJcpmv,54280,2,0.996,0.529,86427,0.171,0.923,D#,0.163,-22.364,Major,0.0347,114.278,04-Apr,0.822,Classical,Class7
Maurice Ravel,"Le tombeau de Couperin, M. 68: No. 5, Menuet (Live)",6uSa5iCMwPr10Ftpz8w09b,115596,32.534,0.995,0.47,264667,0.032,0.917,G,0.108,-28.515,Major,0.0405,116.365,04-Apr,0.108,Classical,Class1
Ludwig van Beethoven,"Piano Sonata No.29 In B-Flat, Op.106 -""Hammerklavier"": 3. Adagio sostenuto",5peURUic2SbGlnreYNJtz3,96200,21,0.993,0.348,337648,0.0145,0.904,D,0.0782,-28.347,Major,0.0484,74.126,04-Apr,0.0354,Classical,Class1
Maurice Ravel,"Pavane pour une infante défunte, M. 19 (Version for Orchestra)",1QZ6OHmN4rQNYUrmCm8BYG,27963,30,0.979,0.118,206049,0.00417,0.875,G,0.0505,-35.567,Major,0.043,95.401,03-Apr,0.0381,Classical,Class1
Johann Sebastian Bach,"Suite No. 1 in G Major, BWV 1007: V. Menuet & VI. Menuet",7CsWq5nEGsf3MKiL4vPIyu,133848,32.4924,0.956,0.324,208627,0.0554,0.863,F#,0.099,-23.056,Major,0.0412,102.44,03-Apr,0.431,Classical,Class7
empty_field,"Falstaff, Act II Pt. 2: Presenteremo un bill (Live)",2jf2Y2duESZZD562WtATRn,75489,33.0012,0.922,0.436,218360,0.153,0.552415,C,0.626,-25.469,Major,0.33,90.9846,05-Apr,0.267,Classical,Class5
Jacques Offenbach,"Les contes d'Hoffmann, Act III: Ecoutez, messieurs! Voici les gondoles (Live)",4MeckCCA1IaxipPl3y1agG,122357,26.9448,0.953,0.172,168627,0.0424,0.218,D,0.124,-37.243,Major,0.0408,138.006,03-Apr,0.215,Classical,Class3
Wolfgang Amadeus Mozart,"Piano Concerto No. 20 in D Minor, K. 466: 2. Romance",18qOfVtrpzHRa2qyoypG8K,173902,30,0.99,0.255,539240,0.0884,0.908,A#,0.11,-19.047,Major,0.0324,85.413,04-Apr,0.103,Classical,Class6
empty_field,"Bruckner: Symphony No. 4 in E-Flat Major, ""Romantic"": IV. Finale (Bewegt, doch nicht zu schnell)",3aGJrn8GAzNxViP9F5YPUY,125584,29,0.924,0.138,369482,0.0741,0.828,F#,0.0531,-18.239,Major,0.0347,96.488,04-Apr,0.0374,Classical,Class6
Johannes Brahms,"Symphony No. 3 in F Major, Op. 90: IV. Allegro - Un poco sostenuto (Live)",5qDlo2g8QwkA36PNqWpDCz,134460,3,0.937,0.233,594600,0.133,0.599,F,0.715,-18.419,Major,0.0418,78.711,04-Apr,0.0782,Classical,Class2
empty_field,Equale No. 1 pour 3 trombones,51k4UyGk08wxYeQxQ1Lpmh,48903,33,0.987,0.146,118733,0.00163,0.519,D#,0.0868,-32.968,Major,0.0403,87.2518,05-Apr,0.0382,Classical,Class1
Giuseppe Verdi,"Macbeth, Act III: Che fate voi (Live)",0OI7AFifLSoGzpb8bdBLLV,99767,31.0279,0.954,0.258,439173,0.0609,2.34e-05,D,0.14,-23.251,Major,0.0449,80.356,04-Apr,0.0387,Classical,Class3
Vladimir Ashkenazy,"Piano Concerto No.2 in G Major, Op. 44: I. Allegro billante",7G59EUBvMPfIy1FTuobrqj,26047,36,0.981,0.343,574767,0.18,0.877,D,0.173,-18.609,Major,0.0389,93.848,03-Apr,0.038,Classical,Class6
Ludwig van Beethoven,"Fidelio, Op. 72, Act I: Jetzt, Alter, jetzt hat es Eile! (Live)",7pI0ZeIVWiH35cUwzWIWM9,89341,31.0508,0.936,0.285,269330,0.0677,1.83e-06,E,0.398,-26.124,Minor,0.0465,99.6917,03-Apr,0.156,Classical,Class3
Johann Sebastian Bach,"St. John Passion, BWV 245, Pt. 1: No. 14, Petrus, der nicht denkt zurück",29m1gyzvOds07eWWR1MBLv,130412,17,0.992,0.122,244594,0.104,0.734,G#,0.113,-22.416,Major,0.044,174.795,03-Apr,0.157,Classical,Class3
Gabriel Kahane,Black Garden (2673 Dundee Pl.),5lvxQsnOodNOJt0wriPETO,201346,23,0.964,0.313,277376,0.189,0.000247,D#,0.103,-16.824,Major,0.0501,94.682,05-Apr,0.361,Classical,Class3
Johann Sebastian Bach,"St. John Passion, BWV 245, Pt. 1: No. 13, Ach, mein Sinn, wo willt du endlich hin",672N8DGGTOLCOgWe0koX5g,181786,18,0.95,0.303,145159,0.257,2.87e-05,F,0.106,-17.917,Minor,0.0455,87.899,04-Apr,0.477,Classical,Class3
Chris Thile,Sleep with One Eye Open,2hO2GaqjnAKlRecNswREc5,65682,26,0.743,0.625,180684,0.646,0.000284,A,0.0692,-7.338,Major,0.0368,98.327,04-Apr,0.924,Classical,Class7
Erik Satie,Pieces froides: II. Trois Danses de travers,5L6AdnXgVkwHmd0IbWtSOr,130428,32,0.995,0.343,279440,0.0723,0.894,A,0.0908,-28.727,Minor,0.0684,68.534,04-Apr,0.084,Classical,Class1
empty_field,Hammer High,7pdDBqpilpdW7c40DpFMW9,210205,35,0.000179,0.281,277922,0.933,0.368549,G,0.155,-2.96,Major,0.122,187.34,03-Apr,0.201,Classical,Class4
Franz Schubert,Die Nacht (Arr. for Cello and Guitar by Anja Lechner and Pablo Márquez),5jQtJaKXP1ItNm6optOPao,173638,55,0.98,0.163,143267,0.0366,0.912,G,0.0908,-27.021,Major,0.0451,84.642,03-Apr,0.17,Classical,Class1
Agustín Barrios Mangoré,"Preludio in E Minor ""Pequeño preludio""",38HcgcQC4suvti0Sa0e5yc,85121,32.4924,0.949,0.156,29813,0.122,0.893,E,0.124,-31.34,Minor,0.0494,84.707,04-Apr,0.774,Classical,Class7
empty_field,The Great Eye,5IPMccMIWC5Kuo1tvgNc9k,41417,33,0.932,0.0762,330587,0.0217,0.963,D,0.0816,-24.505,Minor,0.0383,80.545,04-Apr,0.0346,Classical,Class1
Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620: Dies Bildnis sind bezaubernd schon",55xNjVrGJxgqcEFqCyejTM,185552,24,0.952,0.212,264867,0.233,2.37e-05,D#,0.796,-16.993,Major,0.0847,71.632,03-Apr,0.108,Classical,Class2
Johannes Brahms,"Piano Trio No. 1 in B Major, Op. 8: Scherzo: Allegro molto",3lFAqyqKWUHoEjeBMPl75o,128073,25,0.959,0.359,391067,0.0869,0.848,B,0.0653,-23.084,Major,0.0391,152.539,04-Apr,0.231,Classical,Class7
Wolfgang Amadeus Mozart,Sonata No. 18 (3rd Movement Allegro assai) - Violin Version,7I3azK2CI4XIkbzDRBEWif,93635,3,0.983,0.23,481764,0.0701,0.772,C,0.0757,-17.731,Minor,0.049,119.772,03-Apr,0.0613,Classical,Class6
empty_field,Inngangur,6Stb5xQgTF3bzGWlqryMxG,217549,63,0.995,0.405,87517,0.00996,0.954,A,0.0908,-29.706,Minor,0.042,67.82,03-Apr,0.349,Classical,Class1
Guillaume Dufay,Nuper rosarum flores / Terribilis est,1zng9uqqXoPkmU05nsAlsw,209764,29,0.994,0.18,418240,0.0716,0.581,D,0.125,-18.78,Minor,0.0436,130.354,04-Apr,0.0586,Classical,Class6
Johann Sebastian Bach,Goldberg Variations BWV 988: Goldberg Variations BWV 988: Aria Da Capo e Fine,2vVHf43MQ8V3gDbo8HRlnJ,170105,42,0.786,0.328,158240,0.173,3.53e-05,F#,0.111,-21.61,Major,0.0379,88.856,04-Apr,0.342,Classical,Class3
DragonForce,No More,6u6lq3YGK1h7VfjeQjDTdf,160082,24,1.87e-05,0.309,230133,0.966,2.95e-06,C#,0.326,-3.838,Minor,0.13,187.34,04-Apr,0.334,Classical,Class4
Wolfgang Amadeus Mozart,"Piano Sonata No. 11 in A Major, K. 331: II. Menuetto - Trio - Remastered",7Jd0MqZq15T4pDWts2G6Yl,146226,21,0.992,0.473,398373,0.0741,0.805,A,0.0695,-24.602,Major,0.0702,120.517,03-Apr,0.694,Classical,Class7
Johann Sebastian Bach,"教会カンタータ, BWV 147: ''主よ,人の望みの喜びよ''",60RZ7d1D4DeEdtzkjXrp77,97757,32,0.995,0.233,199493,0.0421,0.906,G,0.138,-32.325,Major,0.0431,71.457,04-Apr,0.259,Classical,Class1
Wolfgang Amadeus Mozart,"Sonata No. 16 in C Major, K. 545: II. Andante",0Gz5WJ1KjaKNjUDQSvnu7Q,62868,19,0.989,0.345,210722,0.0117,0.941,G,0.0662,-36.391,Major,0.0403,95.765,04-Apr,0.333,Classical,Class1
empty_field,"Brahms: Violin Sonata No. 2 in A Major, Op. 100: II. Andante tranquillo - Vivace - Andante - Vivace di più - Andante - Vivace",7apWQJSE3gJB55Dp8bXTW9,141883,28,0.87,0.142,411747,0.014,0.0124,F,0.0565,-32.726,Major,0.0486,177.736,04-Apr,0.106,Classical,Class3
Dave Brubeck,I Feel Pretty,2ZKkbZyfGNoVcOsLVhG37p,131369,35,0.673,0.637,308533,0.307,0.00238,G#,0.204,-18.243,Major,0.0485,123.494,03-Apr,0.656,Classical,Class7
Ludwig van Beethoven,"Symphony No. 7 in A Major, Op. 92: II. Allegretto (Live)",65Ts6qgxF5a55gx91SkQ6M,201711,32,0.959,0.247,578493,0.0225,0.153,E,0.115,-23.375,Minor,0.0417,121.886,04-Apr,0.0584,Classical,Class3
empty_field,"Piano Sonata No. 11 in A Major, K. 331: III. Alla turca",0tr0D36L1RwPdUTFfyNq37,186307,35.8102,0.974,0.528,214096,0.188,0.959,A,0.143,-16.671,Major,0.0557,126.705,04-Apr,0.868,Classical,Class7
Georg Philipp Telemann,"Trio in B Minor, TWV 42:h6: III. Andante",29bNfLnFX9xwByGFZyMK8O,97536,8,0.861,0.195,188987,0.0374,0.00214,F,0.112,-19.837,Minor,0.038,99.9938,04-Apr,0.149,Classical,Class3
Will Todd,The Lord is My Shepherd,6MrzVqmgD0zqFBP0KsZczI,129781,28,0.937,0.116,250955,0.17,0.74,D#,0.105,-21.078,Major,0.0436,80.372,03-Apr,0.0386,Classical,Class1
Maurice Ravel,"String Quartet in F Major, M. 35: II. Assez vif, tres rhythme",31uGNcwPNVLClsy2eNXbW2,112544,41,0.966,0.291,366813,0.0475,0.724,C,0.114,-24.061,Major,0.0409,160.035,03-Apr,0.122,Classical,Class1
Frédéric Chopin,"Sonata in G Minor for Cello and Piano, Op. 65: III. Largo",2VHG9dSgkbx9aodlAcdW6H,157167,28,0.966,0.0979,201200,0.0161,0.965,A#,0.0956,-31.694,Major,0.0389,146.099,04-Apr,0.114,Classical,Class1
Maurice Ravel,"Ma mère l'oye, M. 60 (Version for Piano Duo): III. Laideronnette, imperatrice des pagodes",5NfpYGR1kCyaWu2I9Ilnyt,214993,50,0.983,0.331,379590,0.0119,0.956,D#,0.057,-33.876,Minor,0.0372,132.905,04-Apr,0.108,Classical,Class1
Andrea Bocelli,"Brucia la terra - From ""The Godfather""",5cfGJHxNcS1S2qyZj9xH6z,135265,30,0.959,0.216,256495,0.27,0.000226,F,0.113,-11.992,Minor,0.039,78.494,01-Apr,0.173,Classical,Class3
Michael Finnissy,How dear to me,6CdkAjZAHPYkV6C9wjMi0L,179978,34,0.995,0.459,282760,0.00366,0.972,G#,0.0895,-39.473,Minor,0.0593,129.652,03-Apr,0.226,Classical,Class1
Rhapsody,Emerald Sword,0UGAvoTLqqo3t6nKunovyT,45034,52,0.000137,0.373,261040,0.876,0.00211,C,0.384,-3.867,Minor,0.0396,89.983,04-Apr,0.285,Classical,Class4
Trans-Siberian Orchestra,Forget About The Blame - Moon Version (Bonus Track),4LlNoNZflek4hZyZigCxpW,180706,38,0.013,0.53,363789,0.516,0.152585,D,0.111,-8.486,Major,0.0241,124.253,04-Apr,0.16,Classical,Class4
empty_field,"Violin Sonata No. 6, Op. 30 No. 1: I. Allegro",5UhpceEr5XmbVwyoIUIRnh,182895,15,0.975,0.421,339040,0.0809,0.124,A,0.103,-19.964,Major,0.0374,138.424,04-Apr,0.452,Classical,Class7
Antonín Dvořák,"Symphony No. 9 in E Minor, Op. 95, B. 178 ""From the New World"": II. Largo (Live)",4mqgn90sCeVSYqcoftTQTd,187207,44.4959,0.946,0.0619,713893,0.00482,0.594,C#,0.0815,-33.105,Major,0.0503,68.144,04-Apr,0.036,Classical,Class6
Johann Sebastian Bach,"Suite No. 5 in C Minor, BWV 1011: V. Gavotte & VI. Gavotte",6fRoYaEe8mgHs7eF2xXeBm,112937,32.4924,0.963,0.246,333013,0.0936,0.884,B,0.113,-20.937,Minor,0.0696,110.746,04-Apr,0.413,Classical,Class7
empty_field,"Habanera (From “Carmen”, WD. 31)",4HfxDJ0uLHTLe0fZrx0MbQ,33706,44,0.98,0.492,167747,0.0597,0.185367,D,0.168,-20.687,Major,0.0563,132.333,04-Apr,0.457,Classical,Class7
Giuseppe Verdi,"Macbeth, Act II: Che ti scosta, o re mio sposo (Live)",6b7B92At6GcqZwndlhpSH7,107955,23.5032,0.969,0.257,369482,0.214,1.74e-06,C,0.698,-18.866,Major,0.0989,74.668,04-Apr,0.161,Classical,Class2
Raaf Hekkema,Dido's Lament,4apCtWKV39QyY7HUM6CTjY,109594,37,0.958,0.209,381160,0.067,0.946,G,0.126,-19.851,Minor,0.0359,103.031,03-Apr,0.0736,Classical,Class1
London Philharmonic Orchestra,"Adagio for Strings, Op. 11a",5QAppL5H04V5I75oqTMMoe,130974,44,0.932,0.152,502613,0.171,0.868,A#,0.107,-16.298,Minor,0.0412,77.736,04-Apr,0.0335,Classical,Class6
Sergei Prokofiev,"Piano Sonata No. 7 in B-Flat Major, Op. 83: III. Precipitato",71h2R4QOVQJ26zIPU5lqm9,69383,34,0.987,0.358,191640,0.391,0.87,F,0.0938,-19.851,Minor,0.0328,102.467,04-Apr,0.438,Classical,Class7
empty_field,Give A Little Whistle - Stereo Version,4obHdP55w9vwF4okDelCH4,118442,29,0.884,0.675,453573,0.2,0.843,C,0.105,-18.83,Minor,0.0442,105.599,04-Apr,0.63,Classical,Class7
Michio Miyagi,Haro no Umi (for Violin and Harp),3KLHSYHSmny4sJo2finqy9,103735,33,0.954,0.335,365316,0.0691,0.00942,A,0.0779,-20.884,Minor,0.0468,102.119,04-Apr,0.0809,Classical,Class3
Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620: Der Vogelfänger bin ich ja",1mxqozpIELFEnfwEzTdjLs,135121,29,0.737,0.371,163760,0.165,0.608114,D,0.175,-22.643,Major,0.0532,79.594,04-Apr,0.566,Classical,Class7
Johann Strauss II,Die Fledermaus: Overture,3axd6nS2OpTthBIv7Fv8LB,33576,44,0.933,0.385,460000,0.241,0.781,D,0.061,-14.508,Major,0.0468,109.346,03-Apr,0.201,Classical,Class6
Howard Shore,The Passage of the Marshes,7ywiYMNYjv4fDYgz489tjR,194005,41,0.505,0.135,166200,0.1,0.918,E,0.115,-24.384,Minor,0.0411,82.564,04-Apr,0.0322,Classical,Class1
Johann Sebastian Bach,"Goldberg Variations, BWV 988: Variation 16 a 1 Clav. Overture - Remastered",2sm35otxnxHHsQhmryfZ4J,129823,40,0.964,0.312,98360,0.321,0.929,G,0.152,-14.825,Major,0.0441,108.665,04-Apr,0.649,Classical,Class7
empty_field,"Concerto for Flute and Harp in C Major, K. 299: III. Rondo",1h9Bx0bcEIfiv31E2G58Hf,148527,45,0.986,0.448,603320,0.05,0.882,C,0.109,-27.67,Major,0.0378,84.39,04-Apr,0.163,Classical,Class6
Ólafur Arnalds,Only The Winds,1GkZZHT9uJjdzrrksrpczR,51229,37,0.955,0.484,390833,0.175,0.936,E,0.0804,-18.009,Minor,0.0333,116.967,03-Apr,0.0385,Classical,Class6
Trans-Siberian Orchestra,Christmas Dreams - Remastered,0AAXo8O6sFlblV9ZGuFwob,167161,27,0.024,0.468,234293,0.591,0.000112,G#,0.0975,-5.453,Major,0.0351,123.075,04-Apr,0.19,Classical,Class4
Wolfgang Amadeus Mozart,"Die Zauberflöte, K.620 / Zweiter Aufzug: ""Der Hölle Rache kocht in meinem Herzen""",7mhznv7CcII49UthEbZhYE,201934,46,0.981,0.441,176040,0.207,0.0388,F,0.147,-13.316,Major,0.0787,107.551,04-Apr,0.238,Classical,Class3
Johann Sebastian Bach,"Concerto for Violin & Oboe in C Minor, BWV 1060R: I. Allegro",2AgnbuzvnfPvq1sAYNB4pj,39904,31.0279,0.913,0.417,279067,0.241,0.286,C,0.0705,-17.499,Minor,0.0409,98.371,04-Apr,0.593,Classical,Class7
Haken,In Memoriam,4mfNiZl9qisxdLiLHIRa4n,28299,37,0.000547,0.537,257120,0.939,0.00298,F#,0.15,-4.974,Minor,0.045,104.996,01-Apr,0.407,Classical,Class4
Nobuyuki Tsujii,花水木の咲く頃 - 辻井伸行,1dtzjTkNecIRAL4X3u4CtL,195177,31,0.994,0.27,226916,0.0171,0.921,E,0.145,-31.429,Major,0.041,70.931,04-Apr,0.147,Classical,Class1
Ludwig van Beethoven,"Piano Trio No. 4 in B-Flat Major, Op. 11 ""Gassenhauer"": II. Adagio",5f54XUzV0ndTbaqPtBAT6A,124524,32.534,0.992,0.223,288360,0.0371,0.915,D#,0.0919,-23.567,Major,0.039,82.27,04-Apr,0.114,Classical,Class1
Nobuo Uematsu,Swing De Chocobo (Final Fantasy Series),5PhBCnQEVHGSl6IVe0fw3C,88628,37,0.26,0.428,272800,0.472,0.00564,A,0.0716,-9.586,Minor,0.0305,94.331,04-Apr,0.358,Classical,Class4
Henry Purcell,"Dido and Aeneas, Z. 626: When I am laid in earth, ""Dido's Lament"" (arr. L. Stokowski)",1PS5ZP4dtDxC5FEhwALjat,36696,33,0.92,0.0667,263253,0.0287,0.939,G,0.179,-27.475,Minor,0.0464,73.283,04-Apr,0.0311,Classical,Class1
Nobuo Uematsu,Suteki da Ne (Final Fantasy X),0Co8hKbjUy273NrGliGdWZ,183613,42,0.905,0.182,373846,0.211,5.84e-06,C,0.117,-12.228,Minor,0.0347,110.246,04-Apr,0.215,Classical,Class3
Pyotr Ilyich Tchaikovsky,"Marche slave (Slavonic March), Op. 31",0BRjO6ga9RKCKjfDqeFgWV,174963,37,0.868,0.331,555506,0.232,0.934,A#,0.0973,-17.72,Minor,0.0431,109.802,04-Apr,0.0692,Classical,Class6
Franz Joseph Haydn,"Piano Sonata in E flat, H.XVI No.49: 3. Finale (Tempo di minuetto)",4vLcCPpkk9X8DKl9t8sc26,101039,24,0.992,0.337,240000,0.11,0.921,D#,0.0918,-24.001,Major,0.0421,120.517,04-Apr,0.357,Classical,Class7
Frédéric Chopin,"Mazurka in B Major, Op. 56 No. 1",0grFc6klR3hxoHLcgCYsF4,48095,38,0.995,0.327,270893,0.0652,0.912,B,0.0972,-23.282,Major,0.0359,70.549,04-Apr,0.108,Classical,Class1
empty_field,"Rinaldo, HWV 7a, Act I (Ed. G. Sechi): Già per la mia grand'arte [Live]",7Af2EZEHbPk6oaB1liKtdM,139798,7,0.984,0.473,252971,0.0932,0.0655022,B,0.256,-17.646,Minor,0.246,130.939,05-Apr,0.0935,Classical,Class5
empty_field,"Bagatelle in A minor, WoO 59 -""Für Elise"" - Live At The Royal Albert Hall/2012",3YDuFz83RCcbbR2ZZVbvcD,200187,31,0.993,0.25,196173,0.0217,0.874,A,0.0635,-35.88,Minor,0.0538,108.273,03-Apr,0.335,Classical,Class1
empty_field,"The Nutcracker Suite, Op. 71a: V. Arab Dance",7BIan6jAVww8nchGQIcpnf,208104,42,0.975,0.273,175000,0.00684,0.91,G,0.0572,-36.252,Minor,0.0409,108.076,03-Apr,0.0447,Classical,Class1
Ludwig van Beethoven,"Piano Sonata No. 14 In C Sharp Minor, Op. 27 No. 2 -""Moonlight"" : 3. Presto",7Asg82VZIPN0sNnNA9IwnW,152396,30,0.986,0.214,437880,0.192,0.903,F#,0.116,-20.137,Minor,0.0395,77.954,04-Apr,0.0895,Classical,Class6
empty_field,"Slavonic Dances, Op. 72: No. 2, Dumka (Allegretto grazioso)",2UK0H37VTgzoOFCgWeCmuO,65735,34,0.825,0.173,335240,0.303,0.864,C,0.103,-13.254,Major,0.0325,102.055,03-Apr,0.0859,Classical,Class6
Edguy,Superheroes,1EsW5dAOV1JbWhvXVsAtvk,56934,44,0.00408,0.593,199533,0.911,0.020383,F,0.158,-3.922,Major,0.0791,133.043,04-Apr,0.512,Classical,Class4
empty_field,"Symphony No. 5 in D Minor, Op. 48: II Allegretto",2kLHSJ9B6sqDYggynPrNiA,175858,30,0.93,0.533,357200,0.0391,0.221,C,0.0746,-23.514,Major,0.0522,133.458,03-Apr,0.413,Classical,Class7
empty_field,Truman Sleeps,5SmneADuxDxemFoAcmGPbJ,118006,48,0.991,0.38,111832,0.0796,0.935,G#,0.123,-18.041,Major,0.0436,108.815,04-Apr,0.0661,Classical,Class1
Friedrich Gulda,Sonatine: II. Ballad,62r62ArmWq38cu6QCVgyTc,210928,46,0.994,0.292,429467,0.0371,0.912,D#,0.0951,-28.018,Major,0.0472,70.152,04-Apr,0.0558,Classical,Class1
empty_field,All Gone (Partners),0noCuTj3zBtcBBQayfavC8,181658,31,0.959,0.258,137347,0.0187,0.31,E,0.102,-28.826,Minor,0.0404,102.119,05-Apr,0.0364,Classical,Class3
Camille Saint-Saëns,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto",0csgoloTavFRAHGbOncfWY,105002,32,0.98,0.166,366200,0.0127,0.417,F,0.091,-29.865,Major,0.0427,72.154,03-Apr,0.0525,Classical,Class1
Franz Schubert,"4 Impromptus, Op. 90, D. 899: No. 3 in G-Flat Major",14811dAkS6Frq4vWNBxiLg,75825,50,0.995,0.129,251419,0.0144,0.91,F#,0.116,-31.67,Major,0.0368,69.556,04-Apr,0.0847,Classical,Class1
Jean Sibelius,"Was it a Dream?, Op. 37, No. 4",6eXNZLPoIikMlKuo1lKBAa,114646,35,0.983,0.12,136947,0.0993,0.939,B,0.0916,-22.978,Major,0.0461,168.625,03-Apr,0.0583,Classical,Class1
empty_field,"Violin Concerto No.1 In A Minor, BWV 1041: 2. Andante",3vhjOxkEfyYHGawBobxjJM,212659,36,0.88,0.178,404987,0.119,0.36,C,0.11,-22.148,Major,0.0526,85.886,01-Apr,0.109,Classical,Class3
Philip Glass,Études: No. 18,1CLmFKW99S8eJrebO3GB04,190923,37,0.993,0.286,362120,0.0125,0.87,G,0.0748,-29.967,Minor,0.0348,78.422,04-Apr,0.0348,Classical,Class1
Jacques Offenbach,"Les contes d'Hoffmann, Act I: Entr'acte (Live)",5tU0ROmdWfT0BNLicsOEaP,153621,11.9847,0.868,0.475,82413,0.293,0.0026,E,0.692,-22.4,Major,0.204,100.273,04-Apr,0.368,Classical,Class5
Johannes Brahms,"Symphony No. 4 in E Minor, Op. 98: II. Andante moderato",0kIHfcHGFGm5xb0dSlKEdp,166956,28.3413,0.973,0.193,314185,0.0624,0.901,E,0.107,-18.027,Major,0.0397,67.971,03-Apr,0.0378,Classical,Class1
Antonio Vivaldi,"Vivaldi: Violin Concerto in F Major, RV 293 ""L'autunno"" (No. 3 from ""Il cimento dell'armonia e dell'inventione"", Op. 8): II. Adagio molto",7tjSDfvtkK5GGXy1O1as2e,150827,37,0.553,0.19,175400,0.0453,0.357,B,0.425,-33.712,Minor,0.0364,112.487,04-Apr,0.0375,Classical,Class3
Frédéric Chopin,"Piano Concerto No. 1 in E Minor, Op. 11: 1. Allegro maestoso",2ZKp4RwhJmwFPjFxDjOt55,145065,29,0.955,0.27,1.23133e+06,0.113,0.92,E,0.128,-19.984,Minor,0.0379,128.254,03-Apr,0.0504,Classical,Class6
Trans-Siberian Orchestra,Wish Liszt (Toy Shop Madness) - Instrumental,2G2vyht5xtf92PtL3FJmaT,197479,24,0.108,0.541,222160,0.685,0.824,G,0.153,-6.472,Major,0.0352,125.358,04-Apr,0.407,Classical,Class4
Andrea Bocelli,Nuestro Encuentro (Sentado A 'Beira Do Caminho),04XS5jPhecvYG5MQwHLLkq,171102,42,0.846,0.57,246662,0.478,0.097,G,0.112,-8.941,Major,0.0298,133.182,04-Apr,0.468,Classical,Class7
Ludwig van Beethoven,"Diabelli Variations, Op. 120: Var. 31, Largo, molto espressivo",2qRoU8rIXIFz6klZ2TdLHR,174720,19,0.99,0.275,305747,0.021,0.932,C,0.0714,-32.416,Minor,0.0388,97.712,04-Apr,0.0676,Classical,Class1
Pietro Mascagni,Cavalleria rusticana: Symphonic Intermezzo,4tph3DebzlyYrcr0polZaW,80789,29,0.639,0.08,749225,0.058,0.862,F,0.449,-25.828,Major,0.0374,81.848,03-Apr,0.0549,Classical,Class6
Howard Shore,"The Council of Elrond Assembles / ""Aníron"" (feat. Enya)",3hjjc7AGDGRgpSGHMddC0n,86073,35,0.92,0.0753,241347,0.0315,0.865,G#,0.104,-30.13,Major,0.0404,79.976,05-Apr,0.0355,Classical,Class1
Aaron Copland,Billy the Kid: VIII. The Open Prairie Again,38LpfUrHP7jVXLTvj67AgP,93561,34.6738,0.905,0.171,451782,0.309,0.925,C,0.18,-12.004,Major,0.0382,140.61,04-Apr,0.105,Classical,Class6
Johann Sebastian Bach,"Unaccompanied Cello Suite No. 3 in C Major, BWV 1009: Bourrée I & Bourrée II",0dGhr6qu6J6PzNU96wT4A7,127934,32,0.984,0.393,199547,0.0526,0.929,B,0.11,-26.33,Minor,0.0735,84.464,04-Apr,0.41,Classical,Class7
empty_field,"Cello Concerto in E Minor, Op. 85: III. Adagio",0W8ClrRmKyMEnW34Zadtdq,169347,38,0.828,0.17,272974,0.0411,0.857,A#,0.109,-29.766,Major,0.0491,95.2554,03-Apr,0.0328,Classical,Class1
William Walton,Symphony No. 1: III. Andante con malinconia,4oa14QBfWRDfJy2agySy0L,50325,27,0.929,0.099,662000,0.0385,0.777,B,0.0933,-25.469,Minor,0.0394,89.374,01-Apr,0.0347,Classical,Class6
empty_field,Cançons Populars: El testament de n'Amèlia (Amèlia's Will),5dkeCTaxNQDlFiJEkpbMsx,66763,41,0.992,0.535,96947,0.0557,0.939,D,0.127,-20.807,Minor,0.0512,132.494,04-Apr,0.45,Classical,Class7
Howard Shore,Dwimorberg - The Haunted Mountain,7G92vTNaL8qVnTJlEYQ6ez,180337,36,0.742,0.184,237424,0.178,0.925,G,0.109,-22.216,Major,0.0349,81.849,05-Apr,0.0362,Classical,Class1
Johannes Brahms,"Symphony No. 3 in F Major, Op. 90: II. Andante (Live)",0ALRg5LRmYvu8tCcuNTWM0,201115,4,0.961,0.0764,369482,0.0521,0.948,C,0.0854,-22.072,Major,0.0401,79.59,04-Apr,0.0399,Classical,Class6
