artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Herbie Hancock,Alone And I - Remastered 2004,44Rja1wW6jq8gyfsZOB3LO,Jazz1,48899,42,0.98,0.411,389773,0.0681,0.949,F#,0.0971,-17.935,Minor,0.0332,101.996,04-Apr,0.057,Jazz
Aretha Franklin,Ain't No Way,21s0bjVrP7RtQskeUKZxOu,Jazz7,120154,50,0.798,0.387,254400,0.315,0.000381,D#,0.086,-9.477,Major,0.0301,124.421,03-Apr,0.232,Jazz
empty_field,Prélude à Go Round,4t5oLATCoedh5N7gHOBtcz,Jazz8,100292,34,0.427,0.533,308442,0.374,0.817,A#,0.0544,-13.901,Major,0.0477,149.975,04-Apr,0.725,Jazz
Shabaka and the Ancestors,Joyous,72WMnNcM9W3Sgq8d40xzlw,Jazz6,125664,28,0.697,0.405,398080,0.518,0.874,G,0.119,-10.063,Major,0.0602,142.813,05-Apr,0.306,Jazz
empty_field,Joy Spring,3mR5e60LvClxeYxRCE1jL8,Jazz8,42649,39,0.792,0.547,198800,0.305,0.352,D#,0.125,-10.934,Major,0.0491,164.908,03-Apr,0.666,Jazz
empty_field,Accordion,6xzGi3jR5jKu0sXxxMn8oi,Jazz2,206338,38,0.31,0.829,194487,0.533,0.929,F,0.123,-6.449,Major,0.0412,94.016,04-Apr,0.529,Jazz
Bill Evans Trio,Waltz For Debby - Live / Take 2,0yEoakv2WFLjBOL8EOw2V8,Jazz1,59836,45,0.879,0.587,409640,0.216,0.746,F,0.0956,-21.979,Major,0.0454,89.055,03-Apr,0.554,Jazz
Deca,Mammon's Mantra,6QdVBqkKNUqCqercvUHMkP,Jazz3,36297,39,0.132,0.843,222798,0.852,9.42e-05,D,0.0993,-5,Major,0.21,125.01,04-Apr,0.522,Jazz
Aretha Franklin,Bridge over Troubled Water,0heN9cMWnihHKO1Opk9krk,Jazz7,91179,58,0.755,0.498,333933,0.302,0.000271,A#,0.0888,-12.529,Major,0.0329,77.999,04-Apr,0.386,Jazz
Mujo,Granadilla,2uB9gUU1HLnHckvK2tylJM,Jazz3,160395,43,0.128,0.82,114481,0.0556,0.898,A,0.108,-16.535,Minor,0.322,88.272,04-Apr,0.467,Jazz
Yusef Lateef,First Gymnopedie,31E4u9XgINnHPoQGghpAeT,Jazz1,119181,30,0.992,0.482,207440,0.368,0.887,G,0.136,-17.733,Major,0.281,76.315,03-Apr,0.196,Jazz
Télépopmusik,Love Can Damage Your Health,672N8DGGTOLCOgWe0koX5g,Jazz5,107633,36,0.579,0.519,332907,0.397,0.299,G,0.583,-13.219,Minor,0.0375,115.811,04-Apr,0.0997,Jazz
Flughand,Mornin,2NPHU2WJaI3rrtCNNuQ8L1,Jazz2,83570,38,0.0604,0.788,157129,0.387,0.776,G#,0.118,-9.196,Major,0.0697,82.456,04-Apr,0.516,Jazz
empty_field,I'll Remember April,3RqJuWenHnO7fdhh4pN1jX,Jazz7,107096,50,0.787,0.505,290606,0.362,0.311,G,0.101,-12.61,Major,0.0343,123.435,04-Apr,0.758,Jazz
Boney James,Sweet Thing,5CuTwUY65fGPPUpi81iv6r,Jazz4,177862,46,0.178,0.644,234733,0.609,0.00212,C#,0.137,-8.362,Major,0.0352,76.95,04-Apr,0.627,Jazz
empty_field,Degrees of Light,6JOzb8PsdJdJR8WxRpdaTo,Jazz4,127987,37,0.0946,0.679,168053,0.553,0.109,C#,0.0882,-8.883,Major,0.0394,136.006,04-Apr,0.345,Jazz
Coleman Hawkins,Cocktails For Two,0nf6VU69CvYI8F7neVFmWS,Jazz7,104383,42,0.917,0.591,159773,0.125,0.344,C,0.0956,-14.429,Major,0.0469,83.626,04-Apr,0.403,Jazz
Biosphere,Oi-1,0BAVZv9yFpfHWWZY7XeWxx,Jazz1,148612,43,0.105,0.763,309587,0.261,0.723,G,0.155,-17.004,Major,0.0337,119.988,04-Apr,0.114,Jazz
FloFilz,Papillon,5VJswDideMXmSWulPBx3LA,Jazz2,210721,35,0.189,0.905,217809,0.409,0.893,A#,0.111,-9.383,Minor,0.153,87.029,04-Apr,0.486,Jazz
Perry Como,And I Love You So,4osxJNBTFLCMUhXThxGClU,Jazz1,105555,49,0.878,0.415,305106,0.22,0.651,G#,0.125,-17.47,Major,0.0261,90.267,04-Apr,0.268,Jazz
Miles Davis,Will You Still Be Mine - RVG Remaster,16ehe0VRDOWGLChubqtgQv,Jazz8,112587,33,0.806,0.565,194729,0.456,0.000121,G#,0.175,-10.98,Major,0.0405,127.69,04-Apr,0.743,Jazz
empty_field,How D'Ya Like Your Eggs In The Morning,5DDdjXYnpckAQXE1m8B0i3,Jazz8,85631,39,0.906,0.697,169600,0.252,0.330068,D,0.281,-8.927,Major,0.0431,132.916,04-Apr,0.811,Jazz
empty_field,Curacao,5Ukf9mKzvgyuaaTEa2siUN,Jazz2,122485,32,0.972,0.606,214135,0.349,0.91,A#,0.0767,-16.259,Major,0.0412,104.33,03-Apr,0.821,Jazz
Nancy Wilson,The Boy From Ipanema,5Jt4zdXTd9y1zxihiNYQI1,Jazz7,139969,58,0.834,0.592,134213,0.446,0.213295,C,0.149,-10.914,Minor,0.0641,141.085,04-Apr,0.395,Jazz
empty_field,Manifest Destiny - Remastered,1zoKQuHb63wfH8vXQx3qMw,Jazz6,205822,45,0.317,0.63,382000,0.838,0.623,G#,0.0839,-7.868,Major,0.0468,110.722,04-Apr,0.605,Jazz
Ray Barretto,Acid,2iMILHEkCjHaXCcB2WZyCk,Jazz8,89931,48,0.0336,0.561,307760,0.647,0.872,C,0.0741,-8.578,Major,0.0559,157.626,04-Apr,0.936,Jazz
Bonobo,Emkay,12kicq97WnIr8tkp6tSM4s,Jazz6,69249,51,0.0208,0.776,325584,0.474,0.384,B,0.0877,-8.438,Minor,0.0418,130.025,04-Apr,0.195,Jazz
Nightmares On Wax,The Sweetest,0sci987yglKH7cVBSOycLZ,Jazz2,189862,43,0.00235,0.799,324733,0.439,0.72,G,0.0932,-8.544,Major,0.0723,150.925,04-Apr,0.506,Jazz
Nicki Parrott,ブルー・クリスマス,4AN81mW1bE9EtvTIDRTEjf,Jazz7,204372,39,0.858,0.658,230907,0.471,0.000491,C,0.0881,-7.432,Major,0.0284,114.548,04-Apr,0.52,Jazz
empty_field,The Bookhouse Boys - Instrumental,6CTbvxcE6JlTM4cdHZry58,Jazz1,55314,37,0.231,0.249,209533,0.329,0.932,F,0.109,-19.806,Minor,0.0571,73.636,04-Apr,0.0553,Jazz
Héctor Lavoe,Rompe Saraguey,1kgMmFE3YdaxnSg4WyaWsx,Jazz4,202714,44,0.392,0.783,389040,0.643,0.00147,A#,0.15,-7.587,Major,0.0322,129.666,04-Apr,0.864,Jazz
Paul Hardcastle,Lucky Star,2avKuMN2QXkaG9vvHa2JLt,Jazz2,150732,29,0.229,0.689,228760,0.491,0.836,C,0.0963,-17.094,Minor,0.0327,112.981,04-Apr,0.775,Jazz
Swingrowers,Mr. Sandman,7jeI6EdY0elPSNz80mAKS8,Jazz4,23015,40,0.0696,0.776,238209,0.719,0.0982,A,0.312,-6.449,Major,0.0447,130.046,04-Apr,0.779,Jazz
Wolfgang Lohr,Puttin' on the Ritz - Electro Swing vs Speakeasy Jazz,7mbbGuqfaIIFHImIwu45Xi,Jazz4,65983,39,0.122,0.839,238091,0.864,0.486,F,0.0781,-6.199,Minor,0.0471,120.053,04-Apr,0.942,Jazz
Boney James,Honestly,5FLKJYb3pmdbO3AX38bJG1,Jazz4,93489,39,0.427,0.693,265427,0.38,0.000406,G,0.207,-8.16,Major,0.0317,116.944,04-Apr,0.301,Jazz
Nouvelle Vague,The Killing Moon,6FVRT21NBaS0Ev6yZYvHxO,Jazz7,188003,45,0.902,0.451,219013,0.392,0.422,G,0.163,-10.4,Minor,0.0295,110.64,03-Apr,0.165,Jazz
empty_field,Gonna Build A Mountain,1yABbEjfh59C5bBGVfibVx,Jazz7,95577,36,0.94,0.493,144103,0.382,2.69e-06,A#,0.169,-11.115,Major,0.0346,74.564,04-Apr,0.486,Jazz
Smooth Jazz New York,Smooth Jazz Bgm for Reading Greeat Books,7muj6U2DUWelfy4cAEokAp,Jazz2,30255,32,0.656,0.641,105494,0.599,0.922,A#,0.105,-14.125,Minor,0.0395,90.947,04-Apr,0.434,Jazz
Sun Ra,Space is the Place,5MBPi85720tNUGFiyUUF8O,Jazz6,154287,41,0.804,0.503,587151,0.574,0.00825,F,0.319,-15.687,Minor,0.0645,92.584,04-Apr,0.596,Jazz
Pink Martini,Splendor in the Grass,6Vb0gjOy6abIkS0rFvNX7y,Jazz7,21649,38,0.778,0.4,220907,0.285,1.39e-06,A,0.0823,-7.565,Major,0.032,74.107,04-Apr,0.142,Jazz
Sinne Eeg,Hours Of Ours,6pTDPaMcN5KSYD8hJ1uWId,Jazz7,70160,48,0.859,0.389,347493,0.255,0.000204,A#,0.117,-13.763,Major,0.0424,168.673,01-Apr,0.141,Jazz
KLIM,Nautical,5fwFQ9hooBZoxdboAHo99Y,Jazz2,48880,40.2776,0.00935,0.659,150375,0.739,0.926,E,0.255,-8.344,Minor,0.068,90.021,04-Apr,0.67,Jazz
Herbie Hancock,Watermelon Man,1JBfzJzm8SDsHm8OEHuVyp,Jazz4,207271,57,0.262,0.724,388960,0.414,0.111,C#,0.0785,-11.19,Major,0.0588,146.939,04-Apr,0.719,Jazz
Bill Evans Trio,Porgy (I Loves You Porgy) - Outtake,5jiLa9w2kgJmmFns7rrozc,Jazz1,201011,40,0.92,0.389,360307,0.145,0.876,F,0.656,-22.965,Major,0.0301,99.541,04-Apr,0.15,Jazz
Miles Davis,Freddie Freeloader - False Start,5MHogiZsYKhPLT9S41iA7R,Jazz7,130593,43,0.652,0.607,85853,0.0847,0.0158,F,0.39,-24.115,Minor,0.0363,63.956,04-Apr,0.667,Jazz
TesseracT,Juno,7wSj4FQxskWcmNPdHFVLkU,Jazz6,80191,50,0.00656,0.588,278804,0.897,0.0102,F,0.139,-6.353,Minor,0.0484,108.006,03-Apr,0.264,Jazz
oofoe,for me 02,3LqnOFWrX9I5jTjA7cUWjD,Jazz2,168127,3,0.391,0.673,128424,0.0984,0.749,C#,0.107,-14.614,Major,0.0993,80.988,04-Apr,0.714,Jazz
Lemongrass,Sunset Glow,2XZt5ACXfEiF9QyxMnwaIr,Jazz5,67761,49,0.76,0.499,279219,0.375,0.896,A,0.648,-10.372,Minor,0.0281,80.095,04-Apr,0.0772,Jazz
Bruce Lamont,Moonlight and the Sea,2xLYYc8mgGB36HSlKTkmXO,Jazz6,181550,30,0.0165,0.223,418507,0.729,0.449,D#,0.218,-6.935,Minor,0.0447,68.585,04-Apr,0.338,Jazz
Kurt Rosenwinkel,Reflections,6aNbyKEgohr6XsqjABhxLq,Jazz1,43911,35,0.984,0.48,555320,0.136,0.849,G#,0.225,-20.508,Major,0.0381,106.327,04-Apr,0.178,Jazz
Ray Charles,Drown in My Own Tears,36f5xtZ2CXIc1WOirnnD3j,Jazz7,37234,51,0.861,0.535,136694,0.177,1.97e-06,C#,0.11,-11.311,Major,0.0384,134.764,03-Apr,0.404,Jazz
empty_field,Lujon,3nzL5CIQiCEt6jRt1AlQ9d,Jazz1,77424,41,0.903,0.485,132260,0.171,0.892,A#,0.108,-17.825,Minor,0.0262,99.803,04-Apr,0.559,Jazz
Tony Bennett,Speak Low,2G2YzndIA6jeWFPBXhUjh5,Jazz7,163571,52,0.89,0.431,234080,0.218,0.0681474,E,0.142,-13.797,Minor,0.0326,111.653,04-Apr,0.172,Jazz
Otis Spann,Someday (Electric),5zS45OP6ZRt65qSaWDn2fp,Jazz7,26268,42,0.944,0.581,212509,0.333,0.472,C,0.332,-14.209,Major,0.032,94.197,03-Apr,0.488,Jazz
Jimmy Durante,"Hi-Lili, Hi-Lo - Remastered",3LPipXTydw9IDKPTAMAtmw,Jazz8,158725,4,0.652,0.352,176787,0.341,0.000875,F,0.302,-9.827,Major,0.0467,141.611,03-Apr,0.453,Jazz
Dexter Gordon,Darn That Dream,3MpR460YBQfy8WJLQZghuD,Jazz1,116894,41,0.918,0.526,338670,0.0921,0.329,E,0.116,-14.569,Minor,0.0386,115.388,04-Apr,0.292,Jazz
Kay Starr,Side By Side,0yDpTj2XaHPTf0JcAo2rko,Jazz4,153169,38,0.898,0.702,172773,0.444,3.31e-06,A#,0.26,-10.272,Major,0.0358,126.396,04-Apr,0.843,Jazz
Phyllis Hyman,You Know How to Love Me - Remastered,1IFPcYLDtVo8AcdcS13ji7,Jazz4,160895,41,0.317,0.846,452467,0.735,0.0153,A#,0.0484,-8.391,Major,0.0316,110.722,04-Apr,0.972,Jazz
Scott Hamilton,Min Soldat (My Soldier),2ET7StZTb2km9ID2G4Q7HT,Jazz1,94465,51,0.945,0.462,506320,0.19,0.832,F,0.122,-12.52,Minor,0.0369,69.725,04-Apr,0.354,Jazz
Gotan Project,Epoca,5EMKXzsOCaWZ0wgspNV8C8,Jazz4,31598,44,0.0552,0.782,252237,0.738,0.0737,A,0.137,-3.389,Major,0.0435,91.017,04-Apr,0.675,Jazz
Damu The Fudgemunk,Bright Side Og - Instrumental,21Ft8ME799DMZjxNwmui6Z,Jazz8,217041,34,0.0944,0.716,194664,0.653,0.832,B,0.105,-5.045,Minor,0.148,179.507,04-Apr,0.815,Jazz
Nina Simone,The Look of Love,1hBM2D1ULT3aeKuddSwPsK,Jazz7,45874,46,0.891,0.623,142613,0.304,0.000147,G,0.146,-13.439,Minor,0.0309,111.946,04-Apr,0.498,Jazz
empty_field,Fort Knox,4lVzIJiYNLDtA9E71XhLR2,Jazz4,195496,42,0.138,0.676,217794,0.689,0.59274,A#,0.334,-7.837,Minor,0.137,108.057,04-Apr,0.73,Jazz
empty_field,She Likes To Watch,5tldi9iLFKFn0Xh8wCSx8g,Jazz4,196667,30,0.155,0.722,334627,0.532,0.0333,G#,0.0581,-14.183,Major,0.0329,100.639,04-Apr,0.755,Jazz
Pisk,Born to Swing,6bPX2O1L9QAlvUaindaEFL,Jazz2,57046,38,0.0174,0.766,234240,0.816,0.538,C,0.229,-5.292,Major,0.0376,105.485,04-Apr,0.357,Jazz
Shirley Bassey,I've Never Been In Love Before,5DT26VHeeY5lDUP3vPZr77,Jazz7,23707,43.611,0.906,0.172,224893,0.198,3e-06,G,0.452,-9.677,Major,0.0339,83.344,04-Apr,0.0887,Jazz
empty_field,Caravan - Remastered,1SqwLblPWSihJlNC1AK0mz,Jazz4,117320,35,0.811,0.448,252867,0.656,0.393,F,0.0991,-7.993,Minor,0.0295,108.391,04-Apr,0.796,Jazz
Handbook,Talk Show Host (Remix),0jg2KUI9Qv3lyJilY5gVH0,Jazz3,167997,27,0.499,0.708,242857,0.615,0.230876,A#,0.0997,-9.415,Minor,0.212,83.962,04-Apr,0.684,Jazz
Sithu Aye,Primary Ignition,78KjILGEVJisrFk1yniQhP,Jazz6,83995,35,6.54e-05,0.433,280000,0.911,0.743,F#,0.277,-4.559,Minor,0.186,140.91,04-Apr,0.387,Jazz
Koop,Strange Love,7a744s3vgw7Hj4H16ek5cJ,Jazz4,160618,44,0.789,0.752,204813,0.476,0.00479,G,0.0939,-9.03,Minor,0.0316,102.149,04-Apr,0.521,Jazz
TesseracT,Smile,1FJrsh1NbV9eRw5JQt3M4e,Jazz6,126644,44,0.00111,0.596,287371,0.836,0.102,C#,0.191,-7.282,Major,0.0556,125.154,04-Apr,0.23,Jazz
empty_field,Pop Up,3td5OjrlbCf8hvw73VcNLv,Jazz2,83954,53,0.0351,0.57,336675,0.5,0.836,D,0.0742,-13.726,Minor,0.0354,92.586,04-Apr,0.766,Jazz
Charlie Parker,Donna Lee,118POg8MZwcBES7tXnrmUk,Jazz8,45889,27,0.726,0.487,152400,0.601,0.00196,G#,0.379,-8.775,Major,0.101,138.051,03-Apr,0.854,Jazz
Victor Wooten,Classical Thump,5E9uahV1IHYZ4qyJMvgpkp,Jazz6,138041,34,0.391,0.462,279693,0.735,0.814,D,0.121,-12.592,Major,0.0531,131.113,04-Apr,0.552,Jazz
empty_field,Eu Vim Da Bahia,29G6mkQzXucIgRbpwnsH0b,Jazz1,64660,37,0.943,0.596,179246,0.0282,0.0261,D,0.108,-25.848,Major,0.0996,170.143,04-Apr,0.669,Jazz
Duke Ellington,Very Special - Remastered,56IhGBCFIRw9reDg2NTZSz,Jazz4,83938,33,0.499,0.59,266133,0.549,0.00244,G,0.212,-9.221,Major,0.0255,95.355,04-Apr,0.706,Jazz
Aretha Franklin,(You Make Me Feel Like) A Natural Woman,67cTJeTLxm7Utix4fxpJXE,Jazz7,25303,70,0.213,0.65,263647,0.323,0.25476,C,0.187,-8.698,Major,0.0283,114.961,03-Apr,0.276,Jazz
Jamiroquai,Shake It On,2hKdd3qO7cWr2Jo0Bcs0MA,Jazz4,160569,51,0.0183,0.767,278804,0.624,0.171,C#,0.0674,-7.496,Major,0.0543,120.003,04-Apr,0.218,Jazz
Emancipator,Dusk to Dawn,4jbRLkHB9PnhqXsH5Jutae,Jazz6,101330,50,0.101,0.558,325744,0.596,0.95,F#,0.267,-7.823,Minor,0.0376,171.238,04-Apr,0.301,Jazz
Django Reinhardt,I Can't Give You Anything but Love,4pA0GR1f9KsRNGX18Va5Qe,Jazz2,192172,34,0.989,0.709,172994,0.424,0.815,A,0.138,-11.316,Major,0.0743,92.323,04-Apr,0.851,Jazz
Ezra Collective,Mace Windu Riddim,32lRNJx7aNJ24VzoD8fELy,Jazz4,45377,50,0.0093,0.449,202749,0.784,0.501,G,0.132,-8.345,Major,0.0537,131.49,04-Apr,0.714,Jazz
Alice Coltrane,Shiva-Loka,7CoZlkSFHX1UqdJ1S90pc8,Jazz6,204027,30,0.0578,0.216,393533,0.596,0.000816,F,0.105,-12.15,Major,0.0504,115.497,04-Apr,0.444,Jazz
Sunny Day Service,Sayonara pool boy,39fZXaO4WufyNrPlB85HJX,Jazz4,79397,34,0.759,0.798,234032,0.694,0.00787,A,0.114,-10.612,Major,0.0746,90.024,04-Apr,0.411,Jazz
Héctor Lavoe,Ella Mintio,4OgB6TRmIGBRT4NoFxxIQd,Jazz4,66718,41,0.67,0.646,286000,0.771,0.401689,G#,0.093,-6.028,Major,0.057,90.06,04-Apr,0.782,Jazz
Madeleine Peyroux,Tango Till They’re Sore,10cheFChX52axmoo6USCYQ,Jazz7,165091,47,0.968,0.639,204267,0.193,0.00162,D#,0.111,-12.132,Minor,0.0621,95.139,04-Apr,0.405,Jazz
TesseracT,Of Energy - Embers,49i21EDE3fekJKqt9QYGtB,Jazz6,146067,35,0.0237,0.229,216120,0.534,0.00124,B,0.143,-9.667,Minor,0.0354,108.586,03-Apr,0.0371,Jazz
The Latin Brothers,Preso,7hiOhyoRgB7ycVsiNz2ipM,Jazz4,92360,43,0.143,0.593,294667,0.788,0.00194,F,0.107,-6.247,Minor,0.0395,106.507,04-Apr,0.808,Jazz
Keith Jarrett,One Day I'll Fly Away,1AtDmkCO4Hbhm5ekGMtDjT,Jazz1,107814,51,0.984,0.38,247616,0.0377,0.935,B,0.0974,-22.733,Minor,0.0424,75.286,04-Apr,0.114,Jazz
Ella Fitzgerald,Misty,0WtWPFuyFQmejiSlo9wlqR,Jazz7,149705,44,0.991,0.398,171667,0.046,2.76e-05,G#,0.117,-19.276,Minor,0.0427,125.144,04-Apr,0.238,Jazz
The Andrews Sisters,Boogie Woogie Bugle Boy - Remastered,04mSsVplz9qGhc4JQz2YTj,Jazz3,130931,45,0.844,0.618,164160,0.737,1.54e-05,D,0.171,-8.147,Major,0.257,165.104,04-Apr,0.882,Jazz
Brian Culbertson,I Wanna Love You,2GfH4yaPhlpNYO4adUvM8j,Jazz2,81038,31,0.0244,0.722,341400,0.62,0.527,B,0.324,-8.628,Minor,0.026,100.639,04-Apr,0.632,Jazz
empty_field,Hold On,1BlJdQjT6QYjRlfP0C1rz1,Jazz4,102815,41,0.0125,0.586,316347,0.776,2.42e-05,F,0.292,-7.089,Major,0.0348,117.043,03-Apr,0.634,Jazz
Snarky Puppy,GØ,0WFi7RXtFHSmkhDwPnQRFh,Jazz6,103841,40,0.00455,0.555,533467,0.806,0.869,G,0.109,-6.118,Major,0.0745,103.994,04-Apr,0.613,Jazz
Gene Ammons,Till There Was You,3sxNhARfL8uj7NlMqwF61p,Jazz1,112990,28,0.934,0.513,430293,0.0599,0.68,D#,0.0792,-18.782,Major,0.0453,120.761,04-Apr,0.275,Jazz
Mr. Käfer,Hidden Voice,6d1snl8uoYzP6cIuDlc2v2,Jazz2,126492,59,0.106,0.519,201627,0.392,0.674,D#,0.139,-13.33,Minor,0.0559,86.123,04-Apr,0.253,Jazz
empty_field,La belle dame sans regret - 2012,6QEGpwc5mH2tB1TOMYtr7L,Jazz7,182432,57,0.879,0.736,360207,0.386,0.00788,D,0.0894,-10.988,Minor,0.0343,110.722,04-Apr,0.5,Jazz
"Earth, Wind & Fire",Devotion,6CYtwkP3jn7F10GquvmsaM,Jazz7,43234,49,0.452,0.572,213964,0.355,0.0016,A,0.144,-12.863,Minor,0.0286,106.395,04-Apr,0.51,Jazz
empty_field,Heartbeat,6pJxmBy0XeHfd5qaFPhlpY,Jazz2,74885,34,0.013,0.702,290040,0.405,0.658,G#,0.0929,-14.763,Major,0.0576,104.852,04-Apr,0.935,Jazz
Bremer/McCoy,She's Alive,2naCQzUdZSGcdVKwHOX7m2,Jazz1,208475,59,0.985,0.511,282500,0.0337,0.931,D,0.0957,-28.338,Minor,0.0439,59.329,04-Apr,0.25,Jazz
Animals As Leaders,Kascade,0u3rkZ1Z5f1JIPHlLUX2Mi,Jazz6,156155,48,0.00577,0.472,323728,0.979,0.814,F#,0.286,-4.386,Minor,0.181,126.263,03-Apr,0.25,Jazz
Moonchild,Don't Wake Me,6YjTd8oQYrVUUF13MAWnoq,Jazz4,116092,38,0.605,0.626,284987,0.361,0.059,B,0.0714,-12.054,Major,0.19,93.5505,04-Apr,0.724,Jazz
empty_field,Manhattan,4dpEYOPcmHNfvERbiajp3G,Jazz2,101697,46,0.485,0.775,286093,0.553,0.842,C#,0.0453,-10.512,Major,0.0308,120.005,04-Apr,0.82,Jazz
empty_field,Perfume,3V9W0KWQLfwotwecEwJIWX,Jazz4,156776,45,0.335,0.651,192741,0.908,1.46e-05,F,0.0624,-2.894,Minor,0.0604,96.002,04-Apr,0.701,Jazz
Speedometer,No Turning Back (feat. James Junior),6UyoBRpkg7PfkVHJFRe4x4,Jazz4,120466,43,0.283,0.726,254773,0.704,0.00257,D,0.0767,-8.356,Minor,0.037,113.504,04-Apr,0.904,Jazz
Brad Mehldau Trio,Friends,33LyBPNR2H84ez9HMyXLOc,Jazz1,196582,39,0.714,0.453,139197,0.313,0.805,D,0.107,-15.476,Major,0.036,105.438,03-Apr,0.404,Jazz
A Tribe Called Quest,Bonita Applebum - includes 'Can I Kick It' Intro,4qdgv45EPcQqpQ08tF34f8,Jazz3,207737,52,0.0859,0.845,229840,0.701,0.00232,G#,0.494,-5.111,Minor,0.209,91.851,04-Apr,0.647,Jazz
empty_field,Speak Low,1wnFjDrIbR9vrh6IQdDtbV,Jazz7,23860,47,0.941,0.626,185038,0.278,0.00062,C,0.0952,-12.66,Minor,0.0509,116.708,04-Apr,0.548,Jazz
Nina Simone,Plain Gold Ring - 2013 Remastered Version,649UqxHBMpIQIShbwIt9HN,Jazz7,29958,46,0.869,0.442,228104,0.0666,1.26e-05,G,0.189,-21.231,Major,0.0385,165.317,04-Apr,0.581,Jazz
Dean Martin,"Hey Brother, Pour The Wine",29mx7TGZs3DtuQGkLlHdxz,Jazz7,209392,41,0.932,0.482,157600,0.326,0.330724,C,0.11,-10.664,Major,0.0382,116.315,04-Apr,0.479,Jazz
empty_field,Clash,6j8gTlbhj9KJSeypNcNAS9,Jazz4,120421,42,0.241,0.848,253080,0.884,0.0302,F,0.0436,-3.5,Minor,0.0997,127.049,04-Apr,0.963,Jazz
Julian Lage,Tomorrow Is The Question,4tEaytMs86hIaOSsiGoLcP,Jazz7,90171,43,0.721,0.458,217001,0.601,0.237,G,0.207,-9.513,Major,0.0365,104.737,04-Apr,0.583,Jazz
empty_field,Silence Is the Way,5BYzhjvCKzFojV5Ka2e8G9,Jazz6,208819,36,0.209,0.567,317920,0.285,0.0474,D,0.0961,-10.226,Minor,0.0523,106.792,04-Apr,0.174,Jazz
empty_field,Dans ma rue,5tPgPDoDPWIf50JeSThnIK,Jazz7,123817,51,0.753,0.515,302827,0.297,0.226026,C,0.0514,-8.242,Minor,0.0438,124.961,04-Apr,0.331,Jazz
empty_field,Anchin Kfu Ayinkash,0YZfGyvKEFvxzSFE6688wm,Jazz6,197507,49,0.0401,0.471,397868,0.551,0.147,F,0.345,-10.484,Minor,0.0291,104.8,04-Apr,0.692,Jazz
Lord Echo,Sword Cane,5LNkpie03tsGvZgFxc2R0P,Jazz2,92466,38,0.0127,0.707,373147,0.605,0.639,A,0.0878,-12.633,Minor,0.0435,95.148,04-Apr,0.777,Jazz
empty_field,Koto Song - previously unreleased,4X9TyaTlXZKoYEaljWBIEK,Jazz5,81105,32,0.908,0.642,360373,0.0995,0.451,A#,0.7,-24.26,Minor,0.0451,117.172,04-Apr,0.48,Jazz
El Michels Affair,Too Late to Turn Back,7nYHky4MsYG8Ts0QatLcno,Jazz4,141419,42,0.343,0.751,213733,0.537,0.352,D,0.112,-8.183,Minor,0.0378,100.739,04-Apr,0.5,Jazz
Vince Guaraldi Trio,Skating,1zaHwQbDTbuLqnTfmyoQqF,Jazz7,89263,46,0.75,0.488,145640,0.297,0.535,C,0.129,-17.101,Major,0.0321,65.04,04-Apr,0.552,Jazz
Peter Appleyard,Smile,0JeX2ATPvD5gJ8dw840yKe,Jazz7,83592,45,0.93,0.453,249813,0.229,0.000527,F,0.11,-16.975,Major,0.0344,79.881,03-Apr,0.145,Jazz
Django Reinhardt,Improvisation sur le 1er mvt concerto ré mineur,7FpiNXo1KPihSBCTjZhWH8,Jazz8,173251,28,0.958,0.549,198800,0.339,0.336,D,0.0598,-9.966,Minor,0.0586,116.46,04-Apr,0.727,Jazz
Pink Martini,Bolero,2I5t51Owfi75ax50m6koNT,Jazz8,107195,33,0.666,0.507,367504,0.35,0.839,G,0.0836,-12.459,Major,0.0291,156.585,03-Apr,0.347,Jazz
Flitz&Suppe,Mutiny,3zn6JHO9WqECBdKIHwzVwO,Jazz2,58181,57,0.725,0.726,150000,0.348,0.866,A#,0.0812,-13.878,Minor,0.0391,127.994,04-Apr,0.656,Jazz
empty_field,My Heart Reminds Me,68CXLQ90YYmcAA9kZKESNt,Jazz7,141596,42,0.908,0.378,146000,0.314,4.33e-06,G#,0.105,-11.013,Major,0.0284,108.683,04-Apr,0.158,Jazz
Snarky Puppy,Bent Nails,4ewW1kBUPmIfZRQwkgOvNx,Jazz5,38823,35,0.0438,0.474,302827,0.797,0.898,C#,0.692,-8.243,Minor,0.0587,128.803,04-Apr,0.878,Jazz
Ella Fitzgerald,Solid As A Rock,566hBMxIuwBFJWDgw7FfMH,Jazz7,190897,45,0.807,0.608,180047,0.366,0.19848,G#,0.0887,-8.635,Major,0.0466,74.327,04-Apr,0.621,Jazz
GoldFish,Absolute Power,0eDSQsl69K3uyHXJJVyW3Y,Jazz6,149873,41,0.0068,0.487,303147,0.528,0.545,A#,0.335,-7.701,Major,0.0581,120.026,04-Apr,0.242,Jazz
Héctor Lavoe,Emborrachame De Amor,79loX0iQsxm3yLssN22eNL,Jazz8,207763,39,0.461,0.481,180333,0.472,0.135808,C,0.102,-6.504,Major,0.0711,171.923,04-Apr,0.699,Jazz
