artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster
George Lopez,Chicano Speak,7yYfGi3nHloeF5aKjB8tfL,128541,16,0.861,0.393,82333,0.78,2.29e-06,D#,0.858,-13.278,Major,0.923,121.646,04-Apr,0.295,Comedy,C2
Adam Sandler,The Lonesome Kicker,1zzQeiehbYBPf6MmaM4Cli,52657,25,0.257,0.624,356373,0.564,1.48e-06,E,0.302,-7.54,Major,0.0317,127.208,04-Apr,0.429,Comedy,C1
empty_field,Tattoos,4mil55oXLTtR08NqU7c0LW,109024,32,0.881,0.589,67547,0.833,0.000435326,D#,0.931,-10.61,Minor,0.952,82.519,03-Apr,0.0394,Comedy,C2
Hannibal Buress,Air Emergency,1HZsIsx0eNztnMwZ2M2NHH,129674,33,0.846,0.585,196787,0.738,0.00102294,F,0.601,-8.222,Major,0.944,90.827,04-Apr,0.394,Comedy,C2
empty_field,The Sock,39xVzbZDVYROIkoI0wJU7k,35770,33,0.904,0.582,119283,0.831,0.00102837,F#,0.847,-11.621,Minor,0.869,102.808,03-Apr,0.445,Comedy,C2
Robert Schimmel,Premature Ejaculation - Spoken Word,3QFEE6ekKovWgPUkJKmYrn,200558,12,0.773,0.433,601240,0.848,0.00216929,D#,0.745,-14.798,Minor,0.947,89.574,04-Apr,0.104,Comedy,C5
Polo Polo,De Donde Vienes,62VWmsNoDmqT0Mj9oHHFVh,184232,27,0.757,0.529,56964,0.436,0.000373238,C#,0.751,-14.3,Major,0.926,98.308,05-Apr,0.467,Comedy,C3
Christian Finnegan,Intro / Umbrella,1oHxIPqJyvAYHy0PVrDU98,22869,23,0.826,0.563,158107,0.711,0.000826307,G,0.937,-9.457,Major,0.841,108.064,03-Apr,0.464,Comedy,C2
John Caparulo,Weird Pets,6LTQAaWl0Nrnt45ln6iKf3,148026,22,0.932,0.55,353653,0.5,0.000519852,F#,0.733,-14.312,Major,0.952,67.719,04-Apr,0.425,Comedy,C5
Kathleen Madigan,7 Kids Is Too Many,78zc6DT7A2ccehmIqef9mT,210809,31,0.803,0.446,111217,0.901,0.00102837,F,0.933,-7.054,Major,0.768,84.375,04-Apr,0.425,Comedy,C2
Tom Papa,Uncle Tom,2M3kpGBrnU6mebuyGGRf9M,159197,14,0.801,0.479,76493,0.797,0.000435326,F,0.844,-9.38,Minor,0.853,94.891,01-Apr,0.819,Comedy,C3
Ryan Sickler,Delivery Plan,40b7f9uWyQq8fqo8rBHFvf,149122,16,0.809,0.631,365736,0.651,0.00403386,D,0.894,-8.096,Minor,0.899,96.121,03-Apr,0.514,Comedy,C2
Eddie Izzard,Bastards and Makeup,0KvZdxvv5pSVTU6ghgm3Gk,151193,14,0.958,0.638,137058,0.596,0.00102837,F,0.844,-13.876,Minor,0.957,60.169,04-Apr,0.278,Comedy,C3
empty_field,Chuck And George,6PMDILZiYo4YzMBbE0dGK9,113093,19,0.772,0.586,275067,0.789,0.00104433,C#,0.965,-13.273,Major,0.953,94.809,03-Apr,0.273,Comedy,C5
Louis Katz,Dating Etiquette Part I,3nzaIunOy5sScTItA0Z9wd,179165,21,0.744,0.517,163525,0.714,0.00206725,C#,0.912,-12.414,Major,0.949,69.061,03-Apr,0.443,Comedy,C2
Brad Williams,Cock Respect,0aHoZOnjEzaN0UkypUkXb9,108744,22,0.725,0.648,278320,0.47,0.00104433,F,0.824,-23.053,Minor,0.949,81.545,03-Apr,0.305,Comedy,C5
Bill Engvall,A Snake In the Toilet - Live,5L7ycemX7FcxdEfo4tErFk,52232,22,0.716,0.632,393200,0.69,0.00112451,F#,0.487,-14.001,Minor,0.952,112.238,03-Apr,0.456,Comedy,C5
Brian Regan,Winston,4WgqfDx5lXXuUSgBBaplU6,72296,31,0.937,0.582,240349,0.744,0.00148731,D#,0.753,-9.728,Major,0.95,72.9547,04-Apr,0.146,Comedy,C2
empty_field,The female brain,6CLdnyg83r7ZRjLhiSykyK,35427,41,0.858,0.593,234252,0.956,0.00152031,F#,0.885,-3.827,Minor,0.782,107.817,05-Apr,0.318,Comedy,C2
George Lopez,Dogs,47ZS9Pe4ksHq1M21aBFBBR,104996,15,0.807,0.385,247517,0.712,2.18e-06,E,0.889,-14.08,Major,0.925,178.751,03-Apr,0.384,Comedy,C5
Brian Regan,Hooked On Phonix,2cDkpGaVD0rbZkUZ6m2mMk,78549,46,0.807,0.445,94307,0.543,1.3e-06,F#,0.67,-15.884,Minor,0.938,178.007,05-Apr,0.356,Comedy,C2
Joe Rogan,"Boycotting and People Who Like Animals More than People, March of the Penguins",3xy8karhdpkltgdwj9FGbQ,34169,38,0.764,0.552,240893,0.679,0.00106616,C,0.486,-9.264,Major,0.942,66.9893,04-Apr,0.458,Comedy,C2
Adam Sandler,Crazy Love,1RC5Mb0VhnlhnMlFDnrvE0,179091,18,0.465,0.503,236773,0.533,0.000656175,A,0.108,-6.851,Major,0.0278,95.807,03-Apr,0.307,Comedy,C1
Jerry Seinfeld,Confidence,5EPQXIxxry2D99lq31Hdu7,125156,12,0.889,0.627,163107,0.256,0.00206725,F,0.463,-16.23,Major,0.944,82.781,03-Apr,0.343,Comedy,C3
Eugene Mirman,"Swearing In Russian, Immigrating",6TqvZrSnjkGKLSVo6plkl5,151379,15,0.741,0.66,224454,0.175,0.00107204,C#,0.665,-26.411,Major,0.819,138.376,04-Apr,0.681,Comedy,C3
Jeff Foxworthy,I Love Being a Parent,4dgwh7Kne08wid7qOxReef,49442,22,0.718,0.57,526760,0.799,0.00088478,C#,0.347,-9.766,Major,0.957,91.9602,04-Apr,0.22,Comedy,C5
Whitney Cummings,More on dicks,2mMfaHwnomrhc49b25qVCt,22269,23,0.826,0.51,214552,0.968,0.00152782,B,0.713,-5.005,Major,0.896,116.975,04-Apr,0.335,Comedy,C2
Gilbert Gottfried,"Skiing, Drunk, Two Fingers",7CEkKaSrDxQExXw9Ejmo3W,51757,15,0.823,0.391,183040,0.711,0.000911604,F#,0.92,-13.47,Major,0.351,87.769,04-Apr,0.756,Comedy,C2
Paul Mooney,The Embarrasment,2549lCHlqU9KYqIIRP5oYD,213013,16,0.665,0.474,364983,0.992,0.00403386,C#,0.766,-6.407,Major,0.897,95.291,03-Apr,0.0641,Comedy,C2
empty_field,Steve Fossett - Adventurer!,0ltO5bci13M68sTnEctBxR,213375,16,0.709,0.711,312067,0.599,0.00125464,G#,0.851,-6.897,Major,0.929,100.485,03-Apr,0.69,Comedy,C3
Whitney Cummings,Cosmo,0Y9fdC1DHdEClMizxj3B1f,212303,17,0.851,0.36,136803,0.958,0.00102704,F#,0.803,-4.513,Major,0.8,98.1071,03-Apr,0.425,Comedy,C2
empty_field,If You've Never Thought Of Suicide,0QV16pno66L6K3fn4W13b7,31173,26,0.727,0.594,241378,0.877,0.0010665,E,0.702,-9.989,Minor,0.945,129.918,03-Apr,0.293,Comedy,C2
Gary Gulman,Mom Speedometer,1Hy6JL6sMHLhzEM5UgnYen,29798,25,0.722,0.495,108013,0.96,0.00102837,D,0.922,-5.293,Major,0.89,106.159,04-Apr,0.527,Comedy,C2
Craig Ferguson,I Don't Do Drugs,4RvB7bihmJEjaBVEXmRGUa,135491,20,0.913,0.568,150427,0.974,0.000482461,G,0.64,-2.754,Minor,0.805,85.712,04-Apr,0.374,Comedy,C2
Dave Attell,Sex Store,1iQhRdg6H6HlSA6FCmSNlE,147087,25,0.778,0.57,138800,0.575,0.00102837,C#,0.786,-14.011,Major,0.943,99.53,04-Apr,0.467,Comedy,C3
Sam Kinison,"You Look Familiar, Too",4atgiEFQzhuk5P7qYUGymo,147089,9,0.858,0.545,236063,0.859,0.00148781,E,0.725,-12.513,Major,0.957,79.009,03-Apr,0.451,Comedy,C2
Chad Daniels,Vasectomy,46l7fOJggsNqrNPJeFk0og,86991,26,0.746,0.618,104107,0.855,0.00102837,C#,0.719,-9.188,Major,0.921,115.752,04-Apr,0.339,Comedy,C2
Big Jay Oakerson,"Diabetes, Sickle Cell, Ninja Attack",5kuABYhjUZDGilU3H5hQJv,139452,19,0.836,0.487,119811,0.752,1.94e-05,E,0.304,-11.749,Minor,0.886,79.445,05-Apr,0.481,Comedy,C3
empty_field,Wackity Schmackity Doo!,5oNYmd28etHIk5moznGojv,163904,25,0.758,0.72,135400,0.46,0.00102837,A,0.705,-10.464,Major,0.925,115.109,01-Apr,0.682,Comedy,C3
Tom Cotter,Liquored Up,4xIYDtkY3hp6lLYpF9CWnR,40452,14,0.775,0.625,193914,0.917,0.00109004,C#,0.916,-6.109,Major,0.757,106.335,05-Apr,0.623,Comedy,C2
Monty Python,You Mean You Were Raped? (Nortius Maximus) - Life Of Brian / Soundtrack Version,5cTitgnXxwBuRUJMEnEgtk,202874,13,0.963,0.65,81627,0.318,7.47e-05,A#,0.409,-11.92,Major,0.887,83.568,04-Apr,0.618,Comedy,C3
Steve Byrne,Lied To,4knHKWetkNFiYHbsGqHljq,188815,15,0.914,0.631,91125,0.9,0.00102837,D,0.686,-11.429,Major,0.944,112.412,04-Apr,0.303,Comedy,C2
Brad Williams,When a Dwarf Gets Drunk,6GWLNfRviT4S82inkxvXV8,122278,24,0.655,0.571,109276,0.49,0.00102837,G,0.8,-23.081,Major,0.915,86.195,04-Apr,0.384,Comedy,C5
empty_field,Stigma,04a6Tuzc3LHgM0I0IVh0aw,156110,22,0.751,0.545,189307,0.852,0.000908241,A#,0.819,-9.043,Minor,0.944,77.2963,04-Apr,0.405,Comedy,C2
Rachel Feinstein,Sprinkled with gay,1dWfJXIkFVvyvGCD3AyjnV,58640,22,0.83,0.523,221853,0.915,0.000191422,A#,0.716,-6.688,Minor,0.903,94.498,03-Apr,0.525,Comedy,C2
empty_field,Time,1n2tGomL6mTQKo1JNyqDIF,46874,15,0.908,0.645,189667,0.424,0.000911604,E,0.904,-13.169,Minor,0.931,141.902,04-Apr,0.64,Comedy,C3
Lewis Black,iPhone,2juRA8DhQePry4eb2LMUMM,160548,26,0.762,0.609,323267,0.663,0.00125464,C#,0.689,-9.898,Major,0.921,125.098,03-Apr,0.0387,Comedy,C2
Paul F. Tompkins,Stromboli,5DiXcVovI0FcY2s0icWWUu,125422,18,0.88,0.594,187720,0.556,0.000911604,D,0.936,-9.617,Major,0.942,87.392,04-Apr,0.731,Comedy,C3
empty_field,Daddy's Dirty Lincoln,0i1P19cNsK7EE9dD0sghX4,21064,13,0.928,0.509,67667,0.88,0.000435326,F#,0.938,-9.588,Minor,0.911,142.741,04-Apr,0.417,Comedy,C2
empty_field,Dorkfish,34plEFbj6nBMG7esY9rzim,149564,32,0.582,0.617,117960,0.755,0.00102837,G#,0.977,-13.363,Major,0.942,61.069,04-Apr,0.581,Comedy,C2
empty_field,Musical Theatre,2kjpd1QWzdEJUS7UbQ8oPL,179848,35,0.854,0.449,242483,0.758,0.00112262,E,0.985,-19.419,Minor,0.945,113.578,05-Apr,0.168,Comedy,C5
Chris Hardwick,Ol' Timey Pastimes,7LqYqe7uhDc1pw9urRoGq6,166352,19,0.679,0.545,340613,0.942,0.00115178,A#,0.693,-4.409,Major,0.946,168.116,03-Apr,0.387,Comedy,C2
empty_field,Katy Perry,6HlPWweQ7Ug4AfJYSnuUZJ,35152,23,0.783,0.688,74491,0.371,0.000435326,C,0.652,-22.587,Major,0.956,96.106,01-Apr,0.679,Comedy,C3
Stephen Lynch,Halloween,39Ntrpd7R245rt9KXPcP05,163257,31,0.693,0.336,166107,0.397,0.0136762,A,0.886,-8.717,Minor,0.0606,136.676,03-Apr,0.355,Comedy,C1
Monty Python,Ex-Leper - Life Of Brian / Soundtrack Version,5f6cTFoUenDiCJDGecYiuB,165453,11,0.99,0.72,172099,0.513,0.000634,E,0.312,-13.465,Minor,0.931,125.564,05-Apr,0.749,Comedy,C3
empty_field,Bush Vs Clinton,411YtI3Ryr3nlgZNQ8CLcK,46408,23,0.825,0.455,348493,0.908,0.00115178,A,0.867,-12.96,Major,0.937,85.393,04-Apr,0.0429,Comedy,C5
Katt Williams,Certain Type of N*gga,3rtuukjxyg57bDRZbkkt5l,36851,33,0.887,0.48,110907,0.992,0.00102837,D,0.981,-5.16,Major,0.919,84.089,03-Apr,0.167,Comedy,C2
Mike Birbiglia,Sleepy Karl,4jjFmHGsEmeTodWedjIM0r,124889,29,0.897,0.408,179267,0.781,0.000908241,G#,0.749,-13.266,Major,0.947,71.9349,04-Apr,0.249,Comedy,C2
Eddie Griffin,"The Letter ""I"" - Live",09zDgbs5NQH1kKFXHppYhr,74577,15,0.839,0.615,222000,0.497,0.0620028,F,0.976,-14.86,Minor,0.952,80.521,03-Apr,0.611,Comedy,C4
Anjelah Johnson,Worst 911 Dispatcher Ever,06I6iDFVtZDGcRu9BgHraA,193526,16,0.89,0.639,239359,0.649,0.00159695,F#,0.714,-16.033,Major,0.954,98.4037,03-Apr,0.127,Comedy,C5
Lewis Black,Groundhog Day,431NVr5EjZv5uahHWa8LRG,104112,24,0.817,0.613,292751,0.504,0.00104433,F,0.72,-16.899,Minor,0.94,98.551,01-Apr,0.21,Comedy,C5
empty_field,Bachelor Party,3Q4WeJmzxuDpzMu9QjQqbM,197712,20,0.877,0.644,274107,0.521,0.00104115,C#,0.718,-10.825,Major,0.943,86.8348,04-Apr,0.509,Comedy,C3
Jim Breuer,Oldies Metal,0q13YkzG2YkB0z1yU7HIkP,54849,24,0.797,0.405,202786,0.573,0.00120166,D#,0.921,-15.892,Minor,0.93,167.824,04-Apr,0.406,Comedy,C5
Ben Bailey,Google,1CQqupcyMg7176PPmIVmSj,115548,24,0.598,0.575,219187,0.967,0.00152782,D,0.638,-7.637,Major,0.943,73.263,03-Apr,0.0963,Comedy,C2
empty_field,Cooking Is a Bragging Right,1C8VMfbSqTK6wXrmZ1MNkA,30052,17,0.739,0.586,233351,0.771,0.0010665,F#,0.514,-10.861,Major,0.812,96.532,03-Apr,0.165,Comedy,C2
Andy Ritchie,Ghosts Need Something,0vTmDfRpvhPwVZNC0F5k4Q,143368,11,0.844,0.675,332510,0.625,0.00113848,B,0.793,-7.367,Minor,0.916,103.273,03-Apr,0.668,Comedy,C3
Pete Holmes,Off Porn,4iiZguRzsPF0y4kfoMbBlD,201673,27,0.896,0.459,157598,0.944,0.000826307,E,0.903,-8.882,Major,0.577,53.902,04-Apr,0.173,Comedy,C2
Comedian Bob Marley,Shave Up or Ship Out,4oW5aCSirJUGWZfxPeHsNY,52085,13,0.935,0.659,154960,0.853,0.000482461,D#,0.647,-7.88,Major,0.781,114.45,04-Apr,0.536,Comedy,C3
Katt Williams,Basketball,3SHJLQK4Nfgg7eYMvMElnF,140065,17,0.882,0.454,90253,0.894,0.00102837,G#,0.933,-13.652,Minor,0.861,121.919,03-Apr,0.194,Comedy,C2
Alonzo Bodden,Check Engine Light,2oSHmpR6jxeEI8DE5eWgFR,72245,16,0.712,0.511,235731,0.962,0.0010665,C#,0.803,-6.525,Major,0.925,57.145,04-Apr,0.238,Comedy,C2
Aziz Ansari,"Proposal Stories: ""We Were at a 5 Star Restaurant.""",6kl1qtQXQsFiIWRBK24Cfp,78851,43,0.831,0.373,295554,0.993,0.00104115,C#,0.788,-4.24,Major,0.857,98.503,05-Apr,0.0809,Comedy,C2
Chad Daniels,We Should Knock,0SCKFWD7VBib0gBUyFsk7I,188235,31,0.859,0.595,213853,0.812,0.00152782,F,0.59,-8.397,Major,0.88,97.887,03-Apr,0.562,Comedy,C2
Monty Python,End Of Quest,61h5b9EVrcZWg1Fnc1DC88,183652,12,0.856,0.635,166733,0.584,0.00101917,E,0.244,-16.476,Minor,0.929,112.253,04-Apr,0.341,Comedy,C3
empty_field,In Bed With God,6QsuilENO5yuNyQWyJcNER,62258,17,0.758,0.486,352760,0.668,0.000519852,F,0.974,-18.193,Minor,0.945,83.402,04-Apr,0.228,Comedy,C5
Tommy Johnagin,Wear Seatbelts,24kirWnsEEyGgbl2NuhSVz,97092,21,0.935,0.424,301531,0.843,0.00104433,C,0.543,-9.832,Minor,0.94,63.967,04-Apr,0.375,Comedy,C2
Greg Warren,The Brothers Warren,4JLvbX8iq3q6Ow08vFLeHY,198425,12,0.886,0.487,177525,0.52,0.00106616,E,0.69,-11.571,Minor,0.943,85.8818,04-Apr,0.529,Comedy,C3
empty_field,White,7z7cVLaaSflYWIlkgPrUGA,183903,48,0.718,0.488,425664,0.952,0.00113195,G,0.864,-5.945,Major,0.959,67.384,04-Apr,0.194,Comedy,C2
Daniel Tosh,Coquelicot,0E6GxVs1NLV9FxK9rK4K1G,107794,50,0.722,0.551,307012,0.959,0.00125464,B,0.749,-6.105,Minor,0.942,145.042,01-Apr,0.198,Comedy,C2
empty_field,The Osmonds Were Never Cool,6IR5TiiQ7YlIaAkDsoEORM,57823,13,0.881,0.636,399693,0.741,0.00112451,A#,0.608,-11.391,Minor,0.948,112.238,03-Apr,0.265,Comedy,C5
Nick Di Paolo,Pussy and Twizzlers,1jvMtw3cuaPvBJTneb2piO,44801,12,0.664,0.607,155310,0.887,0.000812193,C#,0.938,-8.508,Minor,0.948,117.112,05-Apr,0.321,Comedy,C2
Chris Hardwick,Dweebs,27Xzsz1vWsBn1Nq9PZy9hO,38596,19,0.653,0.582,240049,0.916,0.00152031,C#,0.837,-5.223,Major,0.934,90.026,03-Apr,0.356,Comedy,C2
Pete Holmes,Kid Bit,4f01YssEopYUrYIO6YZmjZ,200346,27,0.816,0.559,272453,0.824,0.00104433,F,0.831,-5.75,Minor,0.829,123.942,04-Apr,0.686,Comedy,C2
Comedian Bob Marley,You got yoru shoes on?,6UalKSVrYS0U58qODsb6E1,28360,14,0.884,0.643,233154,0.564,0.00117584,F#,0.926,-14.505,Major,0.925,117.579,04-Apr,0.425,Comedy,C3
Richard Pryor,Exorcist,33FJuWimBvvEGCavtbDXXN,161077,17,0.82,0.415,113893,0.797,2.49e-06,A#,0.963,-12.822,Minor,0.956,74.012,03-Apr,0.241,Comedy,C2
Eddie Murphy,Doo-Doo/ Christmas Gifts,0BxhafwvN6GXIyyvi27A0I,54596,19,0.841,0.39,404493,0.286,0.00113721,C,0.977,-25.194,Major,0.932,80.4693,04-Apr,0.313,Comedy,C5
Paul Mooney,White Peoples Talents,1CUV0j5cdmkUlSrsxzKmKI,72387,13,0.83,0.543,126760,0.537,0.00102837,A,0.758,-18.296,Major,0.916,152.857,05-Apr,0.775,Comedy,C3
Sinbad,Rap Reunion,2MSctPrMtna1xYiO2Thsc9,156571,11,0.756,0.561,114453,0.703,1.45e-06,D,0.848,-13.335,Major,0.867,122.962,05-Apr,0.0571,Comedy,C5
Eddie Izzard,Armageddon,4D2Z8yUlhaDD81ubWpcRdt,47400,15,0.687,0.499,510427,0.708,0.0010279,C,0.353,-18.096,Major,0.91,110.932,03-Apr,0.0843,Comedy,C5
Todd Barry,"Guy Who Needs Help, Been To NYC?, Driving With Friend",2SOT09giYc28fUo9ppjCpw,58613,22,0.954,0.468,201320,0.781,2.37e-06,B,0.703,-11.614,Major,0.933,87.309,03-Apr,0.447,Comedy,C2
Joe Derosa,The Big Problem in Porn,7EbF4gSZiu6G6NDx5pHStP,157971,15,0.816,0.574,411595,0.804,0.00113195,F#,0.576,-7.835,Minor,0.926,86.417,04-Apr,0.575,Comedy,C2
Tom Papa,Sweatpants,20TfGN3X3b2hP861CVfzci,173651,14,0.782,0.564,140200,0.807,0.00109189,C#,0.801,-8.639,Minor,0.644,88.894,04-Apr,0.624,Comedy,C2
empty_field,Kicking Kids,1iL5bE2B5XEHjeNBpgXtj0,100998,25,0.812,0.637,194667,0.373,0.00100819,C,0.736,-18.683,Minor,0.891,97.9928,03-Apr,0.597,Comedy,C3
Sam Morril,Sam on the road,1p0Nm0iLSJnSv1hSG3ef3H,129315,19,0.887,0.455,125454,0.897,0.00102837,D,0.714,-12.228,Major,0.586,57.536,03-Apr,0.163,Comedy,C2
empty_field,The Champion,4ovvVcAliGUlVthWS9axTy,157488,11,0.768,0.557,476334,0.584,0.00025362,G#,0.917,-13.379,Major,0.95,87.178,04-Apr,0.506,Comedy,C5
George Carlin,Sex in Commercials,4yc79GBMnROyYrerVHAGzv,103887,18,0.893,0.445,320733,0.365,0.00125464,D,0.868,-27.905,Major,0.91,96.084,04-Apr,0.221,Comedy,C5
empty_field,The Seminar,5tvEaZnliIWAa5ZbcNKQTH,146353,35,0.912,0.458,164632,0.611,0.00206725,G,0.79,-13.6,Major,0.948,57.848,04-Apr,0.565,Comedy,C2
Larry The Cable Guy,Weather Woes,6NueIkCzLhp4rXpNAiXDdh,198627,27,0.793,0.514,180414,0.87,0.000911604,F,0.683,-10.558,Major,0.947,78.701,03-Apr,0.301,Comedy,C2
Chad Daniels,The Rule,3IaaYiZ7bAz2cJw25WpbIA,90246,35,0.905,0.593,165008,0.759,0.0010665,E,0.809,-12.239,Major,0.943,82.705,03-Apr,0.658,Comedy,C2
empty_field,Church of England,3NwummYvmBHuIMEeDb5XrO,166975,17,0.93,0.572,146427,0.295,9.97928e-05,D,0.683,-23.856,Major,0.907,129.536,05-Apr,0.433,Comedy,C3
George Carlin,"Rules, Rules, Rules!",2Ud3deeqLAG988pfW0Kwcl,115043,11,0.9,0.423,152067,0.579,2.66e-06,A#,0.716,-27.153,Minor,0.873,105.448,04-Apr,0.0383,Comedy,C5
Nick Thune,Weed Timeline,6tZF1isUvYNQviZjSlVPmr,154957,19,0.881,0.509,320053,0.776,0.00124499,B,0.783,-9.67,Minor,0.947,59.8611,03-Apr,0.395,Comedy,C2
Orny Adams,The Most Annoying People (Millennials of Course),2AsYf2xEXUTmhW5iz9Rwdp,34985,11,0.823,0.465,142684,0.867,0.00102837,E,0.94,-11.153,Minor,0.937,174.243,04-Apr,0.269,Comedy,C2
"""Weird Al"" Yankovic",Ricky,3cGLYZb3z07PNZqyxMT4wj,127609,26,0.066,0.521,157067,0.814,0.0803682,E,0.0868,-8.27,Major,0.108,153.747,04-Apr,0.972,Comedy,C4
empty_field,Opening Song (The Sultan's Revenge),3PYLUvGhhkENSkwKT376Ns,190571,20,0.761,0.39,257960,0.713,5.91e-05,A,0.9,-4.302,Major,0.284,175.25,04-Apr,0.478,Comedy,C2
Margaret Cho,Steeplechase,0wMOq9vfjtgdA3bU9hSddq,190578,12,0.741,0.593,238359,0.699,0.0010665,E,0.868,-15.305,Major,0.941,89.884,04-Apr,0.174,Comedy,C5
empty_field,My First Rebanning (Hi Barbara Walters!),7dx3l9Q5BpBYrOmu3su1JF,136563,26,0.86,0.663,169973,0.709,0.00101917,G,0.751,-10.928,Major,0.957,82.98,03-Apr,0.341,Comedy,C2
Katt Williams,The Mayans,0QdLJ4eDU4vJ39nfT9sIPJ,30752,25,0.862,0.538,104413,0.97,0.00102704,A#,0.951,-5.186,Minor,0.9,98.6352,01-Apr,0.308,Comedy,C2
Erikka Innes,Facebook,1KQxH1Z1BiSo3MMukVpRfl,160753,14,0.893,0.62,56160,0.307,0.000316944,G#,0.345,-17.514,Major,0.913,84.1178,04-Apr,0.715,Comedy,C3
Lewis Black,Forty Now,02YaRYC4blbGvj1doF5NPz,147597,16,0.994,0.619,115373,0.148,0.00157,E,0.225,-19.409,Minor,0.96,99.3175,04-Apr,0.387,Comedy,C3
empty_field,The Word Retard,40T246krUwTr0eNET5H9Rh,189495,30,0.886,0.519,437188,0.943,0.00113195,A,0.907,-6.739,Major,0.871,123.076,04-Apr,0.255,Comedy,C2
Big Jay Oakerson,Awwwwww/Goodnight!,2jjMjcfpusQCnz2Y6deFq8,73577,19,0.816,0.441,237601,0.818,1.63e-06,E,0.804,-9.295,Minor,0.924,81.9984,04-Apr,0.461,Comedy,C2
Alan Saldaña,El Método Eficiente para Evitar Infidelidades - En Vivo,7fotn7g56oPfrqOT1CqABf,80123,28,0.864,0.553,239126,0.866,0.00108968,E,0.947,-6.162,Major,0.905,99.4186,04-Apr,0.27,Comedy,C2
empty_field,"Movie, Deep Fried Stuffed Cheeseburger, What Kind of Animal?",3vhtnVmG41piKbfmqShy70,149400,19,0.772,0.662,152880,0.181,0.000482461,C,0.702,-25.187,Minor,0.758,90.041,03-Apr,0.496,Comedy,C3
Lachlan Patterson,Checkbook,3TgL2eWWkTxclyGnAP1Yrd,192619,12,0.921,0.559,247460,0.551,1.02e-06,D,0.724,-10.591,Major,0.948,149.631,03-Apr,0.454,Comedy,C3
Rodney Carrington,84 Days a Year,3gYe1huwYTdioOT7Kob3k1,91743,30,0.74,0.65,241950,0.782,0.00106901,C,0.669,-12.459,Major,0.948,133.309,04-Apr,0.133,Comedy,C2
Tom Papa,Non-Profit Organization,39e9kJLNwErmcvh51DSrW4,129940,21,0.794,0.7,141293,0.735,0.00102837,A,0.683,-8.393,Major,0.948,57.047,03-Apr,0.594,Comedy,C3
Nick Griffin,Celebrities / Brad Pitt,4xsilPNaQNhNQEqtnxlsJc,103310,22,0.853,0.515,270472,0.691,1.1e-06,D#,0.123,-13.77,Major,0.902,102.747,03-Apr,0.27,Comedy,C5
Monty Python,Eric The Half A Bee,3pvmkjuacq6719H5su9ixl,174802,28,0.541,0.683,129493,0.314,0.00102837,G,0.222,-17.12,Major,0.47,126.029,04-Apr,0.528,Comedy,C1
Robert Schimmel,Go Lightly,0SSqRPr13WcjHgdK00rfGZ,198575,10,0.919,0.533,175507,0.584,0.000911604,C#,0.826,-16.277,Major,0.947,100.752,05-Apr,0.207,Comedy,C5
Lewis Black,Bringing Democracy To Iraq,0tXHBpRgxiUD4X17xhbT2Y,142907,18,0.832,0.66,69267,0.59,0.000435326,F,0.663,-10.256,Major,0.914,134.275,05-Apr,0.457,Comedy,C3
Steve Hofstetter,The War on Lies,6zWU7YALeEDMcPGhKKZJhV,164253,17,0.932,0.562,194520,0.433,0.00100819,F#,0.698,-17.077,Major,0.875,97.9928,03-Apr,0.704,Comedy,C3
Christopher Titus,Fist Fight,3wwwa3AMKPVsN3FkvBr3T0,79336,24,0.618,0.534,165067,0.619,0.00054149,C#,0.7,-15.233,Major,0.942,171.408,03-Apr,0.137,Comedy,C5
Doug Stanhope,Work Around the Hernia,0HdOG3rgdf10C8zA3Oz2Zs,134646,22,0.717,0.765,125704,0.455,0.00102837,A,0.672,-11.568,Major,0.954,86.549,04-Apr,0.59,Comedy,C3
Russell Peters,Traveling In Vietnam,3emeFHNqBxEcGoYMfbmLdS,147194,30,0.823,0.57,147760,0.778,0.00011024,A#,0.71,-12.102,Minor,0.948,117.142,01-Apr,0.338,Comedy,C2
"""Weird Al"" Yankovic",Weasel Stomping Day,15arhZdjyxnf4vgUTwTP7n,50496,36,0.432,0.72,103645,0.498,0.00122269,D,0.21,-10.165,Major,0.0363,111.445,04-Apr,0.957,Comedy,C1
Ellen DeGeneres,Birds Mating,2AZ3TMtCVzbrOI6KJHgaCw,56558,21,0.903,0.535,108267,0.645,0.000346,A,0.681,-23.009,Minor,0.925,56.018,04-Apr,0.132,Comedy,C5
Tim Wilson,Southern Accents - Live,6QBgavY97XKKkDA4nrVT9D,126473,13,0.86,0.567,276947,0.903,0.00104433,F#,0.94,-8.785,Major,0.904,97.829,03-Apr,0.524,Comedy,C2
Patton Oswalt,America Has Spoken,3f3HHRPF5vAo90GwdpDMaQ,141762,27,0.88,0.604,206667,0.652,0.00120166,A#,0.742,-8.88,Minor,0.926,118.36,03-Apr,0.398,Comedy,C2
Greg Giraldo,The Floater / Maury,2bWHzb3dt9BefntRXndulf,152230,23,0.725,0.526,365165,0.878,0.00152031,C#,0.944,-4.749,Major,0.913,84.024,03-Apr,0.641,Comedy,C2
Ron White,Free Booze in Vegas,6i7BrJ729QLUemr0i4rLU2,50821,23,0.98,0.63,133093,0.482,1.13e-05,F#,0.81,-14.723,Major,0.892,130.722,04-Apr,0.355,Comedy,C3
