artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster
Tracy Chapman,Across the Lines,03egwBfmIRrfZtGCBhj5kg,80931,55,0.231,0.76,204667,0.278,0.000723,A,0.151,-15.725,Major,0.0649,126.242,04-Apr,0.501,Folk,F6
empty_field,"The Ground Walks, with Time in a Box",7irKMT4M4KwKu1JlTwDQL6,83096,50,0.0102,0.65,370387,0.957,0.0125,A,0.193,-3.4,Minor,0.0439,123.631,04-Apr,0.877,Folk,F6
My Morning Jacket,Rocket Man,4xl7wxLa1QsWqPCKyXBlQW,170623,54,0.534,0.565,299827,0.27,0.0362,D#,0.107,-9.591,Major,0.0302,120.308,04-Apr,0.119,Folk,F3
Death Cab for Cutie,Summer Years,2PVj2QQ56ZuMZ7eyK2L73V,72979,56,0.215,0.556,268160,0.902,0.357,B,0.109,-6.087,Minor,0.0333,152.25,04-Apr,0.849,Folk,F6
Vampire Weekend,Campus,66OqnHUVdcpj1RJJh6ady9,155116,55,0.224,0.524,176467,0.709,0.193,G,0.0849,-5.874,Major,0.0632,108.68,03-Apr,0.584,Folk,F6
empty_field,If You Leave Me Now - Remastered,5h1WO9jqXhQ9e1vs63ctxZ,174796,73,0.0193,0.429,235373,0.564,0.000828,B,0.128,-6.784,Major,0.0268,104.212,04-Apr,0.276,Folk,F1
Drive-By Truckers,Goddamn Lonely Love,6gBq5NXuCXdZdUxipVaNsK,26853,50,0.116,0.426,264978,0.534,0.00932,G,0.188,-7.477,Major,0.0295,119.306,04-Apr,0.133,Folk,F1
Bear's Den,Dew on the Vine,2zoa8qLUUwzptrzjhMWxuZ,204943,38,0.083,0.494,302689,0.885,0.266,E,0.0457,-6.782,Major,0.0358,146.026,04-Apr,0.538,Folk,F1
Amos Lee,Southern Girl,2yiagVAREGcWD9LmOcQMLB,33554,45,0.508,0.597,201267,0.374,8.19e-05,F#,0.299,-10.03,Major,0.0292,141.057,04-Apr,0.352,Folk,F3
Paul McCartney,Uncle Albert/Admiral Halsey - 1993 Digital Remaster,1ioDiTI1aimXoYK73jF6Ja,25934,45,0.478,0.398,294840,0.366,0.0609,G,0.223,-15.276,Major,0.031,70.779,04-Apr,0.56,Folk,F3
Jeff Rosenstock,"You, In Weird Cities",3gl1RenSXn1biKijZ1qvky,29945,43,4.16e-05,0.301,219664,0.936,0.00173,B,0.165,-4.867,Major,0.108,106.541,04-Apr,0.571,Folk,F1
empty_field,Going To Mars (!),7yzFUknHiad4kRBfHq2ki1,170488,51,0.14,0.475,208504,0.867,0.00763,G#,0.105,-4.559,Minor,0.0779,145.466,04-Apr,0.438,Folk,F1
Ryan Adams,Desire,46avBfjMat9W1DMkmUCyC9,150199,47,0.461,0.415,221200,0.252,8.49e-05,G,0.0694,-10.659,Major,0.0332,154.496,04-Apr,0.227,Folk,F3
Gregory Alan Isakov,Suitcase Full of Sparks,03douLOvcbfsx2BgO1iBs1,162980,47,0.935,0.506,236653,0.441,0.00304,C,0.127,-10.336,Major,0.0306,93.461,04-Apr,0.489,Folk,F3
James Morrison,Man in The Mirror - Acoustic,0lMOfDWVrzBKQVvqwqWiHL,181035,42,0.753,0.682,244076,0.381,0.0852732,E,0.124,-7.177,Major,0.0435,93.593,04-Apr,0.515,Folk,F6
Jeff Rosenstock,USA,2DFCoJp9RysR4K7aibvR6d,43273,40,0.0246,0.26,234940,0.808,6.39e-05,C,0.214,-4.867,Major,0.0462,121.794,04-Apr,0.0793,Folk,F1
Drew Holcomb & The Neighbors,Tennessee,4BVzMXl6fgEC82DpjTZD0T,156431,41,0.244,0.501,210213,0.505,1.64e-06,D#,0.2,-6.249,Major,0.0245,80.504,03-Apr,0.315,Folk,F1
Tom Odell,Another Love,7qwiQg1rXxdKq9XvttYI2k,72776,57,0.695,0.445,244360,0.537,1.6e-05,E,0.0941,-8.532,Minor,0.04,119.605,04-Apr,0.131,Folk,F3
Damien Jurado,Lincoln,2wCVpdNSHjqIn2en8jAnF0,106703,38,0.925,0.494,189120,0.139,0.000403,C,0.143,-14.209,Major,0.043,136.024,04-Apr,0.16,Folk,F3
Harry Nilsson,Me and My Arrow,50Dq4YN1RoHWl8l16jjM2W,54480,41,0.658,0.798,125667,0.511,0.00285,A#,0.142,-14.078,Major,0.034,91.568,04-Apr,0.962,Folk,F6
empty_field,Neapolitan Sky,5GjisoOfsN8qagrax01T4y,41337,53,0.188,0.702,221360,0.686,0.0900679,G,0.0919,-4.011,Major,0.025,112.986,04-Apr,0.628,Folk,F6
Bob Dylan,Boots of Spanish Leather,1c2gssCkuT9RMn0WXFiDps,137455,53,0.926,0.615,277107,0.114,4e-06,G#,0.166,-17.285,Major,0.0357,135.518,04-Apr,0.401,Folk,F3
Mark Diamond,Road,6PO0Csgktefy7BDb0zq8xU,177271,12,0.302,0.645,219120,0.677,5.01e-05,B,0.112,-6.045,Major,0.0696,71.492,04-Apr,0.665,Folk,F6
Tracy Chapman,The Promise,7Kho44itYaCQZvZQVV2SLW,32764,57,0.703,0.496,327867,0.0975,0.000714,C#,0.0951,-17.234,Major,0.0318,123.631,04-Apr,0.36,Folk,F3
empty_field,New York,1VmoE5Y4CvJNJvXs3b6QdM,190500,41,0.256,0.499,295193,0.691,0.706,F#,0.096,-4.351,Major,0.0338,84.021,04-Apr,0.227,Folk,F4
Devendra Banhart,Rats,5nFyaoBWwwMJ9fv33tZ2MB,187390,43,0.0606,0.386,307533,0.636,0.113,A,0.104,-6.364,Major,0.0373,98.471,04-Apr,0.237,Folk,F1
empty_field,Heard It in a Love Song,5dsKeEEOVG9y53toa9UI1f,35076,53,0.164,0.552,295667,0.802,0.00114,D,0.13,-7.479,Major,0.04,152.807,04-Apr,0.631,Folk,F1
Henry Green,Barcelona,01aGPP4YaK75HS42Oh2oXk,67230,47,0.76,0.365,191431,0.269,0.279,B,0.111,-15.485,Minor,0.0385,120.387,04-Apr,0.0386,Folk,F3
Lucy Dacus,Pillar of Truth,1kO0nC4VnEjMBeJZI7g2T2,199648,44,0.0182,0.262,434409,0.455,0.0416,D,0.11,-8.839,Major,0.044,123.631,03-Apr,0.0379,Folk,F1
Brandi Carlile,Again Today / Hiding My Heart,7g1EH3jgXf01ognbEZs80Y,97001,42,0.708,0.406,517747,0.254,2.07e-05,G,0.344,-10.629,Major,0.0551,80.241,04-Apr,0.0892,Folk,F3
Laura Marling,Ghosts,2a3t5UK8jQQyR2Ew0RivEt,148206,49,0.376,0.463,207982,0.368,0.0815446,A,0.149,-11.546,Major,0.048,141.974,04-Apr,0.75,Folk,F6
The Oh Hellos,Like The Dawn,5PxFv9yJEg9dxvbZggykro,142295,50,0.503,0.571,305000,0.491,0.00568,F,0.098,-11.351,Minor,0.0281,96.028,04-Apr,0.37,Folk,F3
Lewis Watson,little light - acoustic version,3XrzApq8R10O6WwNwMw8t4,148022,67,0.685,0.67,256415,0.294,0.101261,G,0.147,-8.114,Major,0.0341,119.856,04-Apr,0.515,Folk,F3
Lissie,Everywhere I Go,2mKjs6s0Z1imKKb6gOk628,28451,39,0.861,0.442,248587,0.19,0.0900679,G,0.0941,-10.43,Major,0.0341,93.403,04-Apr,0.149,Folk,F3
Cass McCombs,Opposite House,1RIgnPLmupN5JRcncTDUTO,82407,55,0.637,0.485,241828,0.574,0.265,F,0.0989,-10.537,Major,0.0295,153.076,04-Apr,0.611,Folk,F1
"Crosby, Stills, Nash & Young",Almost Cut My Hair,1PM8OIREXRl5lFb06852rr,37804,62,0.183,0.47,269173,0.471,0.00927,G,0.164,-10.484,Major,0.0437,136.828,04-Apr,0.574,Folk,F1
empty_field,Shake,080iS4rgVF9GZBhCYlDt3a,178003,44,0.41,0.649,218799,0.831,0.031,B,0.41,-6.159,Major,0.0329,111.913,04-Apr,0.749,Folk,F6
The Grass Roots,Wait A Million Years,5PGnB8aUHVm6tvYRHy4i30,145714,41,0.155,0.585,200200,0.671,0.000145,B,0.0564,-10.488,Minor,0.0488,127.708,04-Apr,0.373,Folk,F1
Joshua Hyslop,Stand Your Ground,1AVm6MTy8qpaFi0gAa7Hlw,159528,60,0.658,0.71,175361,0.27,4.67e-06,G,0.115,-9.541,Major,0.0283,131.876,04-Apr,0.684,Folk,F6
Joseph,Rest,242oSaqcKvmRfi7FEXFa77,118789,47,0.922,0.201,186645,0.096,0.716,D,0.112,-18.799,Major,0.0334,177.239,03-Apr,0.0646,Folk,F4
Birdtalker,Blue Healer,05CF4ATpqROLTQVYABNZ3W,159287,52,0.437,0.595,318829,0.5,0.251,E,0.202,-9.495,Major,0.0354,144.03,04-Apr,0.3,Folk,F1
Hop Along,Sister Cities,1sRJnUeceOD3QFMn1V9nNQ,131035,40,0.00455,0.337,307903,0.898,0.0062,B,0.156,-6.315,Major,0.0512,163.653,04-Apr,0.593,Folk,F1
Tom Petty and the Heartbreakers,For Real,5wGXNYzXY4Ez6nxEMjC2n8,201972,55,0.292,0.721,231947,0.304,0.00594,F,0.111,-9.476,Minor,0.0257,95.15,04-Apr,0.504,Folk,F6
Cat Power,What The World Needs Now,3GGcwG519BTMdvMeFy7meT,152970,55,0.955,0.612,146736,0.199,0.0795445,C,0.101,-12.184,Major,0.0343,111.471,04-Apr,0.556,Folk,F3
Lake Street Dive,Jameson,5HjhvKBQz1HbqBudzm8f5w,178703,46,0.379,0.775,254869,0.484,0.000403,E,0.138,-6.197,Major,0.0343,121.922,04-Apr,0.4,Folk,F6
Van Morrison,Gonna Send You Back To Where I Got You From,6iAWFk6C0XAnuAoOVnAK5B,171874,46,0.528,0.725,254869,0.359,0.00036,F,0.216,-9.547,Minor,0.0507,124.292,04-Apr,0.394,Folk,F3
Grateful Dead,Help On The Way / Slipknot!,6n9yCXvLhnYMgJIiIcMu7D,83260,46,0.742,0.525,441036,0.39,0.389,C,0.248,-13.405,Minor,0.0355,179.172,04-Apr,0.728,Folk,F4
empty_field,Jackie Blue,3eKC3itDCNmKcqQVP4sb4Z,167503,50,0.354,0.57,250120,0.534,0.00346,C#,0.0395,-9.785,Major,0.028,107.119,04-Apr,0.961,Folk,F6
Lake Street Dive,Doesn't Even Matter Now,72zLGWrF2jxT6qs9sjFMPz,114234,41,0.0197,0.53,261760,0.697,0.000483,C#,0.0828,-5.672,Major,0.0342,175.764,04-Apr,0.78,Folk,F1
Havelin,Coffee,5Nh8XViPuGZpPfAdcmcr5t,98667,41,0.537,0.41,203926,0.446,0.0900679,G,0.253,-7.674,Major,0.0282,74.174,04-Apr,0.418,Folk,F3
empty_field,Coldest Water,2vOPYhvWq0DY8Gxzzo9rZy,175618,57,0.0926,0.525,211947,0.781,0.0900679,B,0.279,-4.092,Minor,0.0393,116.394,04-Apr,0.469,Folk,F1
Natalie Merchant,Jealousy,7iGtUC3eoHSUhvv03D45tr,102335,42,0.296,0.723,161533,0.521,0.0406,C,0.0998,-9.78,Major,0.028,110.145,04-Apr,0.61,Folk,F6
empty_field,Sister,6rAXHPd18PZ6W8m9EectzH,211679,41,0.418,0.559,317093,0.741,0.172,G,0.11,-6.671,Major,0.0274,112.865,04-Apr,0.235,Folk,F1
Courtney Barnett,Need A Little Time,5EugXICXL06waHgP4iTI58,68652,50,0.0164,0.539,222957,0.642,0.00319,C,0.131,-5.726,Major,0.0314,101.957,04-Apr,0.273,Folk,F1
Lobo,Me and You and a Dog Named Boo,3L7bvdPP96l4Y7BQnI1Gom,115398,59,0.178,0.628,177933,0.603,1.73e-05,F#,0.0686,-10.286,Major,0.0312,120.782,04-Apr,0.951,Folk,F6
Seafret,Atlantis,5DYImENykLtvddFYExR23e,166471,63,0.0529,0.4,235475,0.479,2.14e-06,G#,0.115,-7.989,Minor,0.0308,122.058,04-Apr,0.213,Folk,F1
Fleet Foxes,Mearcstapa,2JKlf0IYz5oWsT3OCLyjpO,200669,44,0.372,0.464,249733,0.608,0.571,A,0.173,-7.748,Minor,0.0302,115.19,03-Apr,0.327,Folk,F4
empty_field,May You Be Well,2M2WWJE863upPYUrzCRjN6,138122,40,0.00621,0.486,293893,0.455,2.45e-06,G,0.194,-6.305,Major,0.0251,74.975,04-Apr,0.307,Folk,F1
empty_field,Angel from Montgomery - Live,3eVU95L56VReyjMOcLYYwr,55922,41,0.742,0.463,256667,0.255,0.0255987,A,0.694,-17.611,Major,0.0345,133.194,04-Apr,0.224,Folk,F2
Tom Petty and the Heartbreakers,Even The Losers,0ig4lxtPqcFTUopvk57nQy,101271,33,0.00938,0.473,214213,0.802,0.00141,D,0.392,-4.966,Major,0.0322,131.757,04-Apr,0.661,Folk,F1
empty_field,In the Morning I'll Be Better,17CYHHZ4ADrmArssvJR42E,191891,53,0.632,0.343,283548,0.607,0.00808,C,0.0824,-5.048,Major,0.0357,155.579,03-Apr,0.599,Folk,F1
The Wild Reeds,Only Songs,1i4EpVPjW2dk7fmWCJQSrY,102127,43,0.076,0.583,276773,0.735,5.73e-06,F#,0.142,-4.899,Major,0.0311,108.003,01-Apr,0.579,Folk,F1
Grateful Dead,Dire Wolf,1sNlgivDQK6mrWQMoCDoJt,111244,50,0.763,0.615,194491,0.376,0.0900679,A,0.0524,-11.331,Major,0.0347,76.711,04-Apr,0.725,Folk,F6
Hush Kids,Morning Is Made,036qHucnn23VHVhmQcLbFh,40036,53,0.725,0.534,175408,0.454,0.000139,G,0.129,-9.868,Major,0.0369,107.136,04-Apr,0.116,Folk,F3
Junip,Don't Let It Pass,5nMBzG9xVnJZTpZKgnWCec,48237,44,0.69,0.674,247583,0.481,0.5,A#,0.125,-14.318,Major,0.0297,119.284,04-Apr,0.488,Folk,F4
Mahalia,Sober,7z8kUK8x96El1IqU4WFk8Z,98171,66,0.34,0.657,266288,0.7,0.000106,A#,0.0992,-4.911,Minor,0.382,82.113,04-Apr,0.61,Folk,F5
Gregory Alan Isakov,garden,312F7S75RwkIa8O4z0oN9e,76078,48,0.649,0.527,247278,0.226,0.182,G#,0.303,-19.611,Major,0.0357,118.359,04-Apr,0.331,Folk,F3
James Vincent McMorrow,Higher Love,3pCZYdKv6hpX3vM3nUcD6L,151925,56,0.964,0.373,214787,0.114,0.000498,F,0.111,-17.951,Major,0.0476,127.545,01-Apr,0.173,Folk,F3
empty_field,Warm Coffee (The Market Song),7l5nkTZpoD93OkynN0gcon,119237,55,0.91,0.67,196664,0.236,0.0900679,E,0.161,-10.778,Major,0.0389,133.908,04-Apr,0.343,Folk,F3
Penny and Sparrow,I Fall to Pieces,4bUSkQGNKsFkY5pRcxC9YE,154673,42,0.936,0.394,176138,0.0102,0.0867481,E,0.149,-27.744,Major,0.0469,92.416,04-Apr,0.227,Folk,F3
The Lumineers,Cleopatra (Acoustic Demo),71KyVcbBj8791MLfvHtfQR,43244,46,0.851,0.493,288350,0.307,5.26e-05,G#,0.179,-7.843,Major,0.0509,121.514,04-Apr,0.335,Folk,F3
RY X,Beacon,5OfEaZbFYKcGxHitiINNYX,28913,38,0.149,0.192,362851,0.365,0.847,G,0.116,-10.436,Major,0.0342,85.292,04-Apr,0.0352,Folk,F4
Grouplove,Remember That Night,30YQbcVnagrZXrFojO8cOT,101428,50,0.00685,0.412,183406,0.918,0.0900679,G,0.0958,-3.525,Major,0.285,112.228,04-Apr,0.332,Folk,F5
Son Volt,Windfall - 2015 Remastered,6AIDr8Pj1vhOmM0uMJTome,206507,52,0.385,0.389,235331,0.586,1.85e-06,A,0.0959,-8.211,Major,0.0313,123.117,04-Apr,0.526,Folk,F1
The Wood Brothers,Honey Jar,4e8zaqh0iwy0fx06JxTBIg,148945,44,0.0208,0.404,254910,0.605,0.00384,C,0.105,-7.76,Major,0.083,164.971,04-Apr,0.472,Folk,F1
Paul Simon,Diamonds on the Soles of Her Shoes,7kB5KJlRtFWXtdHqhLmOvG,157325,62,0.776,0.791,349280,0.677,0.00121,F,0.224,-9.724,Major,0.0356,110.64,04-Apr,0.876,Folk,F6
Jesca Hoop,Pegasi,1an3JuxakCklsLRppBxFLp,106742,45,0.943,0.586,214760,0.243,0.0900679,D,0.1,-8.818,Major,0.0287,89.308,04-Apr,0.511,Folk,F3
Charlie Parr,Over the Red Cedar,78HD9IN4cKE1MMHWeVJPWh,199543,42,0.75,0.489,258853,0.542,1.96e-05,G#,0.103,-9.607,Major,0.028,144.552,04-Apr,0.543,Folk,F1
Sleeping At Last,Atlas: Seven,4t9IqVoxJN5F9aWj1YYlQ1,186913,54,0.649,0.337,263124,0.454,7.69e-05,D#,0.104,-11.377,Major,0.0438,119.941,04-Apr,0.116,Folk,F3
Johnnyswim,Lonely Night In Georgia (feat. Vince Gill),0PpamSdfQzIAvj5OB9Bz54,108932,49,0.472,0.541,230360,0.552,8.52e-05,A#,0.068,-6.657,Major,0.0352,77.47,01-Apr,0.473,Folk,F6
Cobra Skulls,Cobracoustic,79rkpLbFROZuuXFI56FyNB,148160,40,0.741,0.654,168120,0.486,0.0842198,C,0.0977,-9.473,Major,0.0278,81.7,04-Apr,0.373,Folk,F3
Rosie Carney,Thousand (feat. Lisa Hannigan),2WIRY7DKGxrf5lCiCYwTEJ,210918,68,0.943,0.676,206440,0.198,0.0132,C#,0.104,-13.91,Major,0.0333,116.459,04-Apr,0.125,Folk,F3
Big Thief,Humans,5IbsXMJPq2CrESCYRHPpUQ,133229,43,0.00247,0.483,203140,0.681,0.00293,A,0.358,-7.205,Major,0.035,118.013,04-Apr,0.618,Folk,F1
Jimmy Buffett,We Are The People Our Parents Warned Us About,1vcMRvESFkgVJazIPV8I8j,152582,38,0.397,0.785,201800,0.49,1.51e-06,G,0.13,-15.15,Major,0.056,138.278,04-Apr,0.897,Folk,F6
Raffi,Les Petites Marionttes,6UwCQLKhq9UnbcRxDrSoDH,32568,40,0.326,0.612,224591,0.373,6.06e-06,D,0.104,-14.114,Major,0.164,116.05,04-Apr,0.879,Folk,F6
RY X,Only,4RmR7OjmDZSCAGAskRdfAj,211627,54,0.9,0.293,194448,0.178,0.601,G,0.109,-15.658,Minor,0.0305,83.184,03-Apr,0.0864,Folk,F4
Leo Sayer,You Make Me Feel Like Dancing - Remastered,749z22MwZ9OcwTjvktZSrn,60692,53,0.0848,0.728,191990,0.718,0.0846745,G#,0.0579,-5.281,Minor,0.0501,95.922,04-Apr,0.733,Folk,F6
Passion Pit,Let Your Love Grow Tall,2h3i5tGUl6hMu572umjcGo,124878,40,0.000461,0.546,212040,0.879,0.019,G,0.109,-5.05,Major,0.0306,122.023,04-Apr,0.349,Folk,F1
empty_field,Galway Girl,1WpqjjdwaT0QsxpywFWjJf,132536,51,0.542,0.477,174480,0.789,0.0523,C,0.192,-4.621,Major,0.0499,178.01,04-Apr,0.909,Folk,F6
The Avett Brothers,The Weight of Lies,47rIem4V0wjkOobGQzInzO,164116,50,0.713,0.591,269680,0.411,0.15178,A,0.115,-7.496,Major,0.0299,153.616,04-Apr,0.454,Folk,F1
Fleet Foxes,Innocent Son,0tNuJpBgtE65diL6Q8Q7fI,144679,40,0.943,0.516,187453,0.0193,4.71e-06,D,0.209,-14.564,Major,0.0377,91.879,03-Apr,0.165,Folk,F3
empty_field,hard rain,7wD6iRghe6SnKHkvHqpnC5,121870,57,0.678,0.489,210982,0.343,1.8e-06,D,0.0516,-9.991,Major,0.0389,72.074,04-Apr,0.109,Folk,F3
empty_field,Just Wonderin,6B2QwfPMwphErhbXht58Pc,88924,41,0.0588,0.373,198037,0.892,8.85e-06,D#,0.0764,-6.283,Major,0.0775,155.813,04-Apr,0.744,Folk,F1
Jim Croce,Careful Man (Harper College 2/5/73),7y7fPt0Tbv7IW4NLjrIpG4,111977,40,0.51,0.709,118770,0.313,1.01e-06,B,0.783,-14.55,Major,0.0885,87.085,04-Apr,0.593,Folk,F2
Boston,Smokin',4yBhABx4b0S2CUs37e59hl,29729,62,0.000545,0.197,261387,0.798,0.414,D,0.187,-7.334,Major,0.0656,175.068,04-Apr,0.525,Folk,F1
empty_field,Visions of Johanna,4T43c9I2dDyrrlds7qqS2N,166139,52,0.32,0.59,219551,0.483,0.0839275,A,0.0625,-10.424,Major,0.0339,93.427,04-Apr,0.653,Folk,F6
Zager & Evans,In the Year 2525,466nTkRePUO44ptVwsvGYJ,40250,36,0.00924,0.437,254869,0.605,0.118,G#,0.264,-5.5,Minor,0.0329,125.114,04-Apr,0.581,Folk,F1
The Avett Brothers,Have You Ever,2GbmXBaXVFL2jvBZabFqLV,133756,46,0.967,0.492,196760,0.165,0.00472,B,0.115,-14.268,Major,0.0358,90.0639,03-Apr,0.316,Folk,F3
Josh Garrels,Ulysses,5MChi9fdCbTIWDJPPUuuW6,215560,45,0.749,0.384,256893,0.266,0.00149,G,0.112,-9.332,Major,0.0283,74.872,04-Apr,0.274,Folk,F3
Neil Diamond,Beautiful Noise,1QBwk6GTCxVdC2hoSw9tlM,81203,52,0.104,0.52,193333,0.349,0.0900679,G,0.162,-15.448,Major,0.0294,126.964,04-Apr,0.712,Folk,F6
Tom Petty and the Heartbreakers,Walls (No. 3),73t6LiJxRUahtLva4Vbwtn,71819,48,0.00784,0.654,183560,0.622,4.45e-05,F,0.195,-5.592,Major,0.0267,119.088,04-Apr,0.616,Folk,F6
empty_field,Cry for Judas,7lVNTXkI3cHFvcXiI8damb,192110,37,0.0226,0.591,192653,0.774,0.815,F#,0.189,-7.341,Minor,0.0408,91.865,04-Apr,0.776,Folk,F4
KT Tunstall,Other Side Of The World,6IgLdbp4k0Zcp7JSQAoHUj,204118,53,0.485,0.501,214560,0.684,0.0900679,D,0.083,-5.368,Major,0.0302,80.039,04-Apr,0.369,Folk,F1
Houndmouth,Casino (Bad Things),5wsa5z6Vfq0gjaC32X4hAG,85066,48,0.0748,0.502,160013,0.616,0.0436784,G#,0.0858,-4.944,Major,0.0294,77.569,04-Apr,0.666,Folk,F6
The Avett Brothers,Victims Of Life,7EdUs46oz1nZDhL496bVCV,215880,41,0.231,0.729,179373,0.815,0.229515,A#,0.188,-4.135,Major,0.0516,100.575,04-Apr,0.887,Folk,F6
empty_field,Dreams,2cyfSwcJRd5ikvj34eokdN,21679,43,0.000206,0.401,258467,0.801,0.134,A,0.0999,-5.367,Major,0.0442,150,04-Apr,0.189,Folk,F1
Steve Earle,Feel Alright,7zlJoIcTDgKy3qtqeOjump,167371,47,0.000113,0.529,176347,0.792,2.16e-05,C,0.232,-5.482,Major,0.0298,119.262,04-Apr,0.716,Folk,F6
Judy Collins,In My LIfe,1B5FYFidz18CrtMttAVMgw,113758,40,0.943,0.445,177240,0.0816,1.15e-06,C#,0.112,-17.829,Major,0.038,169.2,04-Apr,0.286,Folk,F3
Buffalo Springfield,Pretty Girl Why,1bBmQnuw8Vq89P1vhLBRtP,60587,44,0.628,0.64,147333,0.449,0.131,A,0.0894,-10.23,Major,0.0415,135.574,04-Apr,0.776,Folk,F6
empty_field,One Of These Days,3xMgBRRzLV7xhS72utPscY,143581,48,0.59,0.718,186379,0.419,0.113,C,0.108,-12.553,Major,0.0354,117.558,04-Apr,0.72,Folk,F6
Simon & Garfunkel,A Poem on the Underground Wall,4Zw1r9tBYeD961hTGANm7v,44171,45,0.583,0.348,114627,0.475,0.435026,D,0.0881,-12.993,Major,0.0594,112.124,04-Apr,0.562,Folk,F4
empty_field,England,3XSL4nItedHI641nEZEQuW,80491,51,0.701,0.491,340187,0.645,0.819,C,0.106,-8.955,Minor,0.0398,122.97,04-Apr,0.258,Folk,F4
Aldous Harding,The Barrel,03LDjOt38LwvM9choMGGWU,20825,61,0.747,0.732,167605,0.408,0.000229,B,0.069,-8.475,Major,0.036,87.016,04-Apr,0.663,Folk,F6
Angus & Julia Stone,Silver Coin,5RuScevud12uKYhhJkYTJ7,158850,40,0.192,0.433,297533,0.447,0.307,F,0.0756,-12.698,Minor,0.0349,78.786,04-Apr,0.278,Folk,F4
Florence + The Machine,Swimming,4y5tKWeAUcaFE6O8Fa8XsY,114792,43,0.229,0.402,200453,0.862,0.0900679,A,0.111,-4.202,Minor,0.261,109.23,04-Apr,0.343,Folk,F5
The Staves,Jolene - Live,7IxWqdG1zG0gaAFYq2q0Iy,27446,63,0.932,0.47,253000,0.112,0.0737637,B,0.113,-15.147,Major,0.0377,125.496,04-Apr,0.183,Folk,F3
empty_field,Face Like Thunder,2zUm7fGo5weawxH0igx0de,73941,51,0.224,0.627,232028,0.729,1.66e-05,C,0.18,-6.661,Major,0.04,116.146,04-Apr,0.312,Folk,F1
empty_field,Texas Reznikoff,2obXAg6SqLNKHGC1BypTjz,208520,48,0.0613,0.297,132000,0.263,1.19e-06,D,0.0935,-9.752,Major,0.0347,145.647,03-Apr,0.37,Folk,F1
Lily Allen,Smile,0PIhZHuUMkxYIueyOJ9rSh,111335,57,0.00143,0.632,196893,0.639,0.0900679,F,0.221,-5.938,Major,0.0259,95.506,04-Apr,0.733,Folk,F6
Tom Petty and the Heartbreakers,A Woman In Love (It's Not Me),2cN5mDk3Si8QbfEEk4qd79,155455,46,0.0226,0.567,261773,0.599,3.1e-05,A,0.35,-6.903,Major,0.0402,126.524,04-Apr,0.572,Folk,F1
Sandy Denny,It'll Take A Long Time,0E5zwtc0XxVYnuf3gAmBPd,90278,42,0.547,0.506,314800,0.4,0.474,F#,0.315,-9.327,Minor,0.026,127.879,04-Apr,0.353,Folk,F4
The Animals,Don't Let Me Be Misunderstood,2Qo3clBy65QERM4A1xEda4,79037,56,0.0929,0.513,236745,0.775,0.0846928,B,0.404,-5.137,Minor,0.0284,112.194,04-Apr,0.518,Folk,F1
Joni Mitchell,People's Parties,33l5OOWxTuYBNuCgE0uQbG,49527,46,0.659,0.598,225425,0.228,0.0825762,D,0.13,-15.381,Major,0.0304,105.036,04-Apr,0.572,Folk,F3
Declan J Donovan,Human Way,3aBr1vgaFH9QlMIXQBx9f5,158154,59,0.834,0.446,216098,0.424,5.67e-05,D,0.0959,-7.033,Major,0.0291,127.898,04-Apr,0.125,Folk,F3
John Prine,That's The Way The World Goes Round,2pnPe4pJtq7689i5ydzvJJ,114278,47,0.599,0.636,200240,0.454,0.00343,F,0.304,-16.548,Major,0.0615,155.547,04-Apr,0.806,Folk,F6
Cat Power,Horizon,4pZ7KpKbQfSM0AEGxR9Ks8,112264,47,0.829,0.416,264096,0.269,0.00102,G,0.118,-12.921,Major,0.0288,130.613,04-Apr,0.118,Folk,F3
empty_field,Blossom (Wasting All My Time),7BedC2HyWO3PxgzxTpToqN,62344,47,0.865,0.586,192142,0.136,2.13e-06,E,0.11,-15.007,Major,0.0276,84.004,04-Apr,0.317,Folk,F3
empty_field,Ways To Go,7ewXoDdfXOYdMIJ7k9QJmh,105505,66,0.00338,0.577,215520,0.827,0.000647,G,0.26,-7.54,Major,0.0365,101.031,04-Apr,0.179,Folk,F1
empty_field,Everyday People - Single Version,6s3M5o92LNB2cEApT6uyq7,106584,62,0.306,0.807,141507,0.497,0.0323,G,0.043,-10.656,Major,0.0297,114.523,04-Apr,0.765,Folk,F6
Jim Croce,The Hard Way Every Time,1CDBaGlisZlOJzvx88lL8A,205839,38,0.814,0.593,195337,0.383,2.62e-06,E,0.0873,-9.142,Major,0.0278,124.73,04-Apr,0.584,Folk,F3
Alison Krauss & Union Station,Let Me Touch You for Awhile,1GnVQc5x3LWHDyhPeypY2f,207634,38,0.784,0.518,201693,0.317,0.000204,B,0.135,-11.098,Major,0.0401,85.977,04-Apr,0.332,Folk,F3
Grateful Dead,Touch of Grey,6PUb0qXneOOPSqFW8Z6wi8,38185,55,0.0427,0.617,347827,0.817,3.34e-06,B,0.146,-7.136,Major,0.0354,159.907,04-Apr,0.803,Folk,F1
empty_field,Drink My Rivers,3g9OCNXY2aSbGRQGY17qVE,129709,42,0.849,0.652,250152,0.226,0.00952,A,0.0738,-12.195,Major,0.0364,123.495,04-Apr,0.15,Folk,F3
