artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster
The Picturebooks,Zero Fucks Given,0s2qx1JIHxTbAsu1MvDazF,138814,31,0.0212,0.371,197493,0.61,0.0673,B,0.0905,-7.279,Minor,0.0356,73.764,04-Apr,0.324,Blues,B3
Janis Joplin,Move Over,5SYb42keVyr5S9smozZRWl,61191,48,0.187,0.708,204338,0.498,0.0115,C,0.0724,-10.337,Major,0.0529,132.999,04-Apr,0.919,Blues,B1
Jethro Tull,Minstrel in the Gallery - Steven Wilson Stereo Remix,4avSaixVwu8uqfSs7zgoj3,78355,33,0.0519,0.368,498653,0.507,2.05e-06,B,0.0751,-12.139,Minor,0.0722,95.933,03-Apr,0.618,Blues,B3
empty_field,An Old Fashioned Love Song,3E7QzgM8Je4hyf0kK8tGmD,51149,43,0.457,0.46,230693,0.498,0.0122,F,0.0817,-12.687,Major,0.0358,126.447,04-Apr,0.831,Blues,B1
"Bobby ""Blue"" Bland",Stormy Monday Blues - Single Version / Stereo,66irOaTsZsOzfzdwO5AEoY,44472,28,0.634,0.389,250400,0.272,0.000698,C#,0.121,-14.342,Major,0.0451,184.85,03-Apr,0.319,Blues,B5
Seasick Steve,Summertime Boy,0RgcOUQg4qYAEt9RIdf3oB,56727,22,0.215,0.536,235640,0.812,0.00544,D,0.197,-7.541,Major,0.0442,131.845,04-Apr,0.344,Blues,B3
The Black Keys,When the Lights Go Out,69o00fGvsei250jH7bF781,83988,39,0.865,0.479,203907,0.777,0.0357,A,0.144,-7.436,Major,0.038,147.1,04-Apr,0.517,Blues,B3
empty_field,Just Coastin',6a2GFiWodKXdHDFPcaCRdL,137030,28,0.0162,0.526,292667,0.801,0.679,F,0.062,-6.422,Minor,0.0481,122.761,04-Apr,0.593,Blues,B6
Jack White,Hypermisophoniac,5Mt1HGkW17S028zjnhFep5,81693,29,0.467,0.629,214440,0.819,0.115,C,0.321,-9.118,Major,0.166,100.325,04-Apr,0.489,Blues,B4
Lynyrd Skynyrd,Gimme Three Steps,3NFvPiE8u70nJymhP17Orx,197785,65,0.696,0.55,267173,0.767,7.2e-05,A,0.227,-7.574,Major,0.0909,133.309,04-Apr,0.815,Blues,B1
Molly Hatchet,Dreams I'll Never See,5D9h6eccLanIT9iAYdaBIK,98390,46,0.162,0.637,426000,0.583,0.178,G,0.133,-13.013,Major,0.0296,105.877,04-Apr,0.62,Blues,B1
Death From Above 1979,All I C Is U & Me,7BHEi0cFs6TVNFDvbBrAjz,166877,34,0.00186,0.484,223557,0.94,0.00389,A#,0.543,-5.066,Minor,0.0524,144.581,04-Apr,0.698,Blues,B3
Royal Blood,You Can Be so Cruel,0ftPZMetFnUnokEmAlei44,192293,38,0.000672,0.327,164472,0.742,0.041,A,0.154,-6.556,Major,0.0362,129.976,03-Apr,0.701,Blues,B3
The White Stripes,Rag And Bone,0PyVe9mKzN8QCEVqgYJZkk,81966,44,0.0118,0.58,233414,0.742,0.000411,E,0.078,-7.418,Minor,0.123,95.139,04-Apr,0.486,Blues,B3
White Denim,Magazin,5aCKIUGdRKdZgpZITAGoUU,179292,42,0.125,0.543,218760,0.778,0.000182,E,0.266,-7.37,Major,0.056,89.812,04-Apr,0.481,Blues,B3
Gary Clark Jr.,Wings,5XLGq81kjnoP73yJE9hlk1,75239,32,0.0118,0.643,252320,0.702,0.00382,C#,0.301,-7.794,Major,0.0433,85.957,04-Apr,0.483,Blues,B1
Leon Bridges,Lisa Sawyer - Live at SXSW 2015,4URCBE0Z7uPxHQUC0ITfd5,138106,28,0.693,0.588,282080,0.4,0.0810293,G,0.746,-9.979,Minor,0.0502,162.157,03-Apr,0.605,Blues,B2
The Allman Brothers Band,Black Hearted Woman,5DgfKcbzW0cyEAur0e9N68,73143,32,0.0781,0.57,309869,0.81,0.16,G,0.631,-10.562,Major,0.046,111.025,04-Apr,0.714,Blues,B2
Samantha Fish,Highway's Holding Me Now,7MwC8qhJRr4Ox37W2AL34D,112811,29,0.0967,0.397,265567,0.676,2.18e-05,E,0.0977,-4.342,Major,0.0332,168.602,04-Apr,0.631,Blues,B3
empty_field,Imaginary Person,6GWLNfRviT4S82inkxvXV8,170020,35,0.0285,0.472,185067,0.792,3.61e-05,B,0.129,-3.257,Minor,0.0629,153.723,04-Apr,0.297,Blues,B3
Radio Moscow,I Just Don't Know,63fy9uhsjEpCOJlsWJllBi,54933,35,0.000522,0.271,300533,0.865,0.48,E,0.437,-6.342,Minor,0.0483,112.096,04-Apr,0.452,Blues,B6
The Allman Brothers Band,"Don't Keep Me Wonderin' - Live at Fillmore West, San Francisco, CA 1/29/71",75jrL6pCF8W0BaMfkWhoiC,154516,25,0.21,0.432,207058,0.689,0.00659,C,0.433,-7.696,Major,0.0583,96.38,04-Apr,0.85,Blues,B1
Lincoln Durham,Trucker's Love Song,0WPX6mCPa4AWA83kanPze5,89493,21,0.918,0.66,333466,0.375,0.0909112,A,0.116,-11.74,Major,0.0639,130.853,04-Apr,0.38,Blues,B5
Blues Traveler,Price To Pay,0ppSBkcjCsfVCXsAPYDAk0,58229,27,0.185,0.386,316840,0.908,0.00131963,F#,0.161,-5.784,Minor,0.108,168.003,04-Apr,0.609,Blues,B3
empty_field,The Weight,0Vt6xaI26CQvYE7zpPGxET,206350,27,0.135,0.334,318320,0.884,3.71e-06,G,0.126,-4.923,Major,0.0399,163.04,04-Apr,0.552,Blues,B3
The Raconteurs,Broken Boy Soldier,577YBGuskWkVDCxZrLRB4v,78907,46,0.00626,0.401,182227,0.853,0.224,E,0.334,-5.32,Minor,0.0589,138.024,04-Apr,0.377,Blues,B3
Kentucky Thunder,Rank Strangers,2YSrrd5pd7wXEWP9qyT5pd,156816,21,0.673,0.514,183333,0.285,0.0305191,F,0.141,-9.585,Major,0.0274,152.904,03-Apr,0.578,Blues,B5
empty_field,The Blues Had a Baby and They Named It Rock and Roll,1Av1JK0y7tONGuUQQfxyON,39768,29,0.492,0.555,214733,0.883,0.669,D,0.744,-8.052,Major,0.0463,114.172,04-Apr,0.759,Blues,B6
The Black Angels,Black Grease,1iPvdHIQQSNJ4iRm92Bcbx,186973,41,0.000327,0.407,272600,0.868,0.391,G,0.119,-7.848,Major,0.0306,138.535,04-Apr,0.257,Blues,B3
Jerry Butler,Just Because I Really Love You,5mymZaPY1A5x7or2TB7TJ3,38353,35,0.631,0.484,158360,0.449,0.000333,G,0.327,-10.252,Major,0.0355,73.297,04-Apr,0.576,Blues,B5
Santana,Black Magic Woman/Gypsy Queen,5DDaHfNHd9TWB6lvhj3OC5,81635,28,0.591,0.447,321307,0.489,0.229,D,0.118,-13.672,Minor,0.0326,123.926,04-Apr,0.57,Blues,B5
Beth Hart,Fire On The Floor,151U5XOWJYYwEiTHNv2PqQ,197146,23,0.0581,0.598,311227,0.629,0.0902909,E,0.158,-2.766,Minor,0.0332,129.009,03-Apr,0.213,Blues,B3
Slim Harpo,Shake Your Hips,5on0atnQZsSzMNVOMTHjT5,154795,31,0.917,0.758,150467,0.556,0.0185,G,0.155,-11.099,Major,0.0863,94.054,04-Apr,0.764,Blues,B1
Chuck Berry,Dutchman,0lYAit4ExwX3Kr8W6AaBw3,163061,24,0.511,0.763,184298,0.564,0.0865115,G,0.103,-7.766,Minor,0.153,132.155,04-Apr,0.889,Blues,B1
The Crests,16 Candles,0rhhhXNF2nNxg5PbG7fS3v,185695,35,0.733,0.591,172460,0.472,0.0675868,A#,0.0987,-4.906,Major,0.0261,114.097,03-Apr,0.627,Blues,B1
All Them Witches,Cowboy Kirk,0QmLbWOTGnaMgUCL8xfWiw,192683,31,0.0116,0.265,266346,0.745,0.0309,F,0.105,-6.092,Major,0.0404,148.192,04-Apr,0.325,Blues,B3
Black Lips,Family Tree,3goyor536uLlIuv0zHgq0B,66447,28,0.0198,0.359,189742,0.971,0.000123,B,0.37,-2.804,Minor,0.0771,88.286,03-Apr,0.296,Blues,B3
Louis Prima,Banana Split For My Baby - Remastered,2Xqd0wUttjueBfdcltADOv,77450,31,0.671,0.783,150693,0.206,0.0555562,C#,0.035,-15.853,Major,0.308,137.182,04-Apr,0.604,Blues,B4
Booker T. & the M.G.'s,Mo' Onions,0iQJLCJyv6TTPUP4u4y8DJ,153675,29,0.855,0.724,162138,0.427,0.895,F,0.143,-9.166,Minor,0.0321,126.363,04-Apr,0.605,Blues,B6
Memphis Slim,Lonesome,6DT6YBRXnxhIeSH0rn6khB,143146,28,0.862,0.622,148654,0.749,0.00514,F,0.0495,-4.014,Major,0.086,158.971,04-Apr,0.854,Blues,B1
Eagles Of Death Metal,Stacks O' Money,5awL4If4wgMAM032Rwei3k,185420,23,0.225,0.703,168920,0.945,0.10734,D,0.0859,-4.721,Major,0.0615,127.918,04-Apr,0.703,Blues,B1
Buster Brown,Fannie Mae,4C29x9ooGbv5v1KyULhH1F,90281,30,0.92,0.61,172160,0.533,0.531,A#,0.13,-7.324,Minor,0.0368,124.29,04-Apr,0.842,Blues,B6
The Raconteurs,The Switch and the Spur,4cRBqWBjuccCowYVHFlXK6,25084,38,0.0272,0.44,265627,0.813,0.0666,G,0.595,-4.083,Major,0.0332,131.313,04-Apr,0.464,Blues,B3
empty_field,The Game of Love (feat. Tina Turner),03jInOtVwApcacQN643qk5,80198,35,0.103,0.599,262387,0.938,0.578628,C,0.0554,-3.034,Major,0.0607,120.147,04-Apr,0.747,Blues,B6
Savoy Brown,Standing in a Doorway,3j6V4ih6xyBtqwIzTL7blC,117605,26,0.853,0.426,240131,0.369,0.548,G,0.0987,-8.113,Major,0.0278,94.8743,04-Apr,0.147,Blues,B6
The Crests,Sixteen Candles - Rerecorded,5SFT7iYVPd3eSVphptJ42i,76115,26,0.808,0.378,211555,0.529,0.0890088,A#,0.0718,-4.082,Major,0.0294,133.608,04-Apr,0.464,Blues,B3
John Mayall & The Bluesbreakers,What'd I Say - Mono,5lN3gM5Q6rcHzkY6TFAslJ,72854,26,0.0963,0.409,265667,0.834,0.0952,D,0.12,-5.467,Major,0.0488,95.471,04-Apr,0.935,Blues,B3
Al Green,Light My Fire,0sl4vCvb4kyAnTDGqN94pb,100063,34,0.694,0.79,235187,0.392,0.567,G,0.0385,-11.663,Major,0.039,79.254,04-Apr,0.724,Blues,B6
empty_field,All The Time In The World,0S4o2QVTSahKVMY0bnvHhQ,217098,30,0.26,0.732,275600,0.74,0.00404,E,0.14,-10.16,Major,0.0395,114.397,04-Apr,0.881,Blues,B1
T. Rex,Teenage Dream,34NZaeImiVc72P0UrH7kZP,28082,40,0.027,0.354,345613,0.902,5.14e-05,C,0.672,-4.687,Major,0.137,126.688,04-Apr,0.574,Blues,B2
Johnny Maestro,Earth Angel - Stereo,6S9f7k7SeqwkId3qaALw0r,209638,31,0.835,0.514,159894,0.33,2.34e-06,A,0.211,-12.091,Major,0.0311,115.125,03-Apr,0.7,Blues,B5
empty_field,Almost Gothic,27c2kdskfeM1j3keQ6z4hB,58256,37,0.664,0.808,249933,0.456,0.00585,G,0.109,-11.07,Minor,0.0282,111.034,04-Apr,0.383,Blues,B5
Frankie Lymon,Why Do Fools Fall in Love,6zWpqo98M9Ai6TK3qmm55o,108011,54,0.51,0.388,139667,0.532,3.06e-06,C#,0.0974,-8.685,Major,0.102,173.586,04-Apr,0.845,Blues,B3
J.J. Cale,Carry On,60PZUWKsJC52uXaPlPcEVf,201183,36,0.207,0.726,138707,0.597,0.317,B,0.171,-14.752,Minor,0.0301,110.982,04-Apr,0.964,Blues,B1
empty_field,Standing in the Shower...Thinking,4Dm32oO01YpIubCHaAtKkN,214829,32,0.0201,0.506,185160,0.972,0.767,G,0.371,-8.92,Major,0.0641,112.269,04-Apr,0.447,Blues,B6
empty_field,Smooth Sailin' - Live at SXSW 2015,4n5wWTTgnLtb8nVwPWVzgx,41685,30,0.17,0.47,196760,0.848,0.100759,A,0.863,-5.698,Major,0.115,140.232,04-Apr,0.718,Blues,B2
The Dirtbombs,Livin' for the City,3OF76yx8CGiDwzSCT3BeDv,114340,31,0.0476,0.525,187520,0.685,0.100759,C,0.236,-6.084,Major,0.0281,109.594,04-Apr,0.486,Blues,B3
T. Rex,Bang A Gong (Get It On) (Electric Version),2cSvGWmWv37WDfIOMxnCp7,107252,33,0.451,0.788,284683,0.748,0.00408,A,0.104,-6.907,Major,0.0306,114.413,04-Apr,0.845,Blues,B1
Bo Diddley,Bo Diddley,33bURv895AN4FkBvgFo2dx,111452,47,0.176,0.809,239302,0.701,0.0901173,C,0.184,-12.484,Major,0.0574,105.696,04-Apr,0.563,Blues,B1
The Who,Slip Kid,3EeNYUWpaMLrRrc4s3FMQz,126120,33,0.343,0.616,269733,0.639,3.86e-06,C,0.232,-8.124,Major,0.0638,151.772,04-Apr,0.914,Blues,B1
Buddy Guy,Skin Deep,2WZyfujzMweFLnozyUJBkW,88429,20,0.537,0.576,268907,0.566,3.07e-05,A,0.152,-6.17,Major,0.0331,135.104,04-Apr,0.495,Blues,B1
Sonny Boy Williamson II,Dust My Broom,3ZJ8tWNT983S4rhqDIUkAu,194382,37,0.975,0.641,164773,0.457,0.0233,A,0.233,-8.464,Major,0.0587,106.548,04-Apr,0.673,Blues,B5
Traveling Wilburys,Heading For The Light,7zaF4efY1N7opI2VRYUtjt,158270,44,0.131,0.563,210379,0.936,4.43e-06,F#,0.311,-3.957,Major,0.0511,107.66,04-Apr,0.481,Blues,B3
empty_field,Got My Mojo Working,1eeb7X8NjETnaEQRJNGJ3A,208697,32,0.051,0.439,214560,0.783,7e-05,B,0.0925,-7.008,Minor,0.0689,207.259,04-Apr,0.728,Blues,B3
Black Pistol Fire,Beelzebub,7rHjawySPrZeK1z4dvqhsk,113904,34,0.549,0.584,126640,0.885,0.00237,D,0.103,-5.058,Major,0.107,102.196,04-Apr,0.886,Blues,B1
Willie Mitchell,Canadian Sunset,2jf40jYDm2DTIlvj6hPRG9,37969,29,0.774,0.745,138120,0.528,0.938,F,0.0931,-9.679,Major,0.0502,134.953,04-Apr,0.921,Blues,B6
empty_field,Hold on I'm Coming,04E941maaEsvc5hiQ2jIAI,159037,39,0.0137,0.42,259186,0.656,7.3e-06,C,0.297,-4.752,Major,0.0397,76.979,04-Apr,0.441,Blues,B3
The Black Keys,Bullet in the Brain,34srWxhb9eFeBh3tqdY280,108070,49,0.00719,0.528,263245,0.621,0.00134,B,0.0947,-7.088,Minor,0.0319,141.329,04-Apr,0.541,Blues,B3
Gary Clark Jr.,Feed the Babies,1M321puDN1WBd5NF0ogOKW,67851,39,0.278,0.542,286440,0.924,0.000437,A#,0.0825,-2.428,Minor,0.0829,98.0633,04-Apr,0.686,Blues,B3
Faces,My Fault,7MUSG8BL1SVMv4fyfMPRB3,29759,31,0.343,0.743,187187,0.753,0.000375,D,0.186,-6.913,Major,0.0359,119.318,04-Apr,0.727,Blues,B1
The Raconteurs,Carolina Drama - Acoustic Mix,2vhW1OmaZDYi63Da9d8R5o,150840,35,0.668,0.409,352507,0.496,8.61e-05,E,0.123,-9.193,Minor,0.0325,82.823,04-Apr,0.709,Blues,B5
Derek & The Dominos,Layla - 40th Anniversary Version / 2010 Remastered,6vlcJaXcicKG6zdAB3iymt,27568,72,0.584,0.394,423840,0.918,0.332,C#,0.309,-3.743,Major,0.0709,115.646,04-Apr,0.479,Blues,B3
Dr. John,Let the Good Times Roll,0nXyCNdS6fkZNP11DwGq1i,128277,32,0.268,0.591,235573,0.448,0.0183,A,0.0236,-11.921,Major,0.0613,97.968,04-Apr,0.963,Blues,B1
Jack White,Lazaretto,1AEXpd0z7q5X9Um6jZmRjX,135806,52,0.0046,0.381,219400,0.838,3.77e-05,F#,0.101,-6.562,Minor,0.0709,118.214,04-Apr,0.581,Blues,B3
Methrone,Loving Each Other 4 Life,1BJyy0JQMW0Dq5htaUGxZC,204161,31,0.311,0.741,315307,0.383,0.0267337,G#,0.109,-6.107,Major,0.108,113.969,04-Apr,0.475,Blues,B1
empty_field,Mr Sexy Man,1VkIwovAn75KCCjtsHEMNc,164616,33,0.0227,0.887,250390,0.796,0.0438,F#,0.0649,-5.392,Minor,0.0456,114.413,04-Apr,0.937,Blues,B1
Scott H. Biram,"Still Drunk, Still Crazy, Still Blue",1pNP05VHbB6HydT0v6DU72,171451,33,0.679,0.363,176480,0.51,0.37,G,0.0977,-9.654,Major,0.0749,184.647,03-Apr,0.435,Blues,B5
Black Rebel Motorcycle Club,Done All Wrong,6TB2xGMpzswQYtSU37EFva,187236,39,0.777,0.481,169533,0.538,0.408,B,0.288,-8.734,Minor,0.027,80.003,04-Apr,0.245,Blues,B5
Albert King,Ask Me No Questions,36Zt2BM0DuKrti7cDBLKFP,47585,20,0.203,0.606,302640,0.845,0.000295,A#,0.607,-5.594,Minor,0.0779,124.364,04-Apr,0.736,Blues,B2
The Fabulous Thunderbirds,Scratch My Back,7GpF0Bh1yvTUA0nyAAIfm5,48510,45,0.496,0.775,232707,0.499,0.0219,E,0.114,-7.181,Major,0.0415,121.056,04-Apr,0.862,Blues,B1
The Kills,Baby Says,009MFLQ8i6P2VeJp4ivex6,152757,32,0.0209,0.704,268533,0.836,0.513,C,0.226,-5.26,Major,0.0358,119.731,04-Apr,0.521,Blues,B6
Queens of the Stone Age,Better Living Through Chemistry,4c4jJJoaiY21t2TyRZgdWS,171313,39,0.416,0.251,349200,0.796,0.878,A#,0.104,-6.776,Major,0.0502,109.88,04-Apr,0.509,Blues,B6
"Bobby ""Blue"" Bland",Lovin' On Borrowed Time,3tPh7vkXySn2lUEH1NEPyO,211758,24,0.859,0.283,200760,0.302,0.735,F,0.131,-19.659,Minor,0.0563,180.623,03-Apr,0.634,Blues,B6
empty_field,Free-For-All,6MvWVkEoGusHgOtfLguI1x,88136,49,0.0452,0.525,201760,0.855,0.000295,A,0.135,-6.537,Major,0.0372,109.784,04-Apr,0.516,Blues,B3
Chris Robinson Brotherhood,Behold the Seer,5JZQNAaDhXrKkTwt6hCIGI,201748,26,0.0655,0.65,271147,0.848,1.08e-06,C#,0.071,-7.068,Minor,0.0455,100.535,04-Apr,0.948,Blues,B1
Atlanta Rhythm Section,Spooky,7IDnnheWnm1NYew4YVKJLe,150086,42,0.00952,0.719,308027,0.657,0.0202,C,0.0875,-3.863,Minor,0.0259,105.982,04-Apr,0.896,Blues,B1
Lukas Nelson and Promise of the Real,Pali Gap / Hey Baby (New Rising Sun),2RlgNHKcydI9sayD2Df2xp,171859,42,0.0615,0.498,318827,0.864,0.165,B,0.114,-4.85,Minor,0.0587,160.16,04-Apr,0.719,Blues,B3
The Doobie Brothers,Listen to the Music - with Blake Shelton and Hunter Hayes on Guitar,35xAZwCzE58O6EXbzgTSxc,53525,36,0.00889,0.603,223256,0.952,0.0277,D,0.306,-4.871,Major,0.0465,107.035,04-Apr,0.675,Blues,B3
Blackfoot Gypsies,Coming Through the Pines,7vjzFWG4neQ9YYMN9yZ9hr,162312,21,0.000227,0.377,237000,0.925,0.153,G,0.22,-5.833,Major,0.0424,96.097,04-Apr,0.548,Blues,B3
Janis Joplin,Kozmic Blues,5Z6DxJNKw4jUiSDy95A0fp,197697,49,0.712,0.335,256448,0.625,0.322,G,0.574,-8.206,Major,0.0472,178.406,03-Apr,0.499,Blues,B2
Eddie Floyd,I've Never Found A Girl (To Love Me Like You Do),3rFAKoUoTUtREl0ob24L4h,196980,34,0.605,0.694,165613,0.547,8.4e-05,E,0.337,-9.901,Minor,0.0277,101.658,04-Apr,0.894,Blues,B1
Howlin' Wolf,Sitting On Top Of The World,1FmIn8RjRLulJCz1ttnLwb,23414,31,0.105,0.325,230853,0.539,0.014,E,0.282,-8.315,Major,0.0369,184.891,03-Apr,0.389,Blues,B3
The Black Keys,The Lengths,6RgItP7d1ab6bLEmHFTGfq,44562,50,0.952,0.404,294933,0.508,0.000807,G#,0.164,-5.893,Minor,0.0265,143.911,04-Apr,0.278,Blues,B5
Justin Townes Earle,One More Night In Brooklyn,04QClYZtmniqr1tDorMYhX,216852,40,0.52,0.762,216311,0.376,2.09e-05,A,0.108,-10.547,Major,0.0396,118.357,04-Apr,0.571,Blues,B1
Canned Heat,The Harder They Come,6iZNsKs1tOJyKlYzBCpWfz,92479,37,0.626,0.496,167977,0.636,0.000596,C#,0.0992,-14.32,Major,0.266,119.345,04-Apr,0.692,Blues,B4
empty_field,"Hey, Boy! Hey, Girl!",4r3FlaGAHAS6CiMRtizVrk,21470,29,0.54,0.66,174333,0.391,0.0675868,G#,0.17,-11.412,Major,0.0847,111.021,04-Apr,0.911,Blues,B1
Warren Haynes,End Of The Line - Live,3Ie9Nz3oC8rItsTYsmMCIf,180193,22,0.253,0.359,347387,0.846,0.00639,C,0.915,-6.774,Major,0.064,89.024,04-Apr,0.514,Blues,B2
Anderson East,Lying in Her Arms,0GCY0akXQH1KC2ljpFtE5L,104206,25,0.0148,0.445,252213,0.473,0.00105,D#,0.123,-8.584,Major,0.0325,147.036,04-Apr,0.195,Blues,B3
Janis Joplin,"Raise Your Hand - Live at Jahrhunderthalle, Frankfurt, Germany",77r0mk80uMJAcAOpkT3Pjo,50511,32,0.00665,0.417,224387,0.692,0.0121,C#,0.901,-12.388,Minor,0.114,121.538,04-Apr,0.673,Blues,B2
empty_field,Amazing Grace,0i8Pq2LCmG5Dt2hxlcH5vj,145416,27,0.964,0.45,292800,0.13,0.142,G,0.122,-17.074,Major,0.0388,74.935,03-Apr,0.269,Blues,B5
Sidiki Diabaté,Fais moi confiance,0zvNHIL7ci0ZzIoWU6RO2u,177127,41,0.275,0.676,223256,0.665,0.248,G,0.0957,-6.953,Minor,0.0432,98.003,04-Apr,0.734,Blues,B1
empty_field,Storm Cussin',3MuAMOrju8vwkvq0TWgvU6,202561,33,0.0249,0.293,185440,0.821,0.100759,C#,0.0912,-5.781,Minor,0.12,79.03,04-Apr,0.383,Blues,B3
Billie Holiday,You Better Go Now,78zr1MlCMHyqdwTC1LcXRD,205657,37,0.91,0.368,156544,0.364,6.36e-06,G#,0.137,-6.002,Minor,0.059,73.202,04-Apr,0.405,Blues,B5
Ronnie Lovejoy,Nothin' Bother Me,1y3rONGjS9zSss6ALT0Amg,157543,20,0.138,0.783,306747,0.575,0.0609446,D,0.0932,-7.834,Major,0.0604,88.969,04-Apr,0.828,Blues,B1
C.W. Stoneking,The Thing I Done,3sCjJbazYXgUKjy5QPLCSl,185145,25,0.949,0.756,200240,0.391,0.814,C#,0.121,-14.59,Minor,0.0629,126.853,04-Apr,0.824,Blues,B6
"Crosby, Stills, Nash & Young",Ohio - 2017 Remaster,5ECMRJbRlj0FZRg9cRg94m,119530,31,0.253,0.446,180440,0.73,0.00505,C,0.258,-6.48,Major,0.0271,78.64,04-Apr,0.789,Blues,B1
empty_field,Sweet And Low,50TB3ExY5lYml3AxQf0LdB,57731,35,0.633,0.55,302880,0.313,0.000236,G,0.0946,-11.196,Major,0.0358,133.236,03-Apr,0.316,Blues,B5
Chuck Berry,"Memphis, Tennessee",48QYP8a8gEqbtvjOTMSpiD,111707,39,0.803,0.785,131800,0.436,1.06e-06,G#,0.145,-8.256,Minor,0.0412,114.413,04-Apr,0.814,Blues,B1
Black Lips,Can't Hold On,14ZvL9Wc06Rw6MMyZxJnIu,189490,34,0.00317,0.31,292418,0.91,0.0137,A,0.233,-5.363,Minor,0.0852,131.901,04-Apr,0.136,Blues,B3
Howlin' Wolf,Smokestack Lightnin',6b3Ka2RNW9572oOuGOc1Uc,41696,54,0.844,0.661,188400,0.342,0.000128,A,0.26,-16.361,Minor,0.043,146.118,04-Apr,0.588,Blues,B5
Odetta,"Don't Think Twice, It's All Right",07nA7gafu75RjIkAUxtjjr,42536,34,0.728,0.779,341293,0.216,0.000626,D,0.0969,-13.175,Major,0.043,125.831,04-Apr,0.392,Blues,B5
empty_field,Blood Boil,5lffpGkK5A4SAQdJSfTJso,56837,26,0.243,0.682,174312,0.501,0.00441,A#,0.202,-8.252,Major,0.0624,128.776,04-Apr,0.582,Blues,B1
Mary Wells,Operator - Single Version,0SjKoMJQ3G2ddc4lt3T9GZ,83638,34,0.544,0.691,164373,0.486,0.0478228,C,0.378,-10.921,Major,0.0454,114.413,04-Apr,0.886,Blues,B1
Eric Bibb,Refugee Moan,5B0cxJ6eGpeLY55lcHAR1M,46242,23,0.928,0.639,272006,0.22,0.00156,B,0.105,-12.694,Minor,0.0953,128.158,04-Apr,0.514,Blues,B5
Tinariwen,Tamiditin,3ERQCYzTXSYLn6jBsiEZc0,198535,28,0.497,0.462,313982,0.478,0.772,E,0.852,-9.774,Minor,0.0376,79.532,04-Apr,0.205,Blues,B6
empty_field,The Messiah Will Come Again,0TQ8ZHFhrbH9I0WRjIzOCQ,115541,29,0.736,0.437,355400,0.142,0.651,A,0.116,-17.438,Minor,0.0329,94.615,04-Apr,0.0684,Blues,B6
Bob Weir,Big Iron,6k8stFsuN9gDuPv7Wujf1j,75718,30,0.576,0.724,269693,0.832,0.00294,F,0.287,-6.142,Major,0.0336,114.265,04-Apr,0.734,Blues,B1
Queens of the Stone Age,I Never Came,1auMsx7mwGpHv1FpBnsJPy,161796,35,0.0582,0.578,288467,0.519,0.178,D,0.0777,-7.79,Major,0.027,115.431,04-Apr,0.557,Blues,B1
Southern Avenue,Keep On,7eLnzmQ2OdnYLTV0hoadRI,168155,34,0.406,0.511,174449,0.796,3.34e-06,C,0.178,-3.224,Major,0.0642,133.114,04-Apr,0.685,Blues,B3
Big Joe Williams,Baby Please Don't Go,7GfSJBI4qbAG40RTa9jhVu,57739,42,0.752,0.499,164507,0.302,0.0266,G,0.129,-15.15,Major,0.0495,167.083,04-Apr,0.565,Blues,B5
Blues Traveler,Canadian Rose,4XbbYdo0F81bHvdoudSxHG,73605,29,0.0937,0.596,273000,0.873,0.00127,B,0.0946,-5.464,Major,0.0475,147.691,04-Apr,0.964,Blues,B1
empty_field,Big Train (From Memphis),5t4fZiqkZ02g6HqqizYktD,184438,37,0.0511,0.579,178293,0.731,0.00683,E,0.108,-6.042,Major,0.0318,201.453,04-Apr,0.872,Blues,B3
Al Green,L-O-V-E (Love),0HPqEqr2tG0VOHGtj8PM4t,94196,35,0.019,0.665,308816,0.468,0.0881583,F,0.0987,-9.558,Major,0.027,109.432,04-Apr,0.699,Blues,B1
Flamin' Groovies,Headin' for the Texas Border,1JuxkY5rjgiBEs6a2SWO64,120694,35,0.0387,0.516,310187,0.841,0.0124,A,0.305,-5.987,Major,0.034,90.359,04-Apr,0.883,Blues,B1
The J. Geils Band,Must of Got Lost,1UOKCOdKmqPFP96DZwCB2Y,26288,42,0.41,0.53,178240,0.516,0.00182,C,0.0532,-12.378,Major,0.0793,103.922,04-Apr,0.738,Blues,B1
Welshly Arms,Two Seconds Too Late,7MGFg1PXrjP9BW6RYOHBau,103959,30,0.00377,0.494,204808,0.811,0.00374,D,0.309,-6.396,Major,0.0743,126.88,04-Apr,0.549,Blues,B3
Deep Purple,Smoke on the Water - 2012 Remaster,1MJYnWM0q7frZA0fea8ucJ,61521,25,0.117,0.595,232863,0.682,0.335,C,0.0963,-9.205,Major,0.0281,114.243,04-Apr,0.804,Blues,B1
Band of Rascals,Holler,1qfAWRJXPBq45Z52a8heKp,29779,31,0.0277,0.369,227958,0.853,0.094399,C#,0.198,-3.438,Major,0.0692,97.948,04-Apr,0.383,Blues,B3
Samantha Fish,Bulletproof - Tangle Eye Mix,3Sbnhrpec0ULbeWBsA6GS6,177647,33,0.0156,0.67,263245,0.554,0.557,G,0.208,-9.047,Major,0.0344,110.025,04-Apr,0.482,Blues,B6
