instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,subgenre
175913,Shinedown,How Did You Love - Acoustic,5LDxc6bbKdNIgJzeuL2rSj,49,0.137,0.52,185955,0.457,0,D,0.102,-7.877,Minor,0.0364,185.945,04-Apr,0.61,Alternative,"Hard rock, alternative metal, post-grunge, alternative rock, pop rock"
68542,Unspoken,Who You Are,0mxaN11u5rZAyvY3bXCg4J,40,0.0416,0.521,204013,0.603,0,C#,0.209,-4.968,Major,0.0254,?,04-Apr,0.276,Alternative,
133605,empty_field,In This River,6L5iIu9C2s1bkLlmuRfyVy,50,0.0751,0.453,232733,0.389,1.69E-05,G,0.115,-7.769,Major,0.0256,83.209,04-Apr,0.306,Alternative,
139224,Noname,Reality Check (feat. Akenya & Eryn Allen Kane),5VkZT5sVHzBEy9TN6grIr1,54,0.525,0.722,183136,0.519,0.000494,F#,0.105,-10.018,Major,0.229,?,04-Apr,0.655,Alternative,
147691,empty_field,Sehnsucht,1hVPFgsSt7BZxYWXvuLgA4,48,0.0086,0.6,244427,0.954,0.624,B,0.0775,-5.463,Minor,0.0555,140.125,04-Apr,0.665,Alternative,
63512,Passion,Bigger Than I Thought - Live,6WpRgphjsnA2i5B0dEkWp1,52,0.159,0.433,-1,0.484,0,C,0.0951,-8.425,Major,0.0334,125.478,04-Apr,0.268,Alternative,
76298,Linkin Park,The Little Things Give You Away,4YpTD5RLP1uHpta76oZE69,49,0.036,0.562,383507,0.479,0.000126,G,0.0562,-7.233,Major,0.0278,?,03-Apr,0.113,Alternative,"Alternative rock, nu metal, rap rock, alternative metal, electronic rock, pop rock"
151173,Nirvana,Very Ape,1yU4R662E6c3fe9ftu5VgB,51,2.87E-06,0.27,-1,0.879,0.5,C#,0.168,-9.389,Major,0.0346,151.994,04-Apr,0.968,Alternative,
122841,Disturbed,Just Stop,4znXrcR3cFKFMGV6ChfoCs,45,2.94E-05,0.593,-1,0.927,0.132,C#,0.118,-3.533,Major,0.0795,101.906,04-Apr,0.432,Alternative,
105892,empty_field,La femme d'argent,2LIh4uzqq9cXMPzzmcToHl,47,0.436,0.516,-1,0.737,0.678,F#,0.392,-8.189,Minor,0.0362,79.852,04-Apr,0.547,Alternative,
206724,Passion,How He Loves - Live,2dn1SdbwnCliatWZ8Ls3O5,49,0.637,0.214,283293,0.655,0,B,0.939,-7.492,Major,0.0507,?,04-Apr,0.271,Alternative,
65189,Belle & Sebastian,Sister Buddha,4tJzs0b8TAVGnTWIUTCDDY,56,0.000184,0.535,248413,0.735,5.15E-05,G,0.134,-5.959,Major,0.0302,122.995,05-Apr,0.34,Alternative,
72488,Slipknot,Left Behind,7dveZsk7FG3K9uHCpUOh5A,59,7.03E-05,0.229,241467,0.994,0.00548,F#,0.318,-3.431,Major,0.22,156.623,04-Apr,0.115,Alternative,
121172,Celso Piña,Cumbia poder,4AFGAXKRA8XpLnWJBlDCkC,49,0.00525,0.728,300520,0.793,0,B,0.101,-6.179,Minor,0.0353,?,04-Apr,0.966,Alternative,Cumbia
156278,Red,Unstoppable,2DVTtoShArSXhKFqdWYXR1,46,0.000142,0.352,220520,0.693,2.30E-05,G,0.12,-6.612,Major,0.0628,175.914,04-Apr,0.151,Alternative,
174954,Mandisa,Bleed The Same,05uYLGoLYV4mvIuoAZzfzH,51,0.0424,0.629,244360,0.69,0,G,0.363,-4.894,Major,0.0357,102.036,04-Apr,0.307,Alternative,"Contemporary Christian music, Gospel music, Contemporary R&B"
207170,Starset,Halo,2xBhtvb8tKPkuChtNpQLD7,42,0.000104,0.377,225798,0.963,0,C#,0.376,-3.369,Minor,0.0785,151.925,04-Apr,0.325,Alternative,"Alternative rock, electronic rock, hard rock, alternative metal, progressive rock"
174456,Chevelle,Closure,1fRaznZsAB2i63TtmYv2Hc,50,0.00087,0.289,251800,0.736,0.00395,B,0.0636,-3.38,Minor,0.0369,152.158,03-Apr,0.13,Alternative,
197862,Big K.R.I.T.,I Made (feat. Yella Beezy),6zpQwILPal7KfCFfKRKu4u,55,0.262,0.842,-1,0.888,0,F#,0.219,-3.354,Major,0.359,?,04-Apr,0.689,Alternative,"Hip hop music, Southern hip hop, conscious hip hop"
191512,Alina Baraz,Unfold,7Fxa6lAPC2Zem58LOOFgJc,56,0.672,0.63,272143,0.501,0.00131,A,0.237,-8.714,Minor,0.0394,?,04-Apr,0.192,Alternative,"Contemporary R&B, AllMusic"
150576,Tantric,The Chain,7kcVoQ5SZP2SzDmQAUcwpJ,42,0.000959,0.516,261067,0.738,4.89E-05,F#,0.18,-4.45,Major,0.0328,82.071,04-Apr,0.342,Alternative,
187100,empty_field,Apologize Broken Down - Acoustic,6Nm8h73ycDG2saCnZV8poF,43,0.00992,0.685,185060,0.551,0.000123,D,0.0623,-7.667,Major,0.0509,82.995,04-Apr,0.327,Alternative,
98639,for KING & COUNTRY,Run Wild.,1dYhZ44BJSpdvigxJVMXY1,47,0.217,0.59,240987,0.837,1.66E-05,G,0.107,-5.204,Minor,0.0921,130.043,04-Apr,0.356,Alternative,
163245,Yo La Tengo,I'll Be Around,4ZxNm3KlLDD1YZAVRZJqlW,59,0.733,0.329,-1,0.328,0.89,G,0.114,-12.02,Major,0.0385,104.26,04-Apr,0.0737,Alternative,"Indie rock, noise pop, PopMatters, experimental rock, San Francisco Chronicle, shoegaze"
104395,Miike Snow,My Trigger,40Rpg3LkZwwzuHJ3GdjMma,51,0.137,0.553,-1,0.843,2.25E-06,G,0.14,-3.365,Major,0.0627,99.194,04-Apr,0.63,Alternative,"Indie rock, indie pop, synthpop, indietronica, alternative dance"
137976,Deftones,Passenger,0hDJWGbW4mfl3widl6cfYg,58,0.00188,0.345,368667,0.797,0.0668,C,0.145,-6.152,Major,0.0551,117.987,04-Apr,0.223,Alternative,"Alternative metal, art rock, experimental rock, nu metal"
137034,Foo Fighters,Saint Cecilia,79M3Eq1q61lkeQJ1OCVEdZ,55,0.000457,0.235,221667,0.869,0.000987,E,0.459,-4.284,Major,0.0609,146.654,04-Apr,0.513,Alternative,"Alternative rock, post-grunge, hard rock, grunge"
146247,Oliver Tree,Cheapskate,64wR8Jdm7ikY3IbJOt5F9Z,57,0.56,0.428,177172,0.511,0,F,0.22,-6.988,Minor,0.153,143.684,05-Apr,0.33,Alternative,"Alternative rock, Daily Bruin, Hypebeast (website), indie pop, Hip hop music, alternative pop, The Austin Chronicle, Dance music, AllMusic"
95101,The Shins,It's Only Life,10ZyPt8BfdM5Ir7MTPldFD,47,0.0476,0.627,241613,0.623,1.09E-06,C,0.149,-6.613,Major,0.0267,?,04-Apr,0.454,Alternative,Indie rock
193602,Five Finger Death Punch,No Sudden Movement,0fuI5M0Tlm2rw8XdzdZCml,48,2.57E-05,0.55,201097,0.995,0.000325,F#,0.0976,-4.634,Major,0.0918,121.992,04-Apr,0.257,Alternative,"Heavy metal music, groove metal, alternative metal, hard rock, nu metal"
37067,empty_field,Days Like This (feat. Khalid),5sjIep4bUSbwGOlkFaWKhy,67,0.0725,0.805,-1,0.496,0.016,G#,0.103,-7.294,Major,0.103,159.917,04-Apr,0.299,Alternative,
129069,J. Rawls,Falling,1KPKlWfomZ7q2mWYIbUBfx,49,0.297,0.824,138577,0.374,0.813,B,0.103,-11.434,Major,0.0721,91.026,04-Apr,0.849,Alternative,hip hop music
203851,empty_field,Low Tide,3B87yl16rlkgefJGuRQNjW,56,0.709,0.77,228224,0.454,0.0708,G,0.164,-9.517,Major,0.0287,?,04-Apr,0.493,Alternative,
143444,Des Rocs,"Maybe, I",6IexNWMbsvI5x0T0CQX3yT,49,0.203,0.494,-1,0.673,0,C,0.0914,-5.46,Major,0.0514,65.101,04-Apr,0.415,Alternative,"Hard rock, glam rock, alternative rock"
111294,Iggy Pop,Lust For Life,62N7RkB1weggv5VHqgYOsb,63,0.0276,0.383,313926,0.97,0,A,0.0942,-5.638,Major,0.0435,101.603,04-Apr,0.62,Alternative,"Rock music, punk rock, proto-punk, hard rock, garage rock"
205706,Ryan Adams,To Be Without You,54UFDHWI2q7WHfrGbSNWph,46,0.0829,0.633,201507,0.405,0.324,A#,0.139,-10.494,Major,0.0336,81.074,04-Apr,0.562,Alternative,"Rock music, alternative country, folk rock, indie rock"
114022,Toad The Wet Sprocket,Something's Always Wrong,4F1yvJfQ7gJkrcgFJQDjOr,44,0.0627,0.537,-1,0.86,0.000856,D#,0.0929,-7.042,Minor,0.0339,?,04-Apr,0.552,Alternative,
133785,Noah Gundersen,Lover,57H5pm6L38AC2D9L7h1Kfe,42,0.351,0.298,248613,0.424,0.00181,C,0.127,-7.954,Major,0.0526,?,03-Apr,0.146,Alternative,"Acoustic music, indie folk, Spin (magazine), Billboard-Hollywood Reporter Media Group"
172630,Turnover,Bonnie (Rhythm & Melody),45FLu3nL1iMYXYPzhqLdko,43,0.00675,0.614,307862,0.653,0.0108,A,0.108,-7.817,Major,0.0278,109.995,04-Apr,0.392,Alternative,
24690,Arrested Youth,A Painting in Paris,6W9EPcObAGDpZosKp4IKcf,45,0.0828,0.699,-1,0.702,0.00147,F#,0.0667,-7.955,Minor,0.0642,?,04-Apr,0.608,Alternative,Punk rock
95885,empty_field,Empty Walls,7JpzzaCzljQdfnG7wPRqSe,57,0.00161,0.464,230027,0.963,0,C,0.196,-3.568,Minor,0.0484,160.071,04-Apr,0.528,Alternative,
182056,empty_field,Over The Love,30mRtt3FSXnBK4HuL1VOz6,41,0.544,0.482,-1,0.459,0.00958,G,0.196,-8.346,Minor,0.0304,140.256,04-Apr,0.238,Alternative,
111988,Kota the Friend,Sedona,1J8AkV9sudelkHWD9OTvaA,47,0.708,0.799,-1,0.563,0,F,0.148,-7.266,Minor,0.52,160.149,04-Apr,0.768,Alternative,
86194,Kali Uchis,Tirano (feat. Fuego),5cdoqcpj64ETdrzjWA1k42,45,0.0965,0.421,204290,0.546,0,F#,0.0998,-9.424,Major,0.112,?,05-Apr,0.681,Alternative,"Contemporary R&B, neo soul, Latin music"
96442,MF DOOM,Doomsday,6xsREAkenSsThWyJPHYpQT,57,0.105,0.852,-1,0.816,0,F#,0.0794,-7.809,Minor,0.319,95.415,04-Apr,0.849,Alternative,
105128,Syd,Over,7DaxsL85VPua5wNKR9luqo,52,0.247,0.784,190960,0.511,0.00047,C,0.126,-5.122,Minor,0.0534,145.003,04-Apr,0.592,Alternative,
195014,Mom Jeans.,Movember (feat. Sarah Levy),6xiiZYr0zysI7wbEQlbpei,44,0.0584,0.499,217261,0.302,0,A,0.0786,-10.898,Major,0.0536,125.065,04-Apr,0.467,Alternative,
177210,Shane & Shane,Though You Slay Me,5iEKl7mU6oFetNFjaMKpCb,44,0.389,0.426,278707,0.431,0,A#,0.148,-8.083,Major,0.0287,113.463,04-Apr,0.332,Alternative,Contemporary worship music
61745,Third Eye Blind,Mine,5kGsDi86P9pZux4x4wopHV,39,0.413,0.624,219047,0.699,0.000298,F,0.137,-5.969,Major,0.0496,170.026,04-Apr,0.555,Alternative,"Alternative rock, pop rock, post-grunge, power pop, pop punk"
33972,Blood Orange,Sutphin Boulevard,4p1Er46wDz4zGQI7Sxor3W,42,0.000523,0.841,-1,0.383,0.247,B,0.118,-10.437,Minor,0.0675,99.77,04-Apr,0.858,Alternative,
118230,Disturbed,Ten Thousand Fists,0dEPlb8waIqRtKpLb3l6So,59,2.55E-05,0.54,-1,0.977,0.0553,C#,0.0533,-3.409,Major,0.0878,106.911,04-Apr,0.211,Alternative,
85230,Young the Giant,Anagram,2AfENfEbIncnXBMourPWPk,46,0.0312,0.504,294240,0.718,1.76E-05,G,0.0946,-5.871,Major,0.0277,90.05,01-Apr,0.357,Alternative,
53336,empty_field,Big Yellow Taxi,0muyqlnerINIqPQ3rTMAaI,60,0.00295,0.678,225573,0.866,0,C#,0.16,-4.341,Major,0.048,88.041,04-Apr,0.842,Alternative,
27437,empty_field,Trashed and Scattered,4TxgwAknt25blK6L6W2akh,51,0.00218,0.327,351533,0.961,0.00013,F,0.246,-3.125,Major,0.108,175.241,04-Apr,0.33,Alternative,
155806,The Smashing Pumpkins,Landslide,2napy7uG4RI74SoyKJVGl5,47,0.905,0.424,190173,0.217,0.0204,A#,0.143,-15.066,Major,0.0319,?,03-Apr,0.356,Alternative,Alternative rock
80398,Weezer,Perfect Situation,3aFMz2anc9vurZw6bPunI6,51,0.0271,0.47,254333,0.806,0.000142,F#,0.2,-4.1,Major,0.0328,93.853,04-Apr,0.403,Alternative,"Alternative rock, power pop, pop rock, indie rock, pop-punk, geek rock, emo"
118639,Ariel Pink,Round And Round,37sWynfhKopgV5MhZUuWGF,52,0.358,0.665,-1,0.59,0.628,C#,0.564,-6.831,Minor,0.0257,110.069,04-Apr,0.577,Alternative,"Hip hop music, East Coast hip hop, lo-fi music, hypnagogic pop, rock music"
74854,empty_field,African Lady - ADM Remix,5u96Mfn0iLEW2Ch6zVSJNV,48,0.0082,0.617,229606,0.842,0.000743,E,0.108,-7.124,Minor,0.129,200.005,04-Apr,0.254,Alternative,
86271,The Story So Far,Framework,0JL62s3HOx8rf2qTv7EG8J,41,1.81E-05,0.394,188383,0.983,3.67E-05,G#,0.135,-3.246,Major,0.0893,83.472,04-Apr,0.384,Alternative,
188603,Jai Paul,BTSTU (Edit),4IRMlZtGnV9q5pK4HSIQke,53,0.745,0.665,210001,0.389,0.000982,C#,0.326,-6.709,Major,0.441,89.962,04-Apr,0.521,Alternative,"Electronic music, Contemporary R&B, Pop music"
49553,Alina Baraz,Electric (feat. Khalid),7rmrdLeLBJQYjtNe8c3YJg,70,0.738,0.599,246327,0.396,2.19E-05,A#,0.102,-10.489,Minor,0.0392,?,04-Apr,0.134,Alternative,"Contemporary R&B, AllMusic"
154511,Stone Temple Pilots,Meadow,7Ge7DBMFSMiwesoIHS9Sgv,47,0.000529,0.499,208147,0.889,0.00341,A,0.281,-4.154,Major,0.0385,126.975,04-Apr,0.488,Alternative,"Alternative rock, grunge, hard rock, alternative metal"
162177,Red Hot Chili Peppers,Scar Tissue,5HF5PRNJ8KGtbzNPPc93tG,73,0.0779,0.595,215907,0.717,0.00274,C,0.108,-4.803,Major,0.0295,88.969,04-Apr,0.547,Alternative,"Funk rock, alternative rock, rap rock, funk metal"
72404,Joji,I Don't Wanna Waste My Time (SwuM Remix),0HlrfZBnJMIwmntTsXnqcl,46,0.787,0.546,216929,0.72,0.00339,G#,0.103,-6.628,Major,0.0365,?,04-Apr,0.077,Alternative,
77339,Tierra Whack,MY POWER,5OI6WSmcih616fK3njeXUJ,60,0.0159,0.773,259742,0.86,0,G,0.236,-4.966,Major,0.13,126.967,04-Apr,0.715,Alternative,"Hip hop music, contemporary R&B, AllMusic, experimental hip hop, Consequence of Sound"
197281,Alina Baraz,Floating (feat. Khalid),1qEHgdFqUxFebMPk8s2HLY,69,0.81,0.66,-1,0.447,2.15E-06,C#,0.11,-9.026,Minor,0.0482,84.95,04-Apr,0.578,Alternative,"Contemporary R&B, AllMusic"
213085,empty_field,Preacher Man,2smax1OWAxOo63p14G8KZx,56,0.00209,0.689,-1,0.947,0,C#,0.228,-3.926,Major,0.0897,119.993,04-Apr,0.393,Alternative,
26863,Shaman's Harvest,Dragonfly,6SQdHpBrpdM6e8adOsLAi9,49,0.0019,0.558,-1,0.742,5.69E-05,F#,0.0556,-4.531,Major,0.0369,139.933,04-Apr,0.265,Alternative,
198853,Gallant,Weight in Gold,0E2f20CzCIQoDnvJTHNIN4,55,0.0259,0.38,203813,0.438,1.29E-05,F,0.154,-5.526,Minor,0.0962,179.404,03-Apr,0.349,Alternative,
54468,Good Charlotte,Awful Things,0j8vP3IdhzbmLmx2Cn8VKu,48,0.000755,0.498,195703,0.936,0,B,0.0473,-3.893,Major,0.0974,171.083,04-Apr,0.609,Alternative,"Pop-punk, alternative rock, punk rock, emo, pop rock"
143447,DRAMA,Billy,5jNa3mMzXyzhGIHkD4XOnr,59,0.197,0.845,213716,0.442,0.00543,G#,0.191,-9.698,Minor,0.0332,106.426,04-Apr,0.404,Alternative,
160084,STRFKR,Rawnald Gregory Erickson the Second,2inooHmXD4YMC1CbDvda8r,59,0.229,0.9,173693,0.538,0.843,G,0.287,-7.879,Major,0.0343,95.508,04-Apr,0.713,Alternative,"Indie rock, indie pop, electronica, synth-pop, neo-psychedelia"
189759,empty_field,1999 (feat. Lloyd),1Aix42Q7mxGLMDglHhIOg3,52,0.0887,0.699,-1,0.7,0,F#,0.0771,-6.508,Major,0.212,?,04-Apr,0.534,Alternative,
213191,empty_field,Gettin' Old,43TseOWmgmbpJO4elG1TEh,56,0.4,0.743,-1,0.4,0.000311,B,0.111,-12.369,Major,0.0625,80.01,04-Apr,0.229,Alternative,
23234,Kid Rock,Motherf**cker Quite Like Me - Live,4eY1YUgeOuf9gIWzRcavmN,38,0.0144,0.31,-1,0.953,1.54E-06,G,0.975,-3.7,Major,0.185,143.941,04-Apr,0.173,Alternative,"Rock music, Country music, Hip hop music, Heavy metal music"
33277,Modest Mouse,The View,4CCFbw2ODCFeXLWcDV80Hq,44,0.00165,0.655,250093,0.883,0.00813,C,0.0472,-4.913,Major,0.0443,123,04-Apr,0.69,Alternative,"Indie rock, alternative rock, post punk revival, punk rock"
24259,McCafferty,Beachboy,1vBRePY1Ewjn011VtkOWEg,56,0.0413,0.431,199341,0.962,0.000211,E,0.124,-7.216,Major,0.182,179.683,04-Apr,0.75,Alternative,
127043,empty_field,The Answer,60fUDmIWuKhngaeBIVhqIV,43,0.359,0.536,188640,0.602,0,G#,0.14,-6.012,Major,0.024,80.978,04-Apr,0.533,Alternative,
58183,Nine Inch Nails,The Day The World Went Away,0mwPE0lPOgnWf2bo14xedJ,41,0.0226,0.198,272500,0.236,0.77,B,0.0943,-7.586,Major,0.0397,129.211,04-Apr,0.0722,Alternative,"Industrial rock, Industrial music, alternative rock, electronic rock, industrial metal, Ambient music"
78058,Chevelle,Saturdays,72lqIzywcXFFxGT9ASb8IY,38,6.55E-05,0.251,243840,0.943,0.00809,F#,0.0395,-4.36,Major,0.171,141.278,04-Apr,0.288,Alternative,
35269,Moose Blood,Gum,59SUbDFuDU0eVKy5kmNlT7,53,0.00848,0.501,181387,0.667,0,E,0.281,-6.196,Major,0.0284,82.522,04-Apr,0.283,Alternative,"Emo, pop punk, emo pop"
100494,empty_field,I Heard You Singing (feat. Becca Stevens & Chris Thile),2LHS9enFCzjnxoEnDIXy7j,35,0.941,0.398,291267,0.211,0.00171,F,0.196,-17.831,Major,0.0317,96.959,05-Apr,0.329,Alternative,
182462,Tom Morello,Lucky One (feat. K.Flay),088Mzy9zUErdD34F8IvnvB,44,0.0157,0.483,212596,0.804,0,E,0.135,-5.514,Major,0.0923,176.499,04-Apr,0.596,Alternative,"Alternative metal, funk metal, Heavy metal music, rap metal, nu metal, hardcore punk, Crossover music, Folk music, AllMusic, Electronic Dance Music"
61442,3 Doors Down,Here Without You,3NZ7r5vAIbIDXyOMWPvyEI,72,0.0537,0.536,238560,0.55,0,A#,0.134,-6.733,Minor,0.0248,144.018,04-Apr,0.234,Alternative,"Post-grunge, LA Weekly, hard rock, AllMusic, alternative rock, USA Today"
162354,Moods,Bucket List,5cBDitPtOB6usalQ5LbqgM,55,0.389,0.702,133375,0.186,0.625,B,0.0972,-13.187,Major,0.0567,90.032,04-Apr,0.1,Alternative,
217618,The Pale White,That Dress,6jOpA0UG23yw4MyXQKa6iz,51,0.00657,0.571,-1,0.81,0.00544,C,0.253,-4.823,Major,0.0588,128.163,04-Apr,0.505,Alternative,
97539,TobyMac,Speak Life,1TsBTEIa4jJD7tgD3j6C40,53,0.137,0.65,-1,0.888,0,A,0.0879,-3.35,Major,0.0515,?,04-Apr,0.565,Alternative,
114242,Young the Giant,It's About Time,66oRBJ8J4uLNK9Xc4cJaFs,46,0.00201,0.509,228240,0.906,0,C#,0.0957,-3.971,Minor,0.0498,?,03-Apr,0.541,Alternative,
97348,VanJess,Easy (feat. Berhana & Leikeli47),06bQDJZxx9emm03474fgJE,48,0.0568,0.849,235791,0.66,1.85E-06,F,0.166,-5.853,Minor,0.0766,?,04-Apr,0.491,Alternative,
76813,Jawbreaker,Accident Prone,7mVIEjxqffN2F1Q3NUHKPG,43,0.00121,0.271,373920,0.908,0.743,C#,0.0959,-6.599,Minor,0.0911,?,04-Apr,0.248,Alternative,
143329,Nickelback,Edge Of A Revolution,7B0ofCHeQu2FoX7P28ZaPp,54,0.000108,0.524,243053,0.97,0,D,0.113,-3.324,Major,0.0453,161.956,04-Apr,0.659,Alternative,"Post-grunge, hard rock, alternative rock, alternative metal, pop rock"
84603,The Smashing Pumpkins,Silverfuck - Remastered,5ubwXXOsH9bUhZsQ0Cybha,38,0.00366,0.294,522653,0.46,0.801,D,0.0841,-11.808,Major,0.0519,126.717,04-Apr,0.0373,Alternative,Alternative rock
82816,empty_field,Show Yourself,7KCwb4Fve83ttaluavFDv9,52,4.99E-06,0.468,182893,0.977,0.0213,G#,0.0543,-4.198,Major,0.0645,?,04-Apr,0.493,Alternative,
65601,empty_field,Enemy,5k4h1NsMacb2uNP0TCh5bl,60,0.31,0.725,114313,0.504,0,F#,0.116,-3.544,Minor,0.0471,140.023,04-Apr,0.0723,Alternative,
49925,Lifehouse,Broken,5BYilANnGrWm329vQCNjvC,51,0.089,0.534,286480,0.708,0,B,0.192,-5.732,Major,0.0402,?,04-Apr,0.488,Alternative,
166666,Kid Rock,Lonely Road of Faith,16mVtIaPi79pjMaPIwfFmR,43,0.239,0.589,328613,0.703,0.000717,G,0.0701,-5.489,Major,0.0313,80.121,04-Apr,0.499,Alternative,"Rock music, Country music, Hip hop music, Heavy metal music"
61504,Freddie Gibbs,2 Legit,6b6it91QPWJmy8Rhqipvo3,43,0.274,0.772,-1,0.619,0,F,0.502,-4.397,Minor,0.373,152.376,04-Apr,0.561,Alternative,"Hip hop music, gangsta rap, The Guardian, Alternative Hip Hop"
148474,MISSIO,Middle Fingers,4e5IlAPXk0tqlFe3RCcFUM,49,0.000104,0.517,-1,0.553,3.70E-06,C#,0.133,-5.135,Major,0.0329,139.26,04-Apr,0.0775,Alternative,
55352,Third Day,Your Words (feat. Harvest),07HeFSqsEGq4eWyerDrW1a,45,0.175,0.545,238600,0.861,3.02E-05,C,0.0955,-5.227,Major,0.0324,?,04-Apr,0.471,Alternative,"Christian rock, Southern rock, Contemporary Christian music, contemporary worship music"
106170,Blood Orange,Jewelry,5EBd8sbeMSyIotWaMnR7s4,50,0.484,0.452,272095,0.258,0.000516,D#,0.269,-11.901,Minor,0.04,128.259,04-Apr,0.161,Alternative,
145300,empty_field,Wait,0CkspLl535ZxdwCRs8AdZ4,44,0.0614,0.647,182511,0.741,0.00202,A,0.093,-6.712,Minor,0.201,176.013,04-Apr,0.413,Alternative,
179300,empty_field,Blow Me Away - Soundtrack Version,46BA5xsc2MFgFef2wgT8G2,52,0.000761,0.533,205680,0.957,0.00244,F,0.115,-3.526,Major,0.0573,?,04-Apr,0.462,Alternative,
26726,Pantera,Revolution Is My Name,6PT6Vx6HQQFNeeUc4tnlHH,50,6.17E-05,0.243,316493,0.988,0.12,G#,0.341,-3.485,Major,0.197,89.905,04-Apr,0.277,Alternative,"Groove metal, thrash metal, glam metal"
85692,Miami Horror,Leila - Poolside Remix,5jJXjQcZUdL7sj3hCW4LrJ,51,0.0139,0.769,318462,0.768,0.0215,E,0.0469,-7.542,Minor,0.0366,103.997,04-Apr,0.825,Alternative,"Electropop, AllMusic, synth-pop, Okayplayer, dance-pop, Phoenix New Times, nu-disco, PopMatters, indie electronic"
210946,Moloko,Sing It Back - Boris Dlugosch Mix,3LI0ywJ9Eyt6VVEgBeQGd9,60,0.00698,0.761,278000,0.775,0.000543,D#,0.0512,-7.495,Minor,0.0339,?,04-Apr,0.966,Alternative,"Electronic music, dance-pop, alternative dance, trip hop"
74349,Modern Baseball,The Weekend,6h5yOjQNDaLZ0rW2OGoXTB,46,0.0166,0.668,-1,0.786,1.61E-06,G#,0.326,-6.751,Major,0.0418,119.067,04-Apr,0.63,Alternative,"Emo, indie rock, pop punk, folk punk"
62727,Modern Baseball,Tears Over Beers,3gFacWdYpOfQ2d83wZe8KV,49,0.000844,0.29,168750,0.629,0.000728,C#,0.107,-7.052,Major,0.0637,179.797,03-Apr,0.289,Alternative,"Emo, indie rock, pop punk, folk punk"
87821,Injury Reserve,Rap Song Tutorial,6Kxhhr0LHRfUlYXhrGZjlM,46,0.0238,0.647,142013,0.577,2.18E-06,C#,0.186,-5.247,Major,0.326,122.799,05-Apr,0.402,Alternative,"Alternative hip hop, jazz rap, experimental hip hop, abstract hip hop"
146517,TobyMac,Starts With Me,4kh0OdIFVIDO5l1Vu1Vd5o,46,0.0252,0.371,233747,0.668,4.84E-05,A#,0.0962,-6.032,Minor,0.16,83.75,01-Apr,0.26,Alternative,
89793,Rafferty,Save Me Some Sunshine,4dfvajW0PS2LG2kHFig8vy,43,0.0754,0.498,217144,0.761,0.0309,D,0.0874,-4.422,Major,0.0356,?,04-Apr,0.537,Alternative,
24151,Matthew Sweet,Girlfriend,6MbH1QiphMCPTqVEVC7UYi,47,0.00901,0.529,219800,0.714,6.26E-06,F#,0.0772,-6.315,Major,0.031,120.598,04-Apr,0.814,Alternative,"Alternative rock, power pop"
71319,Alex Cameron,Miami Memory,0FKDn1yUh6JINCasNoAbzs,45,0.191,0.612,265813,0.842,8.86E-06,D,0.106,-5.555,Major,0.0669,103.649,04-Apr,0.554,Alternative,
160664,Rise Against,Swing Life Away,7LUdqlJLUzbAIq9eXPbR3T,56,0.544,0.477,200067,0.426,0,F#,0.0903,-6.961,Major,0.043,184.866,03-Apr,0.789,Alternative,"Melodic hardcore, punk rock, hardcore punk"
35021,Atmosphere,Virgo,1D9qOJtq71cXBJ9SO1aU6Y,43,0.733,0.727,272800,0.464,2.33E-06,G#,0.102,-9.634,Major,0.0602,85.997,04-Apr,0.222,Alternative,
119500,empty_field,Get Up Again,46GX9HB1QN9JyWUleKRYvM,45,3.30E-06,0.439,-1,0.894,0.0211,F#,0.0905,-6.396,Minor,0.0517,96.106,04-Apr,0.591,Alternative,
113461,empty_field,Legendary,4vcoNCrTtunmJ9q8srpVly,68,0.0458,0.537,232173,0.656,2.54E-06,B,0.112,-5.863,Minor,0.0411,?,04-Apr,0.45,Alternative,
44657,empty_field,She's Long Gone,6gKqhbNsePszT9pyRtBlKN,49,0.0361,0.349,186000,0.866,0.0406,B,0.216,-6.676,Minor,0.112,167.951,04-Apr,0.488,Alternative,
41450,Avenged Sevenfold,Mad Hatter,5rhdmtFyYixhT2XZPjzcGb,53,0.000661,0.412,-1,0.956,0.00387,G,0.0717,-4.538,Minor,0.0678,152.025,04-Apr,0.137,Alternative,"Heavy metal music, progressive metal, alternative metal, hard rock, metalcore"
206067,empty_field,Fish Bowl,0L3q89C8I3FNoCFc2ZGawU,40,0.00209,0.494,177837,0.896,0,A,0.364,-4.016,Major,0.0489,180.108,03-Apr,0.543,Alternative,
44516,Beastie Boys,Body Movin' - Remastered,75ZoDBdTAO9e896PtMsbnG,47,0.00363,0.755,-1,0.918,0.0119,F#,0.0357,-6.518,Major,0.0956,99.036,04-Apr,0.565,Alternative,"Hip hop music, rap rock, alternative hip hop, hardcore punk"
117988,Barns Courtney,Hobo Rocket,5jfTl32PJL15h0wW3quF36,45,0.161,0.565,-1,0.919,0,G#,0.476,-4.934,Major,0.0836,96.025,04-Apr,0.527,Alternative,"Alternative rock, AllMusic, Indie rock, AllMusic, Folk pop, Blues rock, Paste (magazine)"
